Id,alphabet,Description,Category,Prevalence_20192,Prevalence_20201,Prevalence_20202
e7849,e,Other hyperlipidemia,"Endocrine, nutritional and metabolic diseases",355.0,333.0,185.0
e785,e,"Hyperlipidemia, unspecified","Endocrine, nutritional and metabolic diseases",79351.0,77339.0,80662.0
e789,e,"Disorder of lipoprotein metabolism, unspecified","Endocrine, nutritional and metabolic diseases",18.0,15.0,
e790,e,Hyperuricemia without signs of inflammatory arthritis and tophaceous disease,"Endocrine, nutritional and metabolic diseases",330.0,283.0,293.0
e801,e,Porphyria cutanea tarda,"Endocrine, nutritional and metabolic diseases",16.0,19.0,
e8020,e,Unspecified porphyria,"Endocrine, nutritional and metabolic diseases",10.0,15.0,18.0
e8021,e,Acute intermittent (hepatic) porphyria,"Endocrine, nutritional and metabolic diseases",25.0,15.0,13.0
e807,e,"Disorder of bilirubin metabolism, unspecified","Endocrine, nutritional and metabolic diseases",883.0,811.0,612.0
e8301,e,Wilson's disease,"Endocrine, nutritional and metabolic diseases",15.0,10.0,18.0
e83111,e,Hemochromatosis due to repeated red blood cell transfusions,"Endocrine, nutritional and metabolic diseases",55.0,79.0,65.0
e83118,e,Other hemochromatosis,"Endocrine, nutritional and metabolic diseases",,14.0,
e8319,e,Other disorders of iron metabolism,"Endocrine, nutritional and metabolic diseases",25.0,18.0,17.0
e8330,e,"Disorder of phosphorus metabolism, unspecified","Endocrine, nutritional and metabolic diseases",39.0,24.0,44.0
e8339,e,Other disorders of phosphorus metabolism,"Endocrine, nutritional and metabolic diseases",6891.0,7079.0,8216.0
e8342,e,Hypomagnesemia,"Endocrine, nutritional and metabolic diseases",15077.0,14781.0,13324.0
e8351,e,Hypocalcemia,"Endocrine, nutritional and metabolic diseases",4131.0,4219.0,5027.0
e8352,e,Hypercalcemia,"Endocrine, nutritional and metabolic diseases",2950.0,2833.0,3042.0
e8359,e,Other disorders of calcium metabolism,"Endocrine, nutritional and metabolic diseases",115.0,111.0,145.0
e8389,e,Other disorders of mineral metabolism,"Endocrine, nutritional and metabolic diseases",17.0,12.0,21.0
e839,e,"Disorder of mineral metabolism, unspecified","Endocrine, nutritional and metabolic diseases",14.0,13.0,31.0
e840,e,Cystic fibrosis with pulmonary manifestations,"Endocrine, nutritional and metabolic diseases",137.0,96.0,65.0
e8419,e,Cystic fibrosis with other intestinal manifestations,"Endocrine, nutritional and metabolic diseases",22.0,16.0,14.0
e848,e,Cystic fibrosis with other manifestations,"Endocrine, nutritional and metabolic diseases",122.0,78.0,74.0
e849,e,"Cystic fibrosis, unspecified","Endocrine, nutritional and metabolic diseases",97.0,75.0,65.0
e854,e,Organ-limited amyloidosis,"Endocrine, nutritional and metabolic diseases",171.0,202.0,198.0
e8581,e,Light chain (AL) amyloidosis,"Endocrine, nutritional and metabolic diseases",44.0,45.0,34.0
e8589,e,Other amyloidosis,"Endocrine, nutritional and metabolic diseases",10.0,12.0,14.0
e860,e,Dehydration,"Endocrine, nutritional and metabolic diseases",28636.0,27063.0,26352.0
e861,e,Hypovolemia,"Endocrine, nutritional and metabolic diseases",5009.0,5167.0,5584.0
e870,e,Hyperosmolality and hypernatremia,"Endocrine, nutritional and metabolic diseases",5381.0,5897.0,7351.0
e871,e,Hypo-osmolality and hyponatremia,"Endocrine, nutritional and metabolic diseases",29894.0,33888.0,39169.0
e872,e,Acidosis,"Endocrine, nutritional and metabolic diseases",28250.0,29443.0,32866.0
e873,e,Alkalosis,"Endocrine, nutritional and metabolic diseases",2524.0,2586.0,2917.0
e874,e,Mixed disorder of acid-base balance,"Endocrine, nutritional and metabolic diseases",2117.0,2388.0,2818.0
e875,e,Hyperkalemia,"Endocrine, nutritional and metabolic diseases",12747.0,13477.0,14755.0
e876,e,Hypokalemia,"Endocrine, nutritional and metabolic diseases",39187.0,38932.0,42711.0
e8770,e,"Fluid overload, unspecified","Endocrine, nutritional and metabolic diseases",5127.0,5305.0,5154.0
e8771,e,Transfusion associated circulatory overload,"Endocrine, nutritional and metabolic diseases",27.0,26.0,18.0
e8779,e,Other fluid overload,"Endocrine, nutritional and metabolic diseases",306.0,311.0,334.0
e878,e,"Other disorders of electrolyte and fluid balance, not elsewhere classified","Endocrine, nutritional and metabolic diseases",2555.0,2575.0,3117.0
e8809,e,"Other disorders of plasma-protein metabolism, not elsewhere classified","Endocrine, nutritional and metabolic diseases",2218.0,2309.0,3177.0
e881,e,"Lipodystrophy, not elsewhere classified","Endocrine, nutritional and metabolic diseases",14.0,11.0,18.0
e882,e,"Lipomatosis, not elsewhere classified","Endocrine, nutritional and metabolic diseases",42.0,35.0,42.0
e883,e,Tumor lysis syndrome,"Endocrine, nutritional and metabolic diseases",196.0,154.0,210.0
e8840,e,"Mitochondrial metabolism disorder, unspecified","Endocrine, nutritional and metabolic diseases",25.0,25.0,24.0
e890,e,Postprocedural hypothyroidism,"Endocrine, nutritional and metabolic diseases",2309.0,2032.0,2473.0
e891,e,Postprocedural hypoinsulinemia,"Endocrine, nutritional and metabolic diseases",37.0,30.0,36.0
e892,e,Postprocedural hypoparathyroidism,"Endocrine, nutritional and metabolic diseases",117.0,84.0,77.0
e893,e,Postprocedural hypopituitarism,"Endocrine, nutritional and metabolic diseases",21.0,16.0,16.0
e896,e,Postprocedural adrenocortical (-medullary) hypofunction,"Endocrine, nutritional and metabolic diseases",28.0,18.0,35.0
f0151,f,Vascular dementia with behavioral disturbance,Mental and behavioural disorders,224.0,171.0,272.0
f0280,f,Dementia in other diseases classified elsewhere without behavioral disturbance,Mental and behavioural disorders,3520.0,3475.0,3371.0
f0281,f,Dementia in other diseases classified elsewhere with behavioral disturbance,Mental and behavioural disorders,680.0,657.0,705.0
f0390,f,Unspecified dementia without behavioral disturbance,Mental and behavioural disorders,9558.0,9506.0,9870.0
f0391,f,Unspecified dementia with behavioral disturbance,Mental and behavioural disorders,691.0,755.0,858.0
f04,f,Amnestic disorder due to known physiological condition,Mental and behavioural disorders,25.0,19.0,18.0
f05,f,Delirium due to known physiological condition,Mental and behavioural disorders,2301.0,2172.0,2399.0
f060,f,Psychotic disorder with hallucinations due to known physiological condition,Mental and behavioural disorders,,10.0,27.0
f062,f,Psychotic disorder with delusions due to known physiological condition,Mental and behavioural disorders,12.0,11.0,11.0
f0632,f,Mood disorder due to known physiological condition with major depressive-like episode,Mental and behavioural disorders,,11.0,10.0
f0634,f,Mood disorder due to known physiological condition with mixed features,Mental and behavioural disorders,,10.0,
f070,f,Personality change due to known physiological condition,Mental and behavioural disorders,15.0,32.0,19.0
f0781,f,Postconcussional syndrome,Mental and behavioural disorders,212.0,159.0,193.0
f1010,f,"Alcohol abuse, uncomplicated",Mental and behavioural disorders,6945.0,7028.0,7745.0
f1011,f,"Alcohol abuse, in remission",Mental and behavioural disorders,855.0,846.0,790.0
f10121,f,Alcohol abuse with intoxication delirium,Mental and behavioural disorders,42.0,34.0,44.0
f10129,f,"Alcohol abuse with intoxication, unspecified",Mental and behavioural disorders,1441.0,1397.0,1406.0
f1014,f,Alcohol abuse with alcohol-induced mood disorder,Mental and behavioural disorders,47.0,47.0,23.0
f10180,f,Alcohol abuse with alcohol-induced anxiety disorder,Mental and behavioural disorders,,17.0,17.0
f10188,f,Alcohol abuse with other alcohol-induced disorder,Mental and behavioural disorders,118.0,141.0,77.0
f1019,f,Alcohol abuse with unspecified alcohol-induced disorder,Mental and behavioural disorders,15.0,15.0,19.0
f1020,f,"Alcohol dependence, uncomplicated",Mental and behavioural disorders,5889.0,5605.0,5998.0
f1021,f,"Alcohol dependence, in remission",Mental and behavioural disorders,1325.0,1183.0,1069.0
f10220,f,"Alcohol dependence with intoxication, uncomplicated",Mental and behavioural disorders,141.0,156.0,178.0
f10229,f,"Alcohol dependence with intoxication, unspecified",Mental and behavioural disorders,1678.0,1522.0,1656.0
f10230,f,"Alcohol dependence with withdrawal, uncomplicated",Mental and behavioural disorders,554.0,683.0,853.0
f10231,f,Alcohol dependence with withdrawal delirium,Mental and behavioural disorders,1039.0,936.0,1040.0
f10239,f,"Alcohol dependence with withdrawal, unspecified",Mental and behavioural disorders,5892.0,6071.0,6273.0
f1024,f,Alcohol dependence with alcohol-induced mood disorder,Mental and behavioural disorders,130.0,149.0,177.0
f10251,f,Alcohol dependence with alcohol-induced psychotic disorder with hallucinations,Mental and behavioural disorders,23.0,28.0,38.0
f10259,f,"Alcohol dependence with alcohol-induced psychotic disorder, unspecified",Mental and behavioural disorders,16.0,19.0,12.0
f10280,f,Alcohol dependence with alcohol-induced anxiety disorder,Mental and behavioural disorders,40.0,39.0,59.0
f10288,f,Alcohol dependence with other alcohol-induced disorder,Mental and behavioural disorders,142.0,207.0,96.0
f1029,f,Alcohol dependence with unspecified alcohol-induced disorder,Mental and behavioural disorders,16.0,22.0,41.0
f10920,f,"Alcohol use, unspecified with intoxication, uncomplicated",Mental and behavioural disorders,19.0,12.0,15.0
f1094,f,"Alcohol use, unspecified with alcohol-induced mood disorder",Mental and behavioural disorders,10.0,19.0,12.0
f1097,f,"Alcohol use, unspecified with alcohol-induced persisting dementia",Mental and behavioural disorders,20.0,18.0,16.0
f1099,f,"Alcohol use, unspecified with unspecified alcohol-induced disorder",Mental and behavioural disorders,43.0,53.0,51.0
f1110,f,"Opioid abuse, uncomplicated",Mental and behavioural disorders,2175.0,2122.0,2277.0
f1111,f,"Opioid abuse, in remission",Mental and behavioural disorders,231.0,230.0,172.0
f11120,f,"Opioid abuse with intoxication, uncomplicated",Mental and behavioural disorders,14.0,13.0,10.0
f11121,f,Opioid abuse with intoxication delirium,Mental and behavioural disorders,,10.0,
f11129,f,"Opioid abuse with intoxication, unspecified",Mental and behavioural disorders,37.0,50.0,37.0
f1114,f,Opioid abuse with opioid-induced mood disorder,Mental and behavioural disorders,24.0,17.0,
f1120,f,"Opioid dependence, uncomplicated",Mental and behavioural disorders,7490.0,6772.0,6720.0
f1121,f,"Opioid dependence, in remission",Mental and behavioural disorders,316.0,257.0,247.0
f11229,f,"Opioid dependence with intoxication, unspecified",Mental and behavioural disorders,30.0,29.0,34.0
f1123,f,Opioid dependence with withdrawal,Mental and behavioural disorders,4430.0,4251.0,5234.0
f1124,f,Opioid dependence with opioid-induced mood disorder,Mental and behavioural disorders,58.0,30.0,59.0
f11288,f,Opioid dependence with other opioid-induced disorder,Mental and behavioural disorders,30.0,22.0,12.0
f1129,f,Opioid dependence with unspecified opioid-induced disorder,Mental and behavioural disorders,74.0,70.0,85.0
f1190,f,"Opioid use, unspecified, uncomplicated",Mental and behavioural disorders,744.0,654.0,622.0
f11921,f,"Opioid use, unspecified with intoxication delirium",Mental and behavioural disorders,,10.0,11.0
f1199,f,"Opioid use, unspecified with unspecified opioid-induced disorder",Mental and behavioural disorders,48.0,52.0,68.0
f1210,f,"Cannabis abuse, uncomplicated",Mental and behavioural disorders,4241.0,4386.0,4909.0
f1211,f,"Cannabis abuse, in remission",Mental and behavioural disorders,147.0,119.0,139.0
f12129,f,"Cannabis abuse with intoxication, unspecified",Mental and behavioural disorders,16.0,16.0,20.0
f12188,f,Cannabis abuse with other cannabis-induced disorder,Mental and behavioural disorders,41.0,52.0,43.0
f1219,f,Cannabis abuse with unspecified cannabis-induced disorder,Mental and behavioural disorders,,18.0,
f1220,f,"Cannabis dependence, uncomplicated",Mental and behavioural disorders,2049.0,2182.0,2522.0
f1221,f,"Cannabis dependence, in remission",Mental and behavioural disorders,155.0,96.0,91.0
f12229,f,"Cannabis dependence with intoxication, unspecified",Mental and behavioural disorders,,34.0,
f12288,f,Cannabis dependence with other cannabis-induced disorder,Mental and behavioural disorders,19.0,14.0,
f1229,f,Cannabis dependence with unspecified cannabis-induced disorder,Mental and behavioural disorders,13.0,18.0,
f1290,f,"Cannabis use, unspecified, uncomplicated",Mental and behavioural disorders,5656.0,5562.0,5222.0
f1299,f,"Cannabis use, unspecified with unspecified cannabis-induced disorder",Mental and behavioural disorders,62.0,101.0,64.0
f1310,f,"Sedative, hypnotic or anxiolytic abuse, uncomplicated",Mental and behavioural disorders,417.0,402.0,579.0
f1311,f,"Sedative, hypnotic or anxiolytic abuse, in remission",Mental and behavioural disorders,12.0,27.0,12.0
f13129,f,"Sedative, hypnotic or anxiolytic abuse with intoxication, unspecified",Mental and behavioural disorders,,15.0,
f13239,f,"Sedative, hypnotic or anxiolytic dependence with withdrawal, unspecified",Mental and behavioural disorders,353.0,366.0,449.0
f1410,f,"Cocaine abuse, uncomplicated",Mental and behavioural disorders,1166.0,1307.0,1286.0
f1411,f,"Cocaine abuse, in remission",Mental and behavioural disorders,152.0,161.0,138.0
f14129,f,"Cocaine abuse with intoxication, unspecified",Mental and behavioural disorders,35.0,39.0,42.0
f1419,f,Cocaine abuse with unspecified cocaine-induced disorder,Mental and behavioural disorders,17.0,12.0,
f1420,f,"Cocaine dependence, uncomplicated",Mental and behavioural disorders,260.0,301.0,256.0
f1421,f,"Cocaine dependence, in remission",Mental and behavioural disorders,71.0,73.0,45.0
f14229,f,"Cocaine dependence with intoxication, unspecified",Mental and behavioural disorders,,10.0,
f1490,f,"Cocaine use, unspecified, uncomplicated",Mental and behavioural disorders,460.0,431.0,367.0
f1510,f,"Other stimulant abuse, uncomplicated",Mental and behavioural disorders,7140.0,7217.0,7856.0
f1511,f,"Other stimulant abuse, in remission",Mental and behavioural disorders,503.0,488.0,417.0
f15120,f,"Other stimulant abuse with intoxication, uncomplicated",Mental and behavioural disorders,29.0,22.0,12.0
f15121,f,Other stimulant abuse with intoxication delirium,Mental and behavioural disorders,25.0,30.0,19.0
f15129,f,"Other stimulant abuse with intoxication, unspecified",Mental and behavioural disorders,228.0,212.0,247.0
f1514,f,Other stimulant abuse with stimulant-induced mood disorder,Mental and behavioural disorders,69.0,98.0,61.0
f15151,f,Other stimulant abuse with stimulant-induced psychotic disorder with hallucinations,Mental and behavioural disorders,23.0,24.0,17.0
f1519,f,Other stimulant abuse with unspecified stimulant-induced disorder,Mental and behavioural disorders,21.0,21.0,14.0
f1520,f,"Other stimulant dependence, uncomplicated",Mental and behavioural disorders,3650.0,3697.0,3853.0
f1521,f,"Other stimulant dependence, in remission",Mental and behavioural disorders,331.0,267.0,248.0
f15229,f,"Other stimulant dependence with intoxication, unspecified",Mental and behavioural disorders,43.0,74.0,32.0
f1523,f,Other stimulant dependence with withdrawal,Mental and behavioural disorders,687.0,867.0,1079.0
f1524,f,Other stimulant dependence with stimulant-induced mood disorder,Mental and behavioural disorders,40.0,42.0,70.0
f15250,f,Other stimulant dependence with stimulant-induced psychotic disorder with delusions,Mental and behavioural disorders,,12.0,
f15251,f,Other stimulant dependence with stimulant-induced psychotic disorder with hallucinations,Mental and behavioural disorders,33.0,32.0,22.0
f15288,f,Other stimulant dependence with other stimulant-induced disorder,Mental and behavioural disorders,11.0,14.0,
f1529,f,Other stimulant dependence with unspecified stimulant-induced disorder,Mental and behavioural disorders,28.0,26.0,41.0
f1590,f,"Other stimulant use, unspecified, uncomplicated",Mental and behavioural disorders,1765.0,1708.0,1632.0
f15929,f,"Other stimulant use, unspecified with intoxication, unspecified",Mental and behavioural disorders,27.0,24.0,19.0
f1594,f,"Other stimulant use, unspecified with stimulant-induced mood disorder",Mental and behavioural disorders,16.0,24.0,17.0
f15959,f,"Other stimulant use, unspecified with stimulant-induced psychotic disorder, unspecified",Mental and behavioural disorders,54.0,54.0,40.0
f1599,f,"Other stimulant use, unspecified with unspecified stimulant-induced disorder",Mental and behavioural disorders,75.0,91.0,113.0
f1610,f,"Hallucinogen abuse, uncomplicated",Mental and behavioural disorders,124.0,171.0,262.0
f1611,f,"Hallucinogen abuse, in remission",Mental and behavioural disorders,17.0,13.0,
f1620,f,"Hallucinogen dependence, uncomplicated",Mental and behavioural disorders,45.0,53.0,59.0
f17200,f,"Nicotine dependence, unspecified, uncomplicated",Mental and behavioural disorders,9362.0,8441.0,8393.0
f17203,f,"Nicotine dependence unspecified, with withdrawal",Mental and behavioural disorders,69.0,62.0,46.0
f17209,f,"Nicotine dependence, unspecified, with unspecified nicotine-induced disorders",Mental and behavioural disorders,,46.0,69.0
f17210,f,"Nicotine dependence, cigarettes, uncomplicated",Mental and behavioural disorders,43868.0,42376.0,42028.0
f17213,f,"Nicotine dependence, cigarettes, with withdrawal",Mental and behavioural disorders,391.0,391.0,287.0
f17219,f,"Nicotine dependence, cigarettes, with unspecified nicotine-induced disorders",Mental and behavioural disorders,,21.0,19.0
f1810,f,"Inhalant abuse, uncomplicated",Mental and behavioural disorders,29.0,30.0,36.0
f19159,f,"Other psychoactive substance abuse with psychoactive substance-induced psychotic disorder, unspecified",Mental and behavioural disorders,11.0,14.0,15.0
f1919,f,Other psychoactive substance abuse with unspecified psychoactive substance-induced disorder,Mental and behavioural disorders,28.0,20.0,32.0
f19230,f,"Other psychoactive substance dependence with withdrawal, uncomplicated",Mental and behavioural disorders,11.0,10.0,10.0
f1924,f,Other psychoactive substance dependence with psychoactive substance-induced mood disorder,Mental and behavioural disorders,27.0,24.0,30.0
f19921,f,"Other psychoactive substance use, unspecified with intoxication with delirium",Mental and behavioural disorders,12.0,13.0,16.0
f203,f,Undifferentiated schizophrenia,Mental and behavioural disorders,15.0,17.0,13.0
f205,f,Residual schizophrenia,Mental and behavioural disorders,,10.0,
f2089,f,Other schizophrenia,Mental and behavioural disorders,35.0,15.0,19.0
f209,f,"Schizophrenia, unspecified",Mental and behavioural disorders,2707.0,2729.0,2897.0
f21,f,Schizotypal disorder,Mental and behavioural disorders,14.0,14.0,17.0
f250,f,"Schizoaffective disorder, bipolar type",Mental and behavioural disorders,1936.0,2179.0,2341.0
f258,f,Other schizoaffective disorders,Mental and behavioural disorders,14.0,17.0,10.0
f259,f,"Schizoaffective disorder, unspecified",Mental and behavioural disorders,1950.0,1914.0,1928.0
f28,f,Other psychotic disorder not due to a substance or known physiological condition,Mental and behavioural disorders,112.0,92.0,63.0
f29,f,Unspecified psychosis not due to a substance or known physiological condition,Mental and behavioural disorders,3037.0,3259.0,3289.0
f302,f,"Manic episode, severe with psychotic symptoms",Mental and behavioural disorders,20.0,15.0,16.0
f3131,f,"Bipolar disorder, current episode depressed, mild",Mental and behavioural disorders,17.0,23.0,15.0
f314,f,"Bipolar disorder, current episode depressed, severe, without psychotic features",Mental and behavioural disorders,688.0,652.0,622.0
f3164,f,"Bipolar disorder, current episode mixed, severe, with psychotic features",Mental and behavioural disorders,261.0,247.0,287.0
f3181,f,Bipolar II disorder,Mental and behavioural disorders,523.0,548.0,588.0
f3189,f,Other bipolar disorder,Mental and behavioural disorders,289.0,251.0,280.0
f319,f,"Bipolar disorder, unspecified",Mental and behavioural disorders,8021.0,7763.0,8055.0
f322,f,"Major depressive disorder, single episode, severe without psychotic features",Mental and behavioural disorders,1727.0,1646.0,1569.0
f324,f,"Major depressive disorder, single episode, in partial remission",Mental and behavioural disorders,17.0,26.0,15.0
f3281,f,Premenstrual dysphoric disorder,Mental and behavioural disorders,14.0,20.0,21.0
f3289,f,Other specified depressive episodes,Mental and behavioural disorders,716.0,704.0,550.0
f329,f,"Major depressive disorder, single episode, unspecified",Mental and behavioural disorders,36813.0,33103.0,35147.0
f332,f,"Major depressive disorder, recurrent severe without psychotic features",Mental and behavioural disorders,6260.0,6225.0,6930.0
f333,f,"Major depressive disorder, recurrent, severe with psychotic symptoms",Mental and behavioural disorders,1935.0,1912.0,2068.0
f339,f,"Major depressive disorder, recurrent, unspecified",Mental and behavioural disorders,2152.0,1849.0,1710.0
f340,f,Cyclothymic disorder,Mental and behavioural disorders,10.0,10.0,10.0
f3481,f,Disruptive mood dysregulation disorder,Mental and behavioural disorders,699.0,878.0,965.0
f3489,f,Other specified persistent mood disorders,Mental and behavioural disorders,31.0,34.0,15.0
f39,f,Unspecified mood [affective] disorder,Mental and behavioural disorders,2601.0,2524.0,2506.0
f4011,f,"Social phobia, generalized",Mental and behavioural disorders,15.0,12.0,
f410,f,Panic disorder [episodic paroxysmal anxiety],Mental and behavioural disorders,2366.0,1949.0,2369.0
f411,f,Generalized anxiety disorder,Mental and behavioural disorders,4852.0,4454.0,5073.0
f413,f,Other mixed anxiety disorders,Mental and behavioural disorders,34.0,19.0,10.0
f418,f,Other specified anxiety disorders,Mental and behavioural disorders,3563.0,3167.0,3499.0
f419,f,"Anxiety disorder, unspecified",Mental and behavioural disorders,37170.0,34708.0,37785.0
f428,f,Other obsessive-compulsive disorder,Mental and behavioural disorders,42.0,14.0,13.0
f429,f,"Obsessive-compulsive disorder, unspecified",Mental and behavioural disorders,725.0,741.0,708.0
f4310,f,"Post-traumatic stress disorder, unspecified",Mental and behavioural disorders,7555.0,6553.0,7385.0
f4312,f,"Post-traumatic stress disorder, chronic",Mental and behavioural disorders,1339.0,1386.0,1354.0
f4321,f,Adjustment disorder with depressed mood,Mental and behavioural disorders,674.0,715.0,758.0
f4322,f,Adjustment disorder with anxiety,Mental and behavioural disorders,367.0,332.0,381.0
f4323,f,Adjustment disorder with mixed anxiety and depressed mood,Mental and behavioural disorders,583.0,648.0,633.0
f438,f,Other reactions to severe stress,Mental and behavioural disorders,22.0,22.0,42.0
f4481,f,Dissociative identity disorder,Mental and behavioural disorders,73.0,71.0,72.0
f4489,f,Other dissociative and conversion disorders,Mental and behavioural disorders,23.0,19.0,23.0
f450,f,Somatization disorder,Mental and behavioural disorders,20.0,10.0,12.0
f4522,f,Body dysmorphic disorder,Mental and behavioural disorders,12.0,15.0,14.0
f4542,f,Pain disorder with related psychological factors,Mental and behavioural disorders,29.0,157.0,80.0
f459,f,"Somatoform disorder, unspecified",Mental and behavioural disorders,53.0,40.0,50.0
f5000,f,"Anorexia nervosa, unspecified",Mental and behavioural disorders,96.0,81.0,87.0
f5002,f,"Anorexia nervosa, binge eating/purging type",Mental and behavioural disorders,16.0,15.0,13.0
f502,f,Bulimia nervosa,Mental and behavioural disorders,104.0,98.0,137.0
f5082,f,Avoidant/restrictive food intake disorder,Mental and behavioural disorders,,10.0,13.0
f5089,f,Other specified eating disorder,Mental and behavioural disorders,56.0,49.0,71.0
f509,f,"Eating disorder, unspecified",Mental and behavioural disorders,224.0,234.0,270.0
f5102,f,Adjustment insomnia,Mental and behavioural disorders,14.0,12.0,
f513,f,Sleepwalking [somnambulism],Mental and behavioural disorders,30.0,15.0,18.0
f530,f,Postpartum depression,Mental and behavioural disorders,100.0,88.0,74.0
f552,f,Abuse of laxatives,Mental and behavioural disorders,17.0,18.0,
f553,f,Abuse of steroids or hormones,Mental and behavioural disorders,,10.0,
f601,f,Schizoid personality disorder,Mental and behavioural disorders,13.0,13.0,
f602,f,Antisocial personality disorder,Mental and behavioural disorders,338.0,324.0,294.0
f603,f,Borderline personality disorder,Mental and behavioural disorders,1952.0,1793.0,1738.0
f604,f,Histrionic personality disorder,Mental and behavioural disorders,,10.0,
f605,f,Obsessive-compulsive personality disorder,Mental and behavioural disorders,22.0,24.0,20.0
f607,f,Dependent personality disorder,Mental and behavioural disorders,39.0,26.0,26.0
f6081,f,Narcissistic personality disorder,Mental and behavioural disorders,29.0,27.0,39.0
f642,f,Gender identity disorder of childhood,Mental and behavioural disorders,40.0,31.0,39.0
f648,f,Other gender identity disorders,Mental and behavioural disorders,21.0,22.0,12.0
f649,f,"Gender identity disorder, unspecified",Mental and behavioural disorders,285.0,231.0,261.0
f6810,f,"Factitious disorder imposed on self, unspecified",Mental and behavioural disorders,28.0,17.0,19.0
f688,f,Other specified disorders of adult personality and behavior,Mental and behavioural disorders,14.0,10.0,10.0
f71,f,Moderate intellectual disabilities,Mental and behavioural disorders,70.0,73.0,62.0
f72,f,Severe intellectual disabilities,Mental and behavioural disorders,125.0,101.0,121.0
f73,f,Profound intellectual disabilities,Mental and behavioural disorders,57.0,68.0,42.0
f78,f,Other intellectual disabilities,Mental and behavioural disorders,11.0,26.0,10.0
f79,f,Unspecified intellectual disabilities,Mental and behavioural disorders,523.0,494.0,559.0
f801,f,Expressive language disorder,Mental and behavioural disorders,30.0,29.0,37.0
f802,f,Mixed receptive-expressive language disorder,Mental and behavioural disorders,35.0,33.0,25.0
f8081,f,Childhood onset fluency disorder,Mental and behavioural disorders,35.0,34.0,39.0
f8089,f,Other developmental disorders of speech and language,Mental and behavioural disorders,15.0,14.0,10.0
f809,f,"Developmental disorder of speech and language, unspecified",Mental and behavioural disorders,142.0,117.0,106.0
f810,f,Specific reading disorder,Mental and behavioural disorders,15.0,14.0,13.0
f82,f,Specific developmental disorder of motor function,Mental and behavioural disorders,48.0,39.0,47.0
f840,f,Autistic disorder,Mental and behavioural disorders,1118.0,993.0,1061.0
f88,f,Other disorders of psychological development,Mental and behavioural disorders,628.0,628.0,515.0
f89,f,Unspecified disorder of psychological development,Mental and behavioural disorders,29.0,24.0,42.0
f902,f,"Attention-deficit hyperactivity disorder, combined type",Mental and behavioural disorders,453.0,424.0,396.0
f908,f,"Attention-deficit hyperactivity disorder, other type",Mental and behavioural disorders,20.0,26.0,38.0
f909,f,"Attention-deficit hyperactivity disorder, unspecified type",Mental and behavioural disorders,3262.0,2901.0,3112.0
f912,f,"Conduct disorder, adolescent-onset type",Mental and behavioural disorders,10.0,26.0,
f913,f,Oppositional defiant disorder,Mental and behavioural disorders,305.0,307.0,363.0
f941,f,Reactive attachment disorder of childhood,Mental and behavioural disorders,28.0,46.0,44.0
f959,f,"Tic disorder, unspecified",Mental and behavioural disorders,22.0,21.0,22.0
f985,f,Adult onset fluency disorder,Mental and behavioural disorders,,10.0,
g001,g,Pneumococcal meningitis,Diseases of the nervous system,15.0,21.0,
g002,g,Streptococcal meningitis,Diseases of the nervous system,22.0,20.0,
g003,g,Staphylococcal meningitis,Diseases of the nervous system,18.0,10.0,
g008,g,Other bacterial meningitis,Diseases of the nervous system,,23.0,18.0
g009,g,"Bacterial meningitis, unspecified",Diseases of the nervous system,57.0,74.0,70.0
g031,g,Chronic meningitis,Diseases of the nervous system,16.0,12.0,11.0
g0489,g,Other myelitis,Diseases of the nervous system,16.0,13.0,10.0
g0490,g,"Encephalitis and encephalomyelitis, unspecified",Diseases of the nervous system,135.0,111.0,118.0
g0491,g,"Myelitis, unspecified",Diseases of the nervous system,18.0,21.0,15.0
g060,g,Intracranial abscess and granuloma,Diseases of the nervous system,105.0,116.0,104.0
g061,g,Intraspinal abscess and granuloma,Diseases of the nervous system,341.0,343.0,273.0
g062,g,"Extradural and subdural abscess, unspecified",Diseases of the nervous system,81.0,74.0,77.0
g08,g,Intracranial and intraspinal phlebitis and thrombophlebitis,Diseases of the nervous system,57.0,86.0,81.0
g09,g,Sequelae of inflammatory diseases of central nervous system,Diseases of the nervous system,18.0,16.0,13.0
g10,g,Huntington's disease,Diseases of the nervous system,44.0,56.0,29.0
g114,g,Hereditary spastic paraplegia,Diseases of the nervous system,22.0,21.0,23.0
g129,g,"Spinal muscular atrophy, unspecified",Diseases of the nervous system,13.0,30.0,20.0
g130,g,Paraneoplastic neuromyopathy and neuropathy,Diseases of the nervous system,16.0,12.0,
g131,g,Other systemic atrophy primarily affecting central nervous system in neoplastic disease,Diseases of the nervous system,16.0,15.0,10.0
g20,g,Parkinson's disease,Diseases of the nervous system,3532.0,3388.0,3352.0
g210,g,Malignant neuroleptic syndrome,Diseases of the nervous system,20.0,14.0,14.0
g2111,g,Neuroleptic induced parkinsonism,Diseases of the nervous system,,12.0,15.0
g238,g,Other specified degenerative diseases of basal ganglia,Diseases of the nervous system,,12.0,16.0
g2401,g,Drug induced subacute dyskinesia,Diseases of the nervous system,199.0,195.0,206.0
g2402,g,Drug induced acute dystonia,Diseases of the nervous system,,11.0,11.0
g243,g,Spasmodic torticollis,Diseases of the nervous system,29.0,24.0,31.0
g245,g,Blepharospasm,Diseases of the nervous system,12.0,10.0,
g248,g,Other dystonia,Diseases of the nervous system,20.0,22.0,18.0
