Id,alphabet,Description,Category,Prevalence_20192,Cost_support_20192,Chronic Indicator
j218,j,Acute bronchiolitis due to other specified organisms,Diseases of the respiratory system,266.0,0.0488721804511278,a
j321,j,Chronic frontal sinusitis,Diseases of the respiratory system,30.0,0.1,c
j322,j,Chronic ethmoidal sinusitis,Diseases of the respiratory system,60.0,0.0166666666666667,c
j323,j,Chronic sphenoidal sinusitis,Diseases of the respiratory system,74.0,0.0810810810810811,c
j342,j,Deviated nasal septum,Diseases of the respiratory system,214.0,0.0841121495327103,a
j343,j,Hypertrophy of nasal turbinates,Diseases of the respiratory system,52.0,0.0576923076923077,a
j440,j,Chronic obstructive pulmonary disease with (acute) lower respiratory infection,Diseases of the respiratory system,6380.0,0.10235109717868301,b
j441,j,Chronic obstructive pulmonary disease with (acute) exacerbation,Diseases of the respiratory system,9901.0,0.0670639329360671,b
j449,j,"Chronic obstructive pulmonary disease, unspecified",Diseases of the respiratory system,21560.0,0.0679035250463822,c
j470,j,Bronchiectasis with acute lower respiratory infection,Diseases of the respiratory system,474.0,0.107594936708861,c
j471,j,Bronchiectasis with (acute) exacerbation,Diseases of the respiratory system,171.0,0.06432748538011701,b
j705,j,Respiratory conditions due to smoke inhalation,Diseases of the respiratory system,38.0,0.18421052631578896,a
j850,j,Gangrene and necrosis of lung,Diseases of the respiratory system,106.0,0.424528301886792,a
j851,j,Abscess of lung with pneumonia,Diseases of the respiratory system,125.0,0.272,a
j853,j,Abscess of mediastinum,Diseases of the respiratory system,26.0,0.42307692307692296,a
j954,j,Chemical pneumonitis due to anesthesia,Diseases of the respiratory system,11.0,0.0909090909090909,a
j9601,j,Acute respiratory failure with hypoxia,Diseases of the respiratory system,24494.0,0.19657875398056698,a
j9611,j,Chronic respiratory failure with hypoxia,Diseases of the respiratory system,3236.0,0.0528430160692213,c
j9621,j,Acute and chronic respiratory failure with hypoxia,Diseases of the respiratory system,9129.0,0.130791981597108,b
j9622,j,Acute and chronic respiratory failure with hypercapnia,Diseases of the respiratory system,2727.0,0.170883755042171,b
j9851,j,Mediastinitis,Diseases of the respiratory system,45.0,0.46666666666666706,a
k029,k,"Dental caries, unspecified",Diseases of the digestive system,630.0,0.0825396825396825,a
k047,k,Periapical abscess without sinus,Diseases of the digestive system,743.0,0.0524899057873486,a
k122,k,Cellulitis and abscess of mouth,Diseases of the digestive system,246.0,0.0650406504065041,a
k219,k,Gastro-esophageal reflux disease without esophagitis,Diseases of the digestive system,52420.0,0.055284242655475,c
k3184,k,Gastroparesis,Diseases of the digestive system,2597.0,0.065075086638429,a
k3189,k,Other diseases of stomach and duodenum,Diseases of the digestive system,1688.0,0.0681279620853081,a
k50113,k,Crohn's disease of large intestine with fistula,Diseases of the digestive system,15.0,0.0,c
k50114,k,Crohn's disease of large intestine with abscess,Diseases of the digestive system,11.0,0.0909090909090909,c
k521,k,Toxic gastroenteritis and colitis,Diseases of the digestive system,706.0,0.175637393767705,a
k5901,k,Slow transit constipation,Diseases of the digestive system,210.0,0.104761904761905,a
k5903,k,Drug induced constipation,Diseases of the digestive system,1652.0,0.14467312348668301,a
k592,k,"Neurogenic bowel, not elsewhere classified",Diseases of the digestive system,485.0,0.21030927835051502,c
k644,k,Residual hemorrhoidal skin tags,Diseases of the digestive system,696.0,0.0545977011494253,a
k648,k,Other hemorrhoids,Diseases of the digestive system,1572.0,0.0521628498727735,a
k7031,k,Alcoholic cirrhosis of liver with ascites,Diseases of the digestive system,1900.0,0.13684210526315801,c
k7290,k,"Hepatic failure, unspecified without coma",Diseases of the digestive system,2315.0,0.14082073434125303,a
k745,k,"Biliary cirrhosis, unspecified",Diseases of the digestive system,26.0,0.115384615384615,c
k7460,k,Unspecified cirrhosis of liver,Diseases of the digestive system,4574.0,0.0708351552251858,c
k766,k,Portal hypertension,Diseases of the digestive system,3905.0,0.120870678617157,c
k831,k,Obstruction of bile duct,Diseases of the digestive system,1481.0,0.08710330857528699,c
k8681,k,Exocrine pancreatic insufficiency,Diseases of the digestive system,464.0,0.0560344827586207,a
k909,k,"Intestinal malabsorption, unspecified",Diseases of the digestive system,163.0,0.110429447852761,c
l0201,l,Cutaneous abscess of face,Diseases of the skin and subcutaneous tissue,316.0,0.0411392405063291,a
l0211,l,Cutaneous abscess of neck,Diseases of the skin and subcutaneous tissue,277.0,0.0830324909747292,a
l02211,l,Cutaneous abscess of abdominal wall,Diseases of the skin and subcutaneous tissue,734.0,0.0940054495912807,a
l02212,l,"Cutaneous abscess of back [any part, except buttock]",Diseases of the skin and subcutaneous tissue,188.0,0.10638297872340399,a
l02213,l,Cutaneous abscess of chest wall,Diseases of the skin and subcutaneous tissue,150.0,0.14,a
l02214,l,Cutaneous abscess of groin,Diseases of the skin and subcutaneous tissue,286.0,0.048951048951049,a
l02215,l,Cutaneous abscess of perineum,Diseases of the skin and subcutaneous tissue,214.0,0.0700934579439252,a
l0231,l,Cutaneous abscess of buttock,Diseases of the skin and subcutaneous tissue,563.0,0.0834813499111901,a
l02411,l,Cutaneous abscess of right axilla,Diseases of the skin and subcutaneous tissue,74.0,0.027027027027027,a
l02412,l,Cutaneous abscess of left axilla,Diseases of the skin and subcutaneous tissue,78.0,0.0128205128205128,a
l02413,l,Cutaneous abscess of right upper limb,Diseases of the skin and subcutaneous tissue,491.0,0.0672097759674134,a
l02414,l,Cutaneous abscess of left upper limb,Diseases of the skin and subcutaneous tissue,546.0,0.0476190476190476,a
l02511,l,Cutaneous abscess of right hand,Diseases of the skin and subcutaneous tissue,319.0,0.0313479623824451,a
l02512,l,Cutaneous abscess of left hand,Diseases of the skin and subcutaneous tissue,238.0,0.0210084033613445,a
l02811,l,"Cutaneous abscess of head [any part, except face]",Diseases of the skin and subcutaneous tissue,82.0,0.0731707317073171,a
l03011,l,Cellulitis of right finger,Diseases of the skin and subcutaneous tissue,328.0,0.00914634146341463,a
l03012,l,Cellulitis of left finger,Diseases of the skin and subcutaneous tissue,218.0,0.0321100917431193,a
l03111,l,Cellulitis of right axilla,Diseases of the skin and subcutaneous tissue,31.0,0.0967741935483871,a
l03112,l,Cellulitis of left axilla,Diseases of the skin and subcutaneous tissue,58.0,0.0689655172413793,a
l03113,l,Cellulitis of right upper limb,Diseases of the skin and subcutaneous tissue,1432.0,0.0516759776536313,a
l03114,l,Cellulitis of left upper limb,Diseases of the skin and subcutaneous tissue,1416.0,0.0480225988700565,a
l03115,l,Cellulitis of right lower limb,Diseases of the skin and subcutaneous tissue,6346.0,0.0592499212102112,a
l03116,l,Cellulitis of left lower limb,Diseases of the skin and subcutaneous tissue,6338.0,0.0555380246134427,a
l03211,l,Cellulitis of face,Diseases of the skin and subcutaneous tissue,804.0,0.0248756218905473,a
l03221,l,Cellulitis of neck,Diseases of the skin and subcutaneous tissue,251.0,0.0956175298804781,a
l03311,l,Cellulitis of abdominal wall,Diseases of the skin and subcutaneous tissue,1076.0,0.113382899628253,a
l03312,l,Cellulitis of back [any part except buttock],Diseases of the skin and subcutaneous tissue,171.0,0.0467836257309941,a
l03313,l,Cellulitis of chest wall,Diseases of the skin and subcutaneous tissue,316.0,0.0949367088607595,a
l03314,l,Cellulitis of groin,Diseases of the skin and subcutaneous tissue,251.0,0.0796812749003984,a
l03315,l,Cellulitis of perineum,Diseases of the skin and subcutaneous tissue,115.0,0.0434782608695652,a
l03317,l,Cellulitis of buttock,Diseases of the skin and subcutaneous tissue,403.0,0.0843672456575682,a
l03811,l,"Cellulitis of head [any part, except face]",Diseases of the skin and subcutaneous tissue,75.0,0.0533333333333333,a
l22,l,Diaper dermatitis,Diseases of the skin and subcutaneous tissue,538.0,0.193308550185874,a
l233,l,Allergic contact dermatitis due to drugs in contact with skin,Diseases of the skin and subcutaneous tissue,16.0,0.0625,a
l89154,l,"Pressure ulcer of sacral region, stage 4",Diseases of the skin and subcutaneous tissue,718.0,0.19498607242339802,c
l89212,l,"Pressure ulcer of right hip, stage 2",Diseases of the skin and subcutaneous tissue,21.0,0.0952380952380952,c
l89213,l,"Pressure ulcer of right hip, stage 3",Diseases of the skin and subcutaneous tissue,36.0,0.166666666666667,c
l89214,l,"Pressure ulcer of right hip, stage 4",Diseases of the skin and subcutaneous tissue,54.0,0.148148148148148,c
l89219,l,"Pressure ulcer of right hip, unspecified stage",Diseases of the skin and subcutaneous tissue,32.0,0.0625,c
l89222,l,"Pressure ulcer of left hip, stage 2",Diseases of the skin and subcutaneous tissue,24.0,0.0,c
l89223,l,"Pressure ulcer of left hip, stage 3",Diseases of the skin and subcutaneous tissue,36.0,0.222222222222222,c
l89224,l,"Pressure ulcer of left hip, stage 4",Diseases of the skin and subcutaneous tissue,68.0,0.11764705882352902,c
l89229,l,"Pressure ulcer of left hip, unspecified stage",Diseases of the skin and subcutaneous tissue,38.0,0.0789473684210526,c
l89310,l,"Pressure ulcer of right buttock, unstageable",Diseases of the skin and subcutaneous tissue,96.0,0.177083333333333,c
l89311,l,"Pressure ulcer of right buttock, stage 1",Diseases of the skin and subcutaneous tissue,83.0,0.132530120481928,c
l89312,l,"Pressure ulcer of right buttock, stage 2",Diseases of the skin and subcutaneous tissue,243.0,0.0740740740740741,c
l89313,l,"Pressure ulcer of right buttock, stage 3",Diseases of the skin and subcutaneous tissue,178.0,0.117977528089888,c
l89314,l,"Pressure ulcer of right buttock, stage 4",Diseases of the skin and subcutaneous tissue,141.0,0.14893617021276598,c
l89316,l,Pressure-induced deep tissue damage of right buttock,Diseases of the skin and subcutaneous tissue,18.0,0.222222222222222,c
l89319,l,"Pressure ulcer of right buttock, unspecified stage",Diseases of the skin and subcutaneous tissue,115.0,0.139130434782609,c
l89320,l,"Pressure ulcer of left buttock, unstageable",Diseases of the skin and subcutaneous tissue,98.0,0.163265306122449,c
l89321,l,"Pressure ulcer of left buttock, stage 1",Diseases of the skin and subcutaneous tissue,68.0,0.0882352941176471,c
l89322,l,"Pressure ulcer of left buttock, stage 2",Diseases of the skin and subcutaneous tissue,254.0,0.09448818897637801,c
l89323,l,"Pressure ulcer of left buttock, stage 3",Diseases of the skin and subcutaneous tissue,170.0,0.12941176470588198,c
l89324,l,"Pressure ulcer of left buttock, stage 4",Diseases of the skin and subcutaneous tissue,139.0,0.11510791366906499,c
l89326,l,Pressure-induced deep tissue damage of left buttock,Diseases of the skin and subcutaneous tissue,18.0,0.111111111111111,c
l89329,l,"Pressure ulcer of left buttock, unspecified stage",Diseases of the skin and subcutaneous tissue,125.0,0.11199999999999999,c
l89519,l,"Pressure ulcer of right ankle, unspecified stage",Diseases of the skin and subcutaneous tissue,31.0,0.0,c
l89529,l,"Pressure ulcer of left ankle, unspecified stage",Diseases of the skin and subcutaneous tissue,25.0,0.04,c
l89610,l,"Pressure ulcer of right heel, unstageable",Diseases of the skin and subcutaneous tissue,177.0,0.107344632768362,c
l89611,l,"Pressure ulcer of right heel, stage 1",Diseases of the skin and subcutaneous tissue,68.0,0.220588235294118,c
l89612,l,"Pressure ulcer of right heel, stage 2",Diseases of the skin and subcutaneous tissue,67.0,0.0895522388059701,c
l89613,l,"Pressure ulcer of right heel, stage 3",Diseases of the skin and subcutaneous tissue,78.0,0.19230769230769199,c
l89614,l,"Pressure ulcer of right heel, stage 4",Diseases of the skin and subcutaneous tissue,30.0,0.166666666666667,c
l89616,l,Pressure-induced deep tissue damage of right heel,Diseases of the skin and subcutaneous tissue,27.0,0.296296296296296,c
l89619,l,"Pressure ulcer of right heel, unspecified stage",Diseases of the skin and subcutaneous tissue,128.0,0.109375,c
l89620,l,"Pressure ulcer of left heel, unstageable",Diseases of the skin and subcutaneous tissue,179.0,0.122905027932961,c
l89621,l,"Pressure ulcer of left heel, stage 1",Diseases of the skin and subcutaneous tissue,72.0,0.208333333333333,c
l89622,l,"Pressure ulcer of left heel, stage 2",Diseases of the skin and subcutaneous tissue,72.0,0.125,c
l89623,l,"Pressure ulcer of left heel, stage 3",Diseases of the skin and subcutaneous tissue,79.0,0.177215189873418,c
l89624,l,"Pressure ulcer of left heel, stage 4",Diseases of the skin and subcutaneous tissue,41.0,0.26829268292682895,c
l89626,l,Pressure-induced deep tissue damage of left heel,Diseases of the skin and subcutaneous tissue,37.0,0.216216216216216,c
l89629,l,"Pressure ulcer of left heel, unspecified stage",Diseases of the skin and subcutaneous tissue,134.0,0.0746268656716418,c
l97519,l,Non-pressure chronic ulcer of other part of right foot with unspecified severity,Diseases of the skin and subcutaneous tissue,1792.0,0.0697544642857143,c
l97529,l,Non-pressure chronic ulcer of other part of left foot with unspecified severity,Diseases of the skin and subcutaneous tissue,1735.0,0.0731988472622478,c
l97811,l,Non-pressure chronic ulcer of other part of right lower leg limited to breakdown of skin,Diseases of the skin and subcutaneous tissue,56.0,0.0714285714285714,c
l97812,l,Non-pressure chronic ulcer of other part of right lower leg with fat layer exposed,Diseases of the skin and subcutaneous tissue,26.0,0.0,c
l97818,l,Non-pressure chronic ulcer of other part of right lower leg with other specified severity,Diseases of the skin and subcutaneous tissue,39.0,0.102564102564103,c
l97819,l,Non-pressure chronic ulcer of other part of right lower leg with unspecified severity,Diseases of the skin and subcutaneous tissue,211.0,0.113744075829384,c
l97821,l,Non-pressure chronic ulcer of other part of left lower leg limited to breakdown of skin,Diseases of the skin and subcutaneous tissue,52.0,0.0384615384615385,c
l97822,l,Non-pressure chronic ulcer of other part of left lower leg with fat layer exposed,Diseases of the skin and subcutaneous tissue,29.0,0.0344827586206897,c
l97828,l,Non-pressure chronic ulcer of other part of left lower leg with other specified severity,Diseases of the skin and subcutaneous tissue,37.0,0.135135135135135,c
l97829,l,Non-pressure chronic ulcer of other part of left lower leg with unspecified severity,Diseases of the skin and subcutaneous tissue,218.0,0.0963302752293578,c
l97909,l,Non-pressure chronic ulcer of unspecified part of unspecified lower leg with unspecified severity,Diseases of the skin and subcutaneous tissue,112.0,0.0714285714285714,c
l97911,l,Non-pressure chronic ulcer of unspecified part of right lower leg limited to breakdown of skin,Diseases of the skin and subcutaneous tissue,42.0,0.11904761904761901,c
l97912,l,Non-pressure chronic ulcer of unspecified part of right lower leg with fat layer exposed,Diseases of the skin and subcutaneous tissue,17.0,0.0588235294117647,c
l97919,l,Non-pressure chronic ulcer of unspecified part of right lower leg with unspecified severity,Diseases of the skin and subcutaneous tissue,502.0,0.0836653386454183,c
l97921,l,Non-pressure chronic ulcer of unspecified part of left lower leg limited to breakdown of skin,Diseases of the skin and subcutaneous tissue,53.0,0.0566037735849057,c
l97922,l,Non-pressure chronic ulcer of unspecified part of left lower leg with fat layer exposed,Diseases of the skin and subcutaneous tissue,10.0,0.0,c
l97929,l,Non-pressure chronic ulcer of unspecified part of left lower leg with unspecified severity,Diseases of the skin and subcutaneous tissue,555.0,0.0738738738738739,c
m13861,m,"Other specified arthritis, right knee",Diseases of the musculoskeletal system and connective tissue,23.0,0.0,c
m13862,m,"Other specified arthritis, left knee",Diseases of the musculoskeletal system and connective tissue,19.0,0.0,c
m14671,m,"Charcot's joint, right ankle and foot",Diseases of the musculoskeletal system and connective tissue,25.0,0.08,c
m14672,m,"Charcot's joint, left ankle and foot",Diseases of the musculoskeletal system and connective tissue,28.0,0.107142857142857,c
m19021,m,"Primary osteoarthritis, right elbow",Diseases of the musculoskeletal system and connective tissue,24.0,0.0,c
m19022,m,"Primary osteoarthritis, left elbow",Diseases of the musculoskeletal system and connective tissue,18.0,0.0,c
m19031,m,"Primary osteoarthritis, right wrist",Diseases of the musculoskeletal system and connective tissue,56.0,0.0357142857142857,c
m19032,m,"Primary osteoarthritis, left wrist",Diseases of the musculoskeletal system and connective tissue,44.0,0.0454545454545455,c
m19041,m,"Primary osteoarthritis, right hand",Diseases of the musculoskeletal system and connective tissue,246.0,0.032520325203252,c
m19042,m,"Primary osteoarthritis, left hand",Diseases of the musculoskeletal system and connective tissue,229.0,0.0393013100436681,c
m19071,m,"Primary osteoarthritis, right ankle and foot",Diseases of the musculoskeletal system and connective tissue,197.0,0.06598984771573599,c
m19072,m,"Primary osteoarthritis, left ankle and foot",Diseases of the musculoskeletal system and connective tissue,165.0,0.0303030303030303,c
m19171,m,"Post-traumatic osteoarthritis, right ankle and foot",Diseases of the musculoskeletal system and connective tissue,24.0,0.0,c
m2011,m,"Hallux valgus (acquired), right foot",Diseases of the musculoskeletal system and connective tissue,32.0,0.0625,c
m2012,m,"Hallux valgus (acquired), left foot",Diseases of the musculoskeletal system and connective tissue,19.0,0.0526315789473684,c
m2041,m,"Other hammer toe(s) (acquired), right foot",Diseases of the musculoskeletal system and connective tissue,53.0,0.0,c
m2042,m,"Other hammer toe(s) (acquired), left foot",Diseases of the musculoskeletal system and connective tissue,56.0,0.0,c
m21331,m,"Wrist drop, right wrist",Diseases of the musculoskeletal system and connective tissue,19.0,0.0,a
m21371,m,"Foot drop, right foot",Diseases of the musculoskeletal system and connective tissue,558.0,0.0931899641577061,a
m21372,m,"Foot drop, left foot",Diseases of the musculoskeletal system and connective tissue,565.0,0.127433628318584,a
m2141,m,"Flat foot [pes planus] (acquired), right foot",Diseases of the musculoskeletal system and connective tissue,18.0,0.111111111111111,a
m2142,m,"Flat foot [pes planus] (acquired), left foot",Diseases of the musculoskeletal system and connective tissue,15.0,0.0666666666666667,a
m21611,m,Bunion of right foot,Diseases of the musculoskeletal system and connective tissue,20.0,0.0,a
m21612,m,Bunion of left foot,Diseases of the musculoskeletal system and connective tissue,16.0,0.0,a
m238x1,m,Other internal derangements of right knee,Diseases of the musculoskeletal system and connective tissue,16.0,0.0,c
m238x2,m,Other internal derangements of left knee,Diseases of the musculoskeletal system and connective tissue,17.0,0.0588235294117647,c
m24511,m,"Contracture, right shoulder",Diseases of the musculoskeletal system and connective tissue,14.0,0.0,c
m24512,m,"Contracture, left shoulder",Diseases of the musculoskeletal system and connective tissue,18.0,0.0,c
m24541,m,"Contracture, right hand",Diseases of the musculoskeletal system and connective tissue,49.0,0.0612244897959184,c
m24542,m,"Contracture, left hand",Diseases of the musculoskeletal system and connective tissue,44.0,0.0909090909090909,c
m24551,m,"Contracture, right hip",Diseases of the musculoskeletal system and connective tissue,44.0,0.0,c
m24552,m,"Contracture, left hip",Diseases of the musculoskeletal system and connective tissue,43.0,0.0,c
m24561,m,"Contracture, right knee",Diseases of the musculoskeletal system and connective tissue,87.0,0.0114942528735632,c
m24562,m,"Contracture, left knee",Diseases of the musculoskeletal system and connective tissue,107.0,0.0373831775700935,c
m24571,m,"Contracture, right ankle",Diseases of the musculoskeletal system and connective tissue,28.0,0.0357142857142857,c
m24572,m,"Contracture, left ankle",Diseases of the musculoskeletal system and connective tissue,26.0,0.153846153846154,c
m25371,m,"Other instability, right ankle",Diseases of the musculoskeletal system and connective tissue,13.0,0.0,a
m25471,m,"Effusion, right ankle",Diseases of the musculoskeletal system and connective tissue,40.0,0.0,a
m25472,m,"Effusion, left ankle",Diseases of the musculoskeletal system and connective tissue,41.0,0.0487804878048781,a
m25541,m,Pain in joints of right hand,Diseases of the musculoskeletal system and connective tissue,28.0,0.0,a
m25542,m,Pain in joints of left hand,Diseases of the musculoskeletal system and connective tissue,16.0,0.0,a
m25561,m,Pain in right knee,Diseases of the musculoskeletal system and connective tissue,1014.0,0.02465483234714,a
m25562,m,Pain in left knee,Diseases of the musculoskeletal system and connective tissue,936.0,0.0192307692307692,a
m25612,m,"Stiffness of left shoulder, not elsewhere classified",Diseases of the musculoskeletal system and connective tissue,15.0,0.0,a
m25751,m,"Osteophyte, right hip",Diseases of the musculoskeletal system and connective tissue,22.0,0.0,a
m25811,m,"Other specified joint disorders, right shoulder",Diseases of the musculoskeletal system and connective tissue,29.0,0.0,a
m25812,m,"Other specified joint disorders, left shoulder",Diseases of the musculoskeletal system and connective tissue,23.0,0.0434782608695652,a
m25851,m,"Other specified joint disorders, right hip",Diseases of the musculoskeletal system and connective tissue,15.0,0.0,a
m25852,m,"Other specified joint disorders, left hip",Diseases of the musculoskeletal system and connective tissue,11.0,0.0,a
m2602,m,Maxillary hypoplasia,Diseases of the musculoskeletal system and connective tissue,33.0,0.0303030303030303,a
m2603,m,Mandibular hyperplasia,Diseases of the musculoskeletal system and connective tissue,17.0,0.0,a
m264,m,"Malocclusion, unspecified",Diseases of the musculoskeletal system and connective tissue,58.0,0.0344827586206897,a
m349,m,"Systemic sclerosis, unspecified",Diseases of the musculoskeletal system and connective tissue,273.0,0.0732600732600733,c
m4124,m,"Other idiopathic scoliosis, thoracic region",Diseases of the musculoskeletal system and connective tissue,11.0,0.45454545454545503,c
m4125,m,"Other idiopathic scoliosis, thoracolumbar region",Diseases of the musculoskeletal system and connective tissue,12.0,0.5,c
m4126,m,"Other idiopathic scoliosis, lumbar region",Diseases of the musculoskeletal system and connective tissue,21.0,0.28571428571428603,c
m4140,m,"Neuromuscular scoliosis, site unspecified",Diseases of the musculoskeletal system and connective tissue,94.0,0.265957446808511,c
m4316,m,"Spondylolisthesis, lumbar region",Diseases of the musculoskeletal system and connective tissue,1730.0,0.298265895953757,a
m4317,m,"Spondylolisthesis, lumbosacral region",Diseases of the musculoskeletal system and connective tissue,384.0,0.34375,a
m4622,m,"Osteomyelitis of vertebra, cervical region",Diseases of the musculoskeletal system and connective tissue,83.0,0.325301204819277,c
m4624,m,"Osteomyelitis of vertebra, thoracic region",Diseases of the musculoskeletal system and connective tissue,157.0,0.248407643312102,c
m4625,m,"Osteomyelitis of vertebra, thoracolumbar region",Diseases of the musculoskeletal system and connective tissue,33.0,0.24242424242424201,c
m4626,m,"Osteomyelitis of vertebra, lumbar region",Diseases of the musculoskeletal system and connective tissue,273.0,0.19780219780219802,c
m4627,m,"Osteomyelitis of vertebra, lumbosacral region",Diseases of the musculoskeletal system and connective tissue,51.0,0.294117647058824,c
m4628,m,"Osteomyelitis of vertebra, sacral and sacrococcygeal region",Diseases of the musculoskeletal system and connective tissue,256.0,0.203125,c
m4642,m,"Discitis, unspecified, cervical region",Diseases of the musculoskeletal system and connective tissue,31.0,0.32258064516129,c
m4644,m,"Discitis, unspecified, thoracic region",Diseases of the musculoskeletal system and connective tissue,98.0,0.255102040816327,c
m4645,m,"Discitis, unspecified, thoracolumbar region",Diseases of the musculoskeletal system and connective tissue,13.0,0.0769230769230769,c
m4646,m,"Discitis, unspecified, lumbar region",Diseases of the musculoskeletal system and connective tissue,185.0,0.15135135135135097,c
m4647,m,"Discitis, unspecified, lumbosacral region",Diseases of the musculoskeletal system and connective tissue,21.0,0.28571428571428603,c
m4712,m,"Other spondylosis with myelopathy, cervical region",Diseases of the musculoskeletal system and connective tissue,512.0,0.158203125,c
m4722,m,"Other spondylosis with radiculopathy, cervical region",Diseases of the musculoskeletal system and connective tissue,324.0,0.111111111111111,c
m4726,m,"Other spondylosis with radiculopathy, lumbar region",Diseases of the musculoskeletal system and connective tissue,787.0,0.304955527318933,c
m4802,m,"Spinal stenosis, cervical region",Diseases of the musculoskeletal system and connective tissue,2396.0,0.11811352253756299,a
m48061,m,"Spinal stenosis, lumbar region without neurogenic claudication",Diseases of the musculoskeletal system and connective tissue,3511.0,0.173170037026488,a
m48062,m,"Spinal stenosis, lumbar region with neurogenic claudication",Diseases of the musculoskeletal system and connective tissue,1403.0,0.296507483962937,a
m4807,m,"Spinal stenosis, lumbosacral region",Diseases of the musculoskeletal system and connective tissue,691.0,0.26049204052098396,a
m50021,m,Cervical disc disorder at C4-C5 level with myelopathy,Diseases of the musculoskeletal system and connective tissue,89.0,0.11235955056179801,c
m50022,m,Cervical disc disorder at C5-C6 level with myelopathy,Diseases of the musculoskeletal system and connective tissue,64.0,0.0625,c
m50023,m,Cervical disc disorder at C6-C7 level with myelopathy,Diseases of the musculoskeletal system and connective tissue,50.0,0.06,c
m50121,m,Cervical disc disorder at C4-C5 level with radiculopathy,Diseases of the musculoskeletal system and connective tissue,79.0,0.0506329113924051,a
m50122,m,Cervical disc disorder at C5-C6 level with radiculopathy,Diseases of the musculoskeletal system and connective tissue,102.0,0.0392156862745098,a
m50123,m,Cervical disc disorder at C6-C7 level with radiculopathy,Diseases of the musculoskeletal system and connective tissue,91.0,0.021978021978022,a
m5116,m,"Intervertebral disc disorders with radiculopathy, lumbar region",Diseases of the musculoskeletal system and connective tissue,1363.0,0.236977256052825,a
m5117,m,"Intervertebral disc disorders with radiculopathy, lumbosacral region",Diseases of the musculoskeletal system and connective tissue,420.0,0.271428571428571,a
m5416,m,"Radiculopathy, lumbar region",Diseases of the musculoskeletal system and connective tissue,1429.0,0.160251924422673,a
m5441,m,"Lumbago with sciatica, right side",Diseases of the musculoskeletal system and connective tissue,108.0,0.009259259259259259,a
m5442,m,"Lumbago with sciatica, left side",Diseases of the musculoskeletal system and connective tissue,108.0,0.0,a
m549,m,"Dorsalgia, unspecified",Diseases of the musculoskeletal system and connective tissue,9249.0,0.0338414963779868,a
m62461,m,"Contracture of muscle, right lower leg",Diseases of the musculoskeletal system and connective tissue,11.0,0.0909090909090909,a
m62462,m,"Contracture of muscle, left lower leg",Diseases of the musculoskeletal system and connective tissue,10.0,0.1,a
m62561,m,"Muscle wasting and atrophy, not elsewhere classified, right lower leg",Diseases of the musculoskeletal system and connective tissue,21.0,0.0,a
m62562,m,"Muscle wasting and atrophy, not elsewhere classified, left lower leg",Diseases of the musculoskeletal system and connective tissue,22.0,0.0454545454545455,a
m65871,m,"Other synovitis and tenosynovitis, right ankle and foot",Diseases of the musculoskeletal system and connective tissue,37.0,0.0810810810810811,a
m7071,m,"Other bursitis of hip, right hip",Diseases of the musculoskeletal system and connective tissue,17.0,0.0,a
m7072,m,"Other bursitis of hip, left hip",Diseases of the musculoskeletal system and connective tissue,13.0,0.0769230769230769,a
m7522,m,"Bicipital tendinitis, left shoulder",Diseases of the musculoskeletal system and connective tissue,86.0,0.0,a
m7542,m,Impingement syndrome of left shoulder,Diseases of the musculoskeletal system and connective tissue,21.0,0.0476190476190476,a
m7552,m,Bursitis of left shoulder,Diseases of the musculoskeletal system and connective tissue,16.0,0.125,a
m79604,m,Pain in right leg,Diseases of the musculoskeletal system and connective tissue,671.0,0.0581222056631893,a
m79605,m,Pain in left leg,Diseases of the musculoskeletal system and connective tissue,647.0,0.0494590417310665,a
m79641,m,Pain in right hand,Diseases of the musculoskeletal system and connective tissue,206.0,0.029126213592232997,a
m79642,m,Pain in left hand,Diseases of the musculoskeletal system and connective tissue,146.0,0.0273972602739726,a
m79651,m,Pain in right thigh,Diseases of the musculoskeletal system and connective tissue,98.0,0.0510204081632653,a
m79652,m,Pain in left thigh,Diseases of the musculoskeletal system and connective tissue,100.0,0.06,a
m79661,m,Pain in right lower leg,Diseases of the musculoskeletal system and connective tissue,232.0,0.0431034482758621,a
m79662,m,Pain in left lower leg,Diseases of the musculoskeletal system and connective tissue,251.0,0.0239043824701195,a
m79671,m,Pain in right foot,Diseases of the musculoskeletal system and connective tissue,392.0,0.038265306122449,a
m79672,m,Pain in left foot,Diseases of the musculoskeletal system and connective tissue,361.0,0.0304709141274238,a
m86162,m,"Other acute osteomyelitis, left tibia and fibula",Diseases of the musculoskeletal system and connective tissue,27.0,0.222222222222222,c
m86651,m,"Other chronic osteomyelitis, right thigh",Diseases of the musculoskeletal system and connective tissue,43.0,0.0930232558139535,c
m86652,m,"Other chronic osteomyelitis, left thigh",Diseases of the musculoskeletal system and connective tissue,51.0,0.0588235294117647,c
m868x7,m,"Other osteomyelitis, ankle and foot",Diseases of the musculoskeletal system and connective tissue,824.0,0.0885922330097087,c
m869,m,"Osteomyelitis, unspecified",Diseases of the musculoskeletal system and connective tissue,1593.0,0.0822347771500314,c
m89551,m,"Osteolysis, right thigh",Diseases of the musculoskeletal system and connective tissue,11.0,0.0909090909090909,a
m90551,m,"Osteonecrosis in diseases classified elsewhere, right thigh",Diseases of the musculoskeletal system and connective tissue,14.0,0.14285714285714302,a
