Id,alphabet,Description,Category,Prevalence_20181,Cost_support_20181,Chronic Indicator
l03111,l,Cellulitis of right axilla,Diseases of the skin and subcutaneous tissue,45,0.066666667,a
l03112,l,Cellulitis of left axilla,Diseases of the skin and subcutaneous tissue,45,0,a
l03113,l,Cellulitis of right upper limb,Diseases of the skin and subcutaneous tissue,1535,0.047557003,a
l03114,l,Cellulitis of left upper limb,Diseases of the skin and subcutaneous tissue,1484,0.043800539,a
l03115,l,Cellulitis of right lower limb,Diseases of the skin and subcutaneous tissue,6041,0.067869558,a
l03116,l,Cellulitis of left lower limb,Diseases of the skin and subcutaneous tissue,6139,0.066786122,a
l03211,l,Cellulitis of face,Diseases of the skin and subcutaneous tissue,896,0.022321429,a
l03221,l,Cellulitis of neck,Diseases of the skin and subcutaneous tissue,236,0.059322034,a
l03311,l,Cellulitis of abdominal wall,Diseases of the skin and subcutaneous tissue,1013,0.123395854,a
l03314,l,Cellulitis of groin,Diseases of the skin and subcutaneous tissue,237,0.080168776,a
l03316,l,Cellulitis of umbilicus,Diseases of the skin and subcutaneous tissue,24,0,a
l03317,l,Cellulitis of buttock,Diseases of the skin and subcutaneous tissue,384,0.0703125,a
l03811,l,"Cellulitis of head [any part, except face]",Diseases of the skin and subcutaneous tissue,76,0.065789474,a
l22,l,Diaper dermatitis,Diseases of the skin and subcutaneous tissue,609,0.144499179,a
l89154,l,"Pressure ulcer of sacral region, stage 4",Diseases of the skin and subcutaneous tissue,721,0.194174757,c
l89210,l,"Pressure ulcer of right hip, unstageable",Diseases of the skin and subcutaneous tissue,31,0.193548387,c
l89214,l,"Pressure ulcer of right hip, stage 4",Diseases of the skin and subcutaneous tissue,82,0.231707317,c
l89219,l,"Pressure ulcer of right hip, unspecified stage",Diseases of the skin and subcutaneous tissue,36,0.111111111,c
l89220,l,"Pressure ulcer of left hip, unstageable",Diseases of the skin and subcutaneous tissue,34,0.205882353,c
l89224,l,"Pressure ulcer of left hip, stage 4",Diseases of the skin and subcutaneous tissue,60,0.233333333,c
l89229,l,"Pressure ulcer of left hip, unspecified stage",Diseases of the skin and subcutaneous tissue,37,0.135135135,c
l89310,l,"Pressure ulcer of right buttock, unstageable",Diseases of the skin and subcutaneous tissue,117,0.222222222,c
l89311,l,"Pressure ulcer of right buttock, stage 1",Diseases of the skin and subcutaneous tissue,53,0.056603774,c
l89312,l,"Pressure ulcer of right buttock, stage 2",Diseases of the skin and subcutaneous tissue,163,0.104294479,c
l89313,l,"Pressure ulcer of right buttock, stage 3",Diseases of the skin and subcutaneous tissue,147,0.170068027,c
l89314,l,"Pressure ulcer of right buttock, stage 4",Diseases of the skin and subcutaneous tissue,119,0.092436975,c
l89319,l,"Pressure ulcer of right buttock, unspecified stage",Diseases of the skin and subcutaneous tissue,123,0.081300813,c
l89320,l,"Pressure ulcer of left buttock, unstageable",Diseases of the skin and subcutaneous tissue,116,0.189655172,c
l89321,l,"Pressure ulcer of left buttock, stage 1",Diseases of the skin and subcutaneous tissue,54,0.148148148,c
l89322,l,"Pressure ulcer of left buttock, stage 2",Diseases of the skin and subcutaneous tissue,153,0.163398693,c
l89323,l,"Pressure ulcer of left buttock, stage 3",Diseases of the skin and subcutaneous tissue,134,0.231343284,c
l89324,l,"Pressure ulcer of left buttock, stage 4",Diseases of the skin and subcutaneous tissue,122,0.18852459,c
l89329,l,"Pressure ulcer of left buttock, unspecified stage",Diseases of the skin and subcutaneous tissue,126,0.119047619,c
l89510,l,"Pressure ulcer of right ankle, unstageable",Diseases of the skin and subcutaneous tissue,22,0.272727273,c
l89520,l,"Pressure ulcer of left ankle, unstageable",Diseases of the skin and subcutaneous tissue,17,0.294117647,c
l89610,l,"Pressure ulcer of right heel, unstageable",Diseases of the skin and subcutaneous tissue,174,0.16091954,c
l89611,l,"Pressure ulcer of right heel, stage 1",Diseases of the skin and subcutaneous tissue,67,0.164179104,c
l89612,l,"Pressure ulcer of right heel, stage 2",Diseases of the skin and subcutaneous tissue,74,0.175675676,c
l89614,l,"Pressure ulcer of right heel, stage 4",Diseases of the skin and subcutaneous tissue,37,0.189189189,c
l89619,l,"Pressure ulcer of right heel, unspecified stage",Diseases of the skin and subcutaneous tissue,152,0.085526316,c
l89620,l,"Pressure ulcer of left heel, unstageable",Diseases of the skin and subcutaneous tissue,217,0.152073733,c
l89621,l,"Pressure ulcer of left heel, stage 1",Diseases of the skin and subcutaneous tissue,72,0.208333333,c
l89622,l,"Pressure ulcer of left heel, stage 2",Diseases of the skin and subcutaneous tissue,77,0.12987013,c
l89624,l,"Pressure ulcer of left heel, stage 4",Diseases of the skin and subcutaneous tissue,45,0.155555556,c
l89629,l,"Pressure ulcer of left heel, unspecified stage",Diseases of the skin and subcutaneous tissue,158,0.088607595,c
l910,l,Hypertrophic scar,Diseases of the skin and subcutaneous tissue,99,0.03030303,a
l97119,l,Non-pressure chronic ulcer of right thigh with unspecified severity,Diseases of the skin and subcutaneous tissue,33,0.151515152,c
l97129,l,Non-pressure chronic ulcer of left thigh with unspecified severity,Diseases of the skin and subcutaneous tissue,34,0.176470588,c
l97211,l,Non-pressure chronic ulcer of right calf limited to breakdown of skin,Diseases of the skin and subcutaneous tissue,35,0.171428571,c
l97212,l,Non-pressure chronic ulcer of right calf with fat layer exposed,Diseases of the skin and subcutaneous tissue,20,0.2,c
l97221,l,Non-pressure chronic ulcer of left calf limited to breakdown of skin,Diseases of the skin and subcutaneous tissue,29,0.068965517,c
l97222,l,Non-pressure chronic ulcer of left calf with fat layer exposed,Diseases of the skin and subcutaneous tissue,22,0.045454545,c
l97411,l,Non-pressure chronic ulcer of right heel and midfoot limited to breakdown of skin,Diseases of the skin and subcutaneous tissue,30,0.166666667,c
l97418,l,Non-pressure chronic ulcer of right heel and midfoot with other specified severity,Diseases of the skin and subcutaneous tissue,35,0.2,c
l97421,l,Non-pressure chronic ulcer of left heel and midfoot limited to breakdown of skin,Diseases of the skin and subcutaneous tissue,43,0.093023256,c
l97428,l,Non-pressure chronic ulcer of left heel and midfoot with other specified severity,Diseases of the skin and subcutaneous tissue,36,0.166666667,c
l97511,l,Non-pressure chronic ulcer of other part of right foot limited to breakdown of skin,Diseases of the skin and subcutaneous tissue,118,0.025423729,c
l97519,l,Non-pressure chronic ulcer of other part of right foot with unspecified severity,Diseases of the skin and subcutaneous tissue,1623,0.05853358,c
l97521,l,Non-pressure chronic ulcer of other part of left foot limited to breakdown of skin,Diseases of the skin and subcutaneous tissue,134,0.074626866,c
l97529,l,Non-pressure chronic ulcer of other part of left foot with unspecified severity,Diseases of the skin and subcutaneous tissue,1533,0.076973255,c
l97811,l,Non-pressure chronic ulcer of other part of right lower leg limited to breakdown of skin,Diseases of the skin and subcutaneous tissue,45,0.111111111,c
l97818,l,Non-pressure chronic ulcer of other part of right lower leg with other specified severity,Diseases of the skin and subcutaneous tissue,14,0.214285714,c
l97819,l,Non-pressure chronic ulcer of other part of right lower leg with unspecified severity,Diseases of the skin and subcutaneous tissue,187,0.085561497,c
l97821,l,Non-pressure chronic ulcer of other part of left lower leg limited to breakdown of skin,Diseases of the skin and subcutaneous tissue,46,0.086956522,c
l97828,l,Non-pressure chronic ulcer of other part of left lower leg with other specified severity,Diseases of the skin and subcutaneous tissue,24,0.125,c
l97829,l,Non-pressure chronic ulcer of other part of left lower leg with unspecified severity,Diseases of the skin and subcutaneous tissue,213,0.079812207,c
l97909,l,Non-pressure chronic ulcer of unspecified part of unspecified lower leg with unspecified severity,Diseases of the skin and subcutaneous tissue,157,0.089171975,c
l97911,l,Non-pressure chronic ulcer of unspecified part of right lower leg limited to breakdown of skin,Diseases of the skin and subcutaneous tissue,27,0.148148148,c
l97919,l,Non-pressure chronic ulcer of unspecified part of right lower leg with unspecified severity,Diseases of the skin and subcutaneous tissue,449,0.100222717,c
l97921,l,Non-pressure chronic ulcer of unspecified part of left lower leg limited to breakdown of skin,Diseases of the skin and subcutaneous tissue,36,0.138888889,c
l97929,l,Non-pressure chronic ulcer of unspecified part of left lower leg with unspecified severity,Diseases of the skin and subcutaneous tissue,468,0.091880342,c
m06841,m,"Other specified rheumatoid arthritis, right hand",Diseases of the musculoskeletal system and connective tissue,15,0,c
m06842,m,"Other specified rheumatoid arthritis, left hand",Diseases of the musculoskeletal system and connective tissue,14,0,c
m06861,m,"Other specified rheumatoid arthritis, right knee",Diseases of the musculoskeletal system and connective tissue,19,0,c
m06862,m,"Other specified rheumatoid arthritis, left knee",Diseases of the musculoskeletal system and connective tissue,16,0,c
m10071,m,"Idiopathic gout, right ankle and foot",Diseases of the musculoskeletal system and connective tissue,29,0,c
m10072,m,"Idiopathic gout, left ankle and foot",Diseases of the musculoskeletal system and connective tissue,23,0.173913043,c
m13861,m,"Other specified arthritis, right knee",Diseases of the musculoskeletal system and connective tissue,14,0,c
m13862,m,"Other specified arthritis, left knee",Diseases of the musculoskeletal system and connective tissue,10,0,c
m14671,m,"Charcot's joint, right ankle and foot",Diseases of the musculoskeletal system and connective tissue,56,0.053571429,c
m14672,m,"Charcot's joint, left ankle and foot",Diseases of the musculoskeletal system and connective tissue,43,0.093023256,c
m19021,m,"Primary osteoarthritis, right elbow",Diseases of the musculoskeletal system and connective tissue,21,0.047619048,c
m19022,m,"Primary osteoarthritis, left elbow",Diseases of the musculoskeletal system and connective tissue,14,0,c
m19031,m,"Primary osteoarthritis, right wrist",Diseases of the musculoskeletal system and connective tissue,37,0.027027027,c
m19032,m,"Primary osteoarthritis, left wrist",Diseases of the musculoskeletal system and connective tissue,36,0.027777778,c
m19041,m,"Primary osteoarthritis, right hand",Diseases of the musculoskeletal system and connective tissue,197,0.015228426,c
m19042,m,"Primary osteoarthritis, left hand",Diseases of the musculoskeletal system and connective tissue,180,0.022222222,c
m19071,m,"Primary osteoarthritis, right ankle and foot",Diseases of the musculoskeletal system and connective tissue,166,0.036144578,c
m19072,m,"Primary osteoarthritis, left ankle and foot",Diseases of the musculoskeletal system and connective tissue,153,0.032679739,c
m19171,m,"Post-traumatic osteoarthritis, right ankle and foot",Diseases of the musculoskeletal system and connective tissue,22,0.045454545,c
m2010,m,"Hallux valgus (acquired), unspecified foot",Diseases of the musculoskeletal system and connective tissue,25,0.04,c
m2041,m,"Other hammer toe(s) (acquired), right foot",Diseases of the musculoskeletal system and connective tissue,64,0.03125,c
m2042,m,"Other hammer toe(s) (acquired), left foot",Diseases of the musculoskeletal system and connective tissue,51,0.058823529,c
m2100,m,"Valgus deformity, not elsewhere classified, unspecified site",Diseases of the musculoskeletal system and connective tissue,33,0.03030303,a
m21071,m,"Valgus deformity, not elsewhere classified, right ankle",Diseases of the musculoskeletal system and connective tissue,17,0,a
m21072,m,"Valgus deformity, not elsewhere classified, left ankle",Diseases of the musculoskeletal system and connective tissue,15,0,a
m21332,m,"Wrist drop, left wrist",Diseases of the musculoskeletal system and connective tissue,23,0.217391304,a
m21371,m,"Foot drop, right foot",Diseases of the musculoskeletal system and connective tissue,507,0.098619329,a
m21372,m,"Foot drop, left foot",Diseases of the musculoskeletal system and connective tissue,529,0.122873346,a
m2141,m,"Flat foot [pes planus] (acquired), right foot",Diseases of the musculoskeletal system and connective tissue,17,0.058823529,a
m2142,m,"Flat foot [pes planus] (acquired), left foot",Diseases of the musculoskeletal system and connective tissue,22,0.045454545,a
m21611,m,Bunion of right foot,Diseases of the musculoskeletal system and connective tissue,24,0,a
m21612,m,Bunion of left foot,Diseases of the musculoskeletal system and connective tissue,24,0.041666667,a
m21961,m,Unspecified acquired deformity of right lower leg,Diseases of the musculoskeletal system and connective tissue,21,0.047619048,a
m21962,m,Unspecified acquired deformity of left lower leg,Diseases of the musculoskeletal system and connective tissue,21,0,a
m24511,m,"Contracture, right shoulder",Diseases of the musculoskeletal system and connective tissue,27,0,c
m24512,m,"Contracture, left shoulder",Diseases of the musculoskeletal system and connective tissue,17,0,c
m24541,m,"Contracture, right hand",Diseases of the musculoskeletal system and connective tissue,31,0.064516129,c
m24542,m,"Contracture, left hand",Diseases of the musculoskeletal system and connective tissue,29,0.034482759,c
m24551,m,"Contracture, right hip",Diseases of the musculoskeletal system and connective tissue,32,0.0625,c
m24552,m,"Contracture, left hip",Diseases of the musculoskeletal system and connective tissue,41,0.024390244,c
m24561,m,"Contracture, right knee",Diseases of the musculoskeletal system and connective tissue,118,0.033898305,c
m24562,m,"Contracture, left knee",Diseases of the musculoskeletal system and connective tissue,108,0.064814815,c
m24571,m,"Contracture, right ankle",Diseases of the musculoskeletal system and connective tissue,30,0.066666667,c
m24572,m,"Contracture, left ankle",Diseases of the musculoskeletal system and connective tissue,30,0.1,c
m25371,m,"Other instability, right ankle",Diseases of the musculoskeletal system and connective tissue,12,0,a
m25441,m,"Effusion, right hand",Diseases of the musculoskeletal system and connective tissue,20,0.05,a
m25541,m,Pain in joints of right hand,Diseases of the musculoskeletal system and connective tissue,28,0,a
m25542,m,Pain in joints of left hand,Diseases of the musculoskeletal system and connective tissue,12,0,a
m25561,m,Pain in right knee,Diseases of the musculoskeletal system and connective tissue,925,0.033513514,a
m25562,m,Pain in left knee,Diseases of the musculoskeletal system and connective tissue,856,0.030373832,a
m25611,m,"Stiffness of right shoulder, not elsewhere classified",Diseases of the musculoskeletal system and connective tissue,20,0,a
m25612,m,"Stiffness of left shoulder, not elsewhere classified",Diseases of the musculoskeletal system and connective tissue,17,0.058823529,a
m2602,m,Maxillary hypoplasia,Diseases of the musculoskeletal system and connective tissue,29,0.034482759,a
m2604,m,Mandibular hypoplasia,Diseases of the musculoskeletal system and connective tissue,16,0.125,a
m4140,m,"Neuromuscular scoliosis, site unspecified",Diseases of the musculoskeletal system and connective tissue,93,0.344086022,c
m4313,m,"Spondylolisthesis, cervicothoracic region",Diseases of the musculoskeletal system and connective tissue,16,0.125,a
m4316,m,"Spondylolisthesis, lumbar region",Diseases of the musculoskeletal system and connective tissue,1661,0.287778447,a
m4317,m,"Spondylolisthesis, lumbosacral region",Diseases of the musculoskeletal system and connective tissue,416,0.334134615,a
m438x4,m,"Other specified deforming dorsopathies, thoracic region",Diseases of the musculoskeletal system and connective tissue,15,0.2,a
m438x6,m,"Other specified deforming dorsopathies, lumbar region",Diseases of the musculoskeletal system and connective tissue,20,0.2,a
m4622,m,"Osteomyelitis of vertebra, cervical region",Diseases of the musculoskeletal system and connective tissue,75,0.36,c
m4624,m,"Osteomyelitis of vertebra, thoracic region",Diseases of the musculoskeletal system and connective tissue,111,0.306306306,c
m4626,m,"Osteomyelitis of vertebra, lumbar region",Diseases of the musculoskeletal system and connective tissue,295,0.216949153,c
m4627,m,"Osteomyelitis of vertebra, lumbosacral region",Diseases of the musculoskeletal system and connective tissue,69,0.217391304,c
m4628,m,"Osteomyelitis of vertebra, sacral and sacrococcygeal region",Diseases of the musculoskeletal system and connective tissue,212,0.193396226,c
m4642,m,"Discitis, unspecified, cervical region",Diseases of the musculoskeletal system and connective tissue,39,0.230769231,c
m4644,m,"Discitis, unspecified, thoracic region",Diseases of the musculoskeletal system and connective tissue,94,0.234042553,c
m4646,m,"Discitis, unspecified, lumbar region",Diseases of the musculoskeletal system and connective tissue,208,0.192307692,c
m4647,m,"Discitis, unspecified, lumbosacral region",Diseases of the musculoskeletal system and connective tissue,48,0.229166667,c
m4649,m,"Discitis, unspecified, multiple sites in spine",Diseases of the musculoskeletal system and connective tissue,22,0.227272727,c
m4712,m,"Other spondylosis with myelopathy, cervical region",Diseases of the musculoskeletal system and connective tissue,525,0.152380952,c
m4722,m,"Other spondylosis with radiculopathy, cervical region",Diseases of the musculoskeletal system and connective tissue,359,0.108635097,c
m4726,m,"Other spondylosis with radiculopathy, lumbar region",Diseases of the musculoskeletal system and connective tissue,756,0.294973545,c
m4802,m,"Spinal stenosis, cervical region",Diseases of the musculoskeletal system and connective tissue,2241,0.125390451,a
m4803,m,"Spinal stenosis, cervicothoracic region",Diseases of the musculoskeletal system and connective tissue,34,0.323529412,a
m48061,m,"Spinal stenosis, lumbar region without neurogenic claudication",Diseases of the musculoskeletal system and connective tissue,3423,0.171487,a
m48062,m,"Spinal stenosis, lumbar region with neurogenic claudication",Diseases of the musculoskeletal system and connective tissue,1162,0.280550775,a
m4807,m,"Spinal stenosis, lumbosacral region",Diseases of the musculoskeletal system and connective tissue,587,0.275979557,a
m5001,m,"Cervical disc disorder with myelopathy, high cervical region",Diseases of the musculoskeletal system and connective tissue,113,0.14159292,c
m50022,m,Cervical disc disorder at C5-C6 level with myelopathy,Diseases of the musculoskeletal system and connective tissue,87,0.114942529,c
m50023,m,Cervical disc disorder at C6-C7 level with myelopathy,Diseases of the musculoskeletal system and connective tissue,57,0.122807018,c
m5011,m,"Cervical disc disorder with radiculopathy, high cervical region",Diseases of the musculoskeletal system and connective tissue,60,0.1,a
m50122,m,Cervical disc disorder at C5-C6 level with radiculopathy,Diseases of the musculoskeletal system and connective tissue,116,0.043103448,a
m50123,m,Cervical disc disorder at C6-C7 level with radiculopathy,Diseases of the musculoskeletal system and connective tissue,62,0.064516129,a
m5013,m,"Cervical disc disorder with radiculopathy, cervicothoracic region",Diseases of the musculoskeletal system and connective tissue,23,0.173913043,a
m5116,m,"Intervertebral disc disorders with radiculopathy, lumbar region",Diseases of the musculoskeletal system and connective tissue,1272,0.239779874,a
m5117,m,"Intervertebral disc disorders with radiculopathy, lumbosacral region",Diseases of the musculoskeletal system and connective tissue,482,0.267634855,a
m5416,m,"Radiculopathy, lumbar region",Diseases of the musculoskeletal system and connective tissue,1232,0.144480519,a
m5441,m,"Lumbago with sciatica, right side",Diseases of the musculoskeletal system and connective tissue,115,0.104347826,a
m5442,m,"Lumbago with sciatica, left side",Diseases of the musculoskeletal system and connective tissue,116,0.043103448,a
m549,m,"Dorsalgia, unspecified",Diseases of the musculoskeletal system and connective tissue,9785,0.032498723,a
m62461,m,"Contracture of muscle, right lower leg",Diseases of the musculoskeletal system and connective tissue,13,0.076923077,a
m62462,m,"Contracture of muscle, left lower leg",Diseases of the musculoskeletal system and connective tissue,13,0.076923077,a
m62561,m,"Muscle wasting and atrophy, not elsewhere classified, right lower leg",Diseases of the musculoskeletal system and connective tissue,17,0,a
m62562,m,"Muscle wasting and atrophy, not elsewhere classified, left lower leg",Diseases of the musculoskeletal system and connective tissue,16,0,a
m7061,m,"Trochanteric bursitis, right hip",Diseases of the musculoskeletal system and connective tissue,53,0.075471698,a
m7062,m,"Trochanteric bursitis, left hip",Diseases of the musculoskeletal system and connective tissue,44,0.113636364,a
m7071,m,"Other bursitis of hip, right hip",Diseases of the musculoskeletal system and connective tissue,20,0.05,a
m7072,m,"Other bursitis of hip, left hip",Diseases of the musculoskeletal system and connective tissue,26,0.038461538,a
m7541,m,Impingement syndrome of right shoulder,Diseases of the musculoskeletal system and connective tissue,27,0.185185185,a
m7542,m,Impingement syndrome of left shoulder,Diseases of the musculoskeletal system and connective tissue,22,0.181818182,a
m7591,m,"Shoulder lesion, unspecified, right shoulder",Diseases of the musculoskeletal system and connective tissue,18,0,a
m7592,m,"Shoulder lesion, unspecified, left shoulder",Diseases of the musculoskeletal system and connective tissue,13,0.076923077,a
m79604,m,Pain in right leg,Diseases of the musculoskeletal system and connective tissue,612,0.068627451,a
m79605,m,Pain in left leg,Diseases of the musculoskeletal system and connective tissue,613,0.076672104,a
m79661,m,Pain in right lower leg,Diseases of the musculoskeletal system and connective tissue,209,0.071770335,a
m79662,m,Pain in left lower leg,Diseases of the musculoskeletal system and connective tissue,246,0.048780488,a
m79671,m,Pain in right foot,Diseases of the musculoskeletal system and connective tissue,357,0.06442577,a
m79672,m,Pain in left foot,Diseases of the musculoskeletal system and connective tissue,360,0.075,a
m869,m,"Osteomyelitis, unspecified",Diseases of the musculoskeletal system and connective tissue,1623,0.104128158,c
m87151,m,"Osteonecrosis due to drugs, right femur",Diseases of the musculoskeletal system and connective tissue,13,0,c
m87152,m,"Osteonecrosis due to drugs, left femur",Diseases of the musculoskeletal system and connective tissue,15,0.066666667,c
m87851,m,"Other osteonecrosis, right femur",Diseases of the musculoskeletal system and connective tissue,128,0.03125,c
m87852,m,"Other osteonecrosis, left femur",Diseases of the musculoskeletal system and connective tissue,120,0.041666667,c
n138,n,Other obstructive and reflux uropathy,Diseases of the genitourinary system,1128,0.074468085,a
n141,n,"Nephropathy induced by other drugs, medicaments and biological substances",Diseases of the genitourinary system,455,0.21978022,c
n170,n,Acute kidney failure with tubular necrosis,Diseases of the genitourinary system,5578,0.354607386,a
n179,n,"Acute kidney failure, unspecified",Diseases of the genitourinary system,40143,0.104899983,a
n186,n,End stage renal disease,Diseases of the genitourinary system,10932,0.125686059,c
n189,n,"Chronic kidney disease, unspecified",Diseases of the genitourinary system,11241,0.070812205,c
n29,n,Other disorders of kidney and ureter in diseases classified elsewhere,Diseases of the genitourinary system,40,0.15,a
n319,n,"Neuromuscular dysfunction of bladder, unspecified",Diseases of the genitourinary system,2300,0.09826087,c
n390,n,"Urinary tract infection, site not specified",Diseases of the genitourinary system,24343,0.07854414,a
n401,n,Benign prostatic hyperplasia with lower urinary tract symptoms,Diseases of the genitourinary system,4684,0.073014518,c
n6481,n,Ptosis of breast,Diseases of the genitourinary system,10,0.2,a
n719,n,"Inflammatory disease of uterus, unspecified",Diseases of the genitourinary system,73,0.01369863,a
n762,n,Acute vulvitis,Diseases of the genitourinary system,63,0.063492063,a
n764,n,Abscess of vulva,Diseases of the genitourinary system,101,0.079207921,a
n802,n,Endometriosis of fallopian tube,Diseases of the genitourinary system,10,0,c
n808,n,Other endometriosis,Diseases of the genitourinary system,15,0,c
n8110,n,"Cystocele, unspecified",Diseases of the genitourinary system,135,0.044444444,c
n815,n,Vaginal enterocele,Diseases of the genitourinary system,23,0.043478261,c
n816,n,Rectocele,Diseases of the genitourinary system,57,0.052631579,c
n8310,n,"Corpus luteum cyst of ovary, unspecified side",Diseases of the genitourinary system,12,0,a
n8312,n,Corpus luteum cyst of left ovary,Diseases of the genitourinary system,17,0,a
n83291,n,"Other ovarian cyst, right side",Diseases of the genitourinary system,74,0.027027027,a
n83292,n,"Other ovarian cyst, left side",Diseases of the genitourinary system,63,0.031746032,a
n858,n,Other specified noninflammatory disorders of uterus,Diseases of the genitourinary system,1290,0.005426357,a
n99522,n,Malfunction of incontinent external stoma of urinary tract,Diseases of the genitourinary system,23,0.086956522,a
o10911,o,"Unspecified pre-existing hypertension complicating pregnancy, first trimester","Pregnancy, childbirth and the puerperium",18,0,c
o211,o,Hyperemesis gravidarum with metabolic disturbance,"Pregnancy, childbirth and the puerperium",74,0.013513514,a
o2302,o,"Infections of kidney in pregnancy, second trimester","Pregnancy, childbirth and the puerperium",99,0,a
o2341,o,"Unspecified infection of urinary tract in pregnancy, first trimester","Pregnancy, childbirth and the puerperium",57,0,a
o24111,o,"Pre-existing type 2 diabetes mellitus, in pregnancy, first trimester","Pregnancy, childbirth and the puerperium",19,0.052631579,c
o26611,o,"Liver and biliary tract disorders in pregnancy, first trimester","Pregnancy, childbirth and the puerperium",17,0,a
o2662,o,Liver and biliary tract disorders in childbirth,"Pregnancy, childbirth and the puerperium",332,0.012048193,a
o26872,o,"Cervical shortening, second trimester","Pregnancy, childbirth and the puerperium",118,0.033898305,a
o26893,o,"Other specified pregnancy related conditions, third trimester","Pregnancy, childbirth and the puerperium",1367,0.000731529,a
o30032,o,"Twin pregnancy, monochorionic/diamniotic, second trimester","Pregnancy, childbirth and the puerperium",25,0.04,a
o30033,o,"Twin pregnancy, monochorionic/diamniotic, third trimester","Pregnancy, childbirth and the puerperium",127,0.007874016,a
o30042,o,"Twin pregnancy, dichorionic/diamniotic, second trimester","Pregnancy, childbirth and the puerperium",51,0.019607843,a
o30043,o,"Twin pregnancy, dichorionic/diamniotic, third trimester","Pregnancy, childbirth and the puerperium",476,0.010504202,a
o30103,o,"Triplet pregnancy, unspecified number of placenta and unspecified number of amniotic sacs, third trimester","Pregnancy, childbirth and the puerperium",11,0.090909091,a
o321xx1,o,"Maternal care for breech presentation, fetus 1","Pregnancy, childbirth and the puerperium",114,0.01754386,a
o321xx2,o,"Maternal care for breech presentation, fetus 2","Pregnancy, childbirth and the puerperium",139,0.014388489,a
o328xx1,o,"Maternal care for other malpresentation of fetus, fetus 1","Pregnancy, childbirth and the puerperium",18,0.055555556,a
o328xx2,o,"Maternal care for other malpresentation of fetus, fetus 2","Pregnancy, childbirth and the puerperium",43,0.023255814,a
o3403,o,"Maternal care for unspecified congenital malformation of uterus, third trimester","Pregnancy, childbirth and the puerperium",146,0.006849315,a
o3413,o,"Maternal care for benign tumor of corpus uteri, third trimester","Pregnancy, childbirth and the puerperium",315,0.006349206,a
o34211,o,Maternal care for low transverse scar from previous cesarean delivery,"Pregnancy, childbirth and the puerperium",3854,0.004411002,a
o3432,o,"Maternal care for cervical incompetence, second trimester","Pregnancy, childbirth and the puerperium",101,0.00990099,a
o3481,o,"Maternal care for other abnormalities of pelvic organs, first trimester","Pregnancy, childbirth and the puerperium",10,0,a
o364xx0,o,"Maternal care for intrauterine death, not applicable or unspecified","Pregnancy, childbirth and the puerperium",171,0.011695906,a
o364xx1,o,"Maternal care for intrauterine death, fetus 1","Pregnancy, childbirth and the puerperium",10,0,a
o365931,o,"Maternal care for other known or suspected poor fetal growth, third trimester, fetus 1","Pregnancy, childbirth and the puerperium",33,0.060606061,a
o365932,o,"Maternal care for other known or suspected poor fetal growth, third trimester, fetus 2","Pregnancy, childbirth and the puerperium",43,0.023255814,a
o480,o,Post-term pregnancy,"Pregnancy, childbirth and the puerperium",3663,0.000273,a
o6012x1,o,"Preterm labor second trimester with preterm delivery second trimester, fetus 1","Pregnancy, childbirth and the puerperium",10,0,a
o6012x2,o,"Preterm labor second trimester with preterm delivery second trimester, fetus 2","Pregnancy, childbirth and the puerperium",14,0,a
o6014x0,o,"Preterm labor third trimester with preterm delivery third trimester, not applicable or unspecified","Pregnancy, childbirth and the puerperium",1117,0.007162041,a
o6014x1,o,"Preterm labor third trimester with preterm delivery third trimester, fetus 1","Pregnancy, childbirth and the puerperium",54,0,a
o6014x2,o,"Preterm labor third trimester with preterm delivery third trimester, fetus 2","Pregnancy, childbirth and the puerperium",87,0,a
o6981x1,o,"Labor and delivery complicated by cord around neck, without compression, fetus 1","Pregnancy, childbirth and the puerperium",29,0.034482759,a
o6981x2,o,"Labor and delivery complicated by cord around neck, without compression, fetus 2","Pregnancy, childbirth and the puerperium",19,0,a
o701,o,Second degree perineal laceration during delivery,"Pregnancy, childbirth and the puerperium",5502,0.000363504,a
o8612,o,Endometritis following delivery,"Pregnancy, childbirth and the puerperium",144,0.013888889,a
o9812,o,Syphilis complicating childbirth,"Pregnancy, childbirth and the puerperium",25,0,a
o9832,o,Other infections with a predominantly sexual mode of transmission complicating childbirth,"Pregnancy, childbirth and the puerperium",386,0,a
o9852,o,Other viral diseases complicating childbirth,"Pregnancy, childbirth and the puerperium",326,0.003067485,a
o99011,o,"Anemia complicating pregnancy, first trimester","Pregnancy, childbirth and the puerperium",59,0,c
o99012,o,"Anemia complicating pregnancy, second trimester","Pregnancy, childbirth and the puerperium",138,0.02173913,c
o99111,o,"Other diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism complicating pregnancy, first trimester","Pregnancy, childbirth and the puerperium",18,0.055555556,a
o99211,o,"Obesity complicating pregnancy, first trimester","Pregnancy, childbirth and the puerperium",37,0,c
o99215,o,Obesity complicating the puerperium,"Pregnancy, childbirth and the puerperium",87,0.034482759,c
o99281,o,"Endocrine, nutritional and metabolic diseases complicating pregnancy, first trimester","Pregnancy, childbirth and the puerperium",88,0.011363636,a
o99282,o,"Endocrine, nutritional and metabolic diseases complicating pregnancy, second trimester","Pregnancy, childbirth and the puerperium",138,0.014492754,a
