Id,alphabet,Description,Category,Prevalence_20182,Cost_support_20182,Chronic Indicator
l03315,l,Cellulitis of perineum,Diseases of the skin and subcutaneous tissue,108,0.101851852,a
l03317,l,Cellulitis of buttock,Diseases of the skin and subcutaneous tissue,402,0.069651741,a
l03811,l,"Cellulitis of head [any part, except face]",Diseases of the skin and subcutaneous tissue,88,0.034090909,a
l2089,l,Other atopic dermatitis,Diseases of the skin and subcutaneous tissue,11,0.090909091,c
l22,l,Diaper dermatitis,Diseases of the skin and subcutaneous tissue,537,0.201117318,a
l231,l,Allergic contact dermatitis due to adhesives,Diseases of the skin and subcutaneous tissue,17,0,a
l233,l,Allergic contact dermatitis due to drugs in contact with skin,Diseases of the skin and subcutaneous tissue,13,0.076923077,a
l270,l,Generalized skin eruption due to drugs and medicaments taken internally,Diseases of the skin and subcutaneous tissue,494,0.141700405,a
l89134,l,"Pressure ulcer of right lower back, stage 4",Diseases of the skin and subcutaneous tissue,12,0.166666667,c
l89144,l,"Pressure ulcer of left lower back, stage 4",Diseases of the skin and subcutaneous tissue,11,0.272727273,c
l89154,l,"Pressure ulcer of sacral region, stage 4",Diseases of the skin and subcutaneous tissue,699,0.188841202,c
l89210,l,"Pressure ulcer of right hip, unstageable",Diseases of the skin and subcutaneous tissue,41,0.097560976,c
l89212,l,"Pressure ulcer of right hip, stage 2",Diseases of the skin and subcutaneous tissue,32,0.09375,c
l89213,l,"Pressure ulcer of right hip, stage 3",Diseases of the skin and subcutaneous tissue,36,0.333333333,c
l89214,l,"Pressure ulcer of right hip, stage 4",Diseases of the skin and subcutaneous tissue,69,0.188405797,c
l89219,l,"Pressure ulcer of right hip, unspecified stage",Diseases of the skin and subcutaneous tissue,25,0.04,c
l89220,l,"Pressure ulcer of left hip, unstageable",Diseases of the skin and subcutaneous tissue,26,0.230769231,c
l89222,l,"Pressure ulcer of left hip, stage 2",Diseases of the skin and subcutaneous tissue,24,0.291666667,c
l89223,l,"Pressure ulcer of left hip, stage 3",Diseases of the skin and subcutaneous tissue,27,0.222222222,c
l89224,l,"Pressure ulcer of left hip, stage 4",Diseases of the skin and subcutaneous tissue,84,0.154761905,c
l89229,l,"Pressure ulcer of left hip, unspecified stage",Diseases of the skin and subcutaneous tissue,30,0.166666667,c
l89310,l,"Pressure ulcer of right buttock, unstageable",Diseases of the skin and subcutaneous tissue,106,0.150943396,c
l89311,l,"Pressure ulcer of right buttock, stage 1",Diseases of the skin and subcutaneous tissue,47,0.106382979,c
l89312,l,"Pressure ulcer of right buttock, stage 2",Diseases of the skin and subcutaneous tissue,170,0.129411765,c
l89313,l,"Pressure ulcer of right buttock, stage 3",Diseases of the skin and subcutaneous tissue,118,0.169491525,c
l89314,l,"Pressure ulcer of right buttock, stage 4",Diseases of the skin and subcutaneous tissue,141,0.184397163,c
l89319,l,"Pressure ulcer of right buttock, unspecified stage",Diseases of the skin and subcutaneous tissue,102,0.117647059,c
l89320,l,"Pressure ulcer of left buttock, unstageable",Diseases of the skin and subcutaneous tissue,105,0.152380952,c
l89321,l,"Pressure ulcer of left buttock, stage 1",Diseases of the skin and subcutaneous tissue,48,0.104166667,c
l89322,l,"Pressure ulcer of left buttock, stage 2",Diseases of the skin and subcutaneous tissue,176,0.107954545,c
l89323,l,"Pressure ulcer of left buttock, stage 3",Diseases of the skin and subcutaneous tissue,121,0.190082645,c
l89324,l,"Pressure ulcer of left buttock, stage 4",Diseases of the skin and subcutaneous tissue,137,0.226277372,c
l89329,l,"Pressure ulcer of left buttock, unspecified stage",Diseases of the skin and subcutaneous tissue,103,0.058252427,c
l89510,l,"Pressure ulcer of right ankle, unstageable",Diseases of the skin and subcutaneous tissue,20,0.15,c
l89512,l,"Pressure ulcer of right ankle, stage 2",Diseases of the skin and subcutaneous tissue,16,0.1875,c
l89513,l,"Pressure ulcer of right ankle, stage 3",Diseases of the skin and subcutaneous tissue,15,0.133333333,c
l89519,l,"Pressure ulcer of right ankle, unspecified stage",Diseases of the skin and subcutaneous tissue,27,0.037037037,c
l89520,l,"Pressure ulcer of left ankle, unstageable",Diseases of the skin and subcutaneous tissue,17,0.117647059,c
l89522,l,"Pressure ulcer of left ankle, stage 2",Diseases of the skin and subcutaneous tissue,18,0.111111111,c
l89523,l,"Pressure ulcer of left ankle, stage 3",Diseases of the skin and subcutaneous tissue,11,0.181818182,c
l89529,l,"Pressure ulcer of left ankle, unspecified stage",Diseases of the skin and subcutaneous tissue,14,0.071428571,c
l89610,l,"Pressure ulcer of right heel, unstageable",Diseases of the skin and subcutaneous tissue,148,0.135135135,c
l89611,l,"Pressure ulcer of right heel, stage 1",Diseases of the skin and subcutaneous tissue,85,0.2,c
l89612,l,"Pressure ulcer of right heel, stage 2",Diseases of the skin and subcutaneous tissue,79,0.164556962,c
l89613,l,"Pressure ulcer of right heel, stage 3",Diseases of the skin and subcutaneous tissue,59,0.220338983,c
l89619,l,"Pressure ulcer of right heel, unspecified stage",Diseases of the skin and subcutaneous tissue,135,0.051851852,c
l89620,l,"Pressure ulcer of left heel, unstageable",Diseases of the skin and subcutaneous tissue,149,0.120805369,c
l89621,l,"Pressure ulcer of left heel, stage 1",Diseases of the skin and subcutaneous tissue,80,0.2,c
l89622,l,"Pressure ulcer of left heel, stage 2",Diseases of the skin and subcutaneous tissue,79,0.17721519,c
l89623,l,"Pressure ulcer of left heel, stage 3",Diseases of the skin and subcutaneous tissue,56,0.214285714,c
l89629,l,"Pressure ulcer of left heel, unspecified stage",Diseases of the skin and subcutaneous tissue,129,0.062015504,c
l97119,l,Non-pressure chronic ulcer of right thigh with unspecified severity,Diseases of the skin and subcutaneous tissue,25,0.04,c
l97129,l,Non-pressure chronic ulcer of left thigh with unspecified severity,Diseases of the skin and subcutaneous tissue,36,0.083333333,c
l97211,l,Non-pressure chronic ulcer of right calf limited to breakdown of skin,Diseases of the skin and subcutaneous tissue,20,0.05,c
l97212,l,Non-pressure chronic ulcer of right calf with fat layer exposed,Diseases of the skin and subcutaneous tissue,25,0.12,c
l97219,l,Non-pressure chronic ulcer of right calf with unspecified severity,Diseases of the skin and subcutaneous tissue,98,0.091836735,c
l97221,l,Non-pressure chronic ulcer of left calf limited to breakdown of skin,Diseases of the skin and subcutaneous tissue,35,0.142857143,c
l97222,l,Non-pressure chronic ulcer of left calf with fat layer exposed,Diseases of the skin and subcutaneous tissue,15,0.133333333,c
l97229,l,Non-pressure chronic ulcer of left calf with unspecified severity,Diseases of the skin and subcutaneous tissue,104,0.105769231,c
l97311,l,Non-pressure chronic ulcer of right ankle limited to breakdown of skin,Diseases of the skin and subcutaneous tissue,33,0.151515152,c
l97418,l,Non-pressure chronic ulcer of right heel and midfoot with other specified severity,Diseases of the skin and subcutaneous tissue,28,0.107142857,c
l97428,l,Non-pressure chronic ulcer of left heel and midfoot with other specified severity,Diseases of the skin and subcutaneous tissue,39,0.307692308,c
l97519,l,Non-pressure chronic ulcer of other part of right foot with unspecified severity,Diseases of the skin and subcutaneous tissue,1700,0.061764706,c
l97529,l,Non-pressure chronic ulcer of other part of left foot with unspecified severity,Diseases of the skin and subcutaneous tissue,1546,0.067917206,c
l97811,l,Non-pressure chronic ulcer of other part of right lower leg limited to breakdown of skin,Diseases of the skin and subcutaneous tissue,40,0.075,c
l97812,l,Non-pressure chronic ulcer of other part of right lower leg with fat layer exposed,Diseases of the skin and subcutaneous tissue,17,0,c
l97819,l,Non-pressure chronic ulcer of other part of right lower leg with unspecified severity,Diseases of the skin and subcutaneous tissue,166,0.102409639,c
l97821,l,Non-pressure chronic ulcer of other part of left lower leg limited to breakdown of skin,Diseases of the skin and subcutaneous tissue,36,0.111111111,c
l97822,l,Non-pressure chronic ulcer of other part of left lower leg with fat layer exposed,Diseases of the skin and subcutaneous tissue,18,0,c
l97829,l,Non-pressure chronic ulcer of other part of left lower leg with unspecified severity,Diseases of the skin and subcutaneous tissue,174,0.097701149,c
l97911,l,Non-pressure chronic ulcer of unspecified part of right lower leg limited to breakdown of skin,Diseases of the skin and subcutaneous tissue,30,0.066666667,c
l97912,l,Non-pressure chronic ulcer of unspecified part of right lower leg with fat layer exposed,Diseases of the skin and subcutaneous tissue,10,0,c
l97919,l,Non-pressure chronic ulcer of unspecified part of right lower leg with unspecified severity,Diseases of the skin and subcutaneous tissue,454,0.09030837,c
l97921,l,Non-pressure chronic ulcer of unspecified part of left lower leg limited to breakdown of skin,Diseases of the skin and subcutaneous tissue,30,0.033333333,c
l97922,l,Non-pressure chronic ulcer of unspecified part of left lower leg with fat layer exposed,Diseases of the skin and subcutaneous tissue,12,0,c
l97929,l,Non-pressure chronic ulcer of unspecified part of left lower leg with unspecified severity,Diseases of the skin and subcutaneous tissue,486,0.069958848,c
m06841,m,"Other specified rheumatoid arthritis, right hand",Diseases of the musculoskeletal system and connective tissue,20,0.1,c
m06842,m,"Other specified rheumatoid arthritis, left hand",Diseases of the musculoskeletal system and connective tissue,21,0.095238095,c
m11261,m,"Other chondrocalcinosis, right knee",Diseases of the musculoskeletal system and connective tissue,37,0.054054054,c
m11262,m,"Other chondrocalcinosis, left knee",Diseases of the musculoskeletal system and connective tissue,40,0,c
m13861,m,"Other specified arthritis, right knee",Diseases of the musculoskeletal system and connective tissue,15,0,c
m13862,m,"Other specified arthritis, left knee",Diseases of the musculoskeletal system and connective tissue,10,0,c
m14671,m,"Charcot's joint, right ankle and foot",Diseases of the musculoskeletal system and connective tissue,43,0.11627907,c
m14672,m,"Charcot's joint, left ankle and foot",Diseases of the musculoskeletal system and connective tissue,37,0.135135135,c
m19031,m,"Primary osteoarthritis, right wrist",Diseases of the musculoskeletal system and connective tissue,37,0.054054054,c
m19032,m,"Primary osteoarthritis, left wrist",Diseases of the musculoskeletal system and connective tissue,27,0.037037037,c
m19041,m,"Primary osteoarthritis, right hand",Diseases of the musculoskeletal system and connective tissue,191,0.078534031,c
m19042,m,"Primary osteoarthritis, left hand",Diseases of the musculoskeletal system and connective tissue,195,0.082051282,c
m19071,m,"Primary osteoarthritis, right ankle and foot",Diseases of the musculoskeletal system and connective tissue,162,0.049382716,c
m19072,m,"Primary osteoarthritis, left ankle and foot",Diseases of the musculoskeletal system and connective tissue,132,0.022727273,c
m2010,m,"Hallux valgus (acquired), unspecified foot",Diseases of the musculoskeletal system and connective tissue,21,0,c
m2011,m,"Hallux valgus (acquired), right foot",Diseases of the musculoskeletal system and connective tissue,29,0.068965517,c
m2012,m,"Hallux valgus (acquired), left foot",Diseases of the musculoskeletal system and connective tissue,23,0,c
m2041,m,"Other hammer toe(s) (acquired), right foot",Diseases of the musculoskeletal system and connective tissue,51,0.039215686,c
m2042,m,"Other hammer toe(s) (acquired), left foot",Diseases of the musculoskeletal system and connective tissue,57,0.035087719,c
m21371,m,"Foot drop, right foot",Diseases of the musculoskeletal system and connective tissue,501,0.117764471,a
m21372,m,"Foot drop, left foot",Diseases of the musculoskeletal system and connective tissue,528,0.130681818,a
m2141,m,"Flat foot [pes planus] (acquired), right foot",Diseases of the musculoskeletal system and connective tissue,16,0,a
m2142,m,"Flat foot [pes planus] (acquired), left foot",Diseases of the musculoskeletal system and connective tissue,19,0.105263158,a
m21611,m,Bunion of right foot,Diseases of the musculoskeletal system and connective tissue,17,0.058823529,a
m21612,m,Bunion of left foot,Diseases of the musculoskeletal system and connective tissue,11,0.090909091,a
m21619,m,Bunion of unspecified foot,Diseases of the musculoskeletal system and connective tissue,16,0,a
m216x1,m,Other acquired deformities of right foot,Diseases of the musculoskeletal system and connective tissue,20,0,a
m216x2,m,Other acquired deformities of left foot,Diseases of the musculoskeletal system and connective tissue,18,0,a
m21861,m,Other specified acquired deformities of right lower leg,Diseases of the musculoskeletal system and connective tissue,15,0,a
m21862,m,Other specified acquired deformities of left lower leg,Diseases of the musculoskeletal system and connective tissue,14,0,a
m21961,m,Unspecified acquired deformity of right lower leg,Diseases of the musculoskeletal system and connective tissue,15,0.2,a
m21962,m,Unspecified acquired deformity of left lower leg,Diseases of the musculoskeletal system and connective tissue,24,0.083333333,a
m24541,m,"Contracture, right hand",Diseases of the musculoskeletal system and connective tissue,36,0.111111111,c
m24542,m,"Contracture, left hand",Diseases of the musculoskeletal system and connective tissue,43,0.093023256,c
m24551,m,"Contracture, right hip",Diseases of the musculoskeletal system and connective tissue,32,0.09375,c
m24552,m,"Contracture, left hip",Diseases of the musculoskeletal system and connective tissue,19,0.052631579,c
m24561,m,"Contracture, right knee",Diseases of the musculoskeletal system and connective tissue,104,0.076923077,c
m24562,m,"Contracture, left knee",Diseases of the musculoskeletal system and connective tissue,80,0.0875,c
m24571,m,"Contracture, right ankle",Diseases of the musculoskeletal system and connective tissue,22,0.318181818,c
m24572,m,"Contracture, left ankle",Diseases of the musculoskeletal system and connective tissue,33,0.303030303,c
m24574,m,"Contracture, right foot",Diseases of the musculoskeletal system and connective tissue,13,0.076923077,c
m24575,m,"Contracture, left foot",Diseases of the musculoskeletal system and connective tissue,12,0,c
m25541,m,Pain in joints of right hand,Diseases of the musculoskeletal system and connective tissue,57,0,a
m25542,m,Pain in joints of left hand,Diseases of the musculoskeletal system and connective tissue,27,0.037037037,a
m25561,m,Pain in right knee,Diseases of the musculoskeletal system and connective tissue,971,0.035015448,a
m25562,m,Pain in left knee,Diseases of the musculoskeletal system and connective tissue,880,0.035227273,a
m25661,m,"Stiffness of right knee, not elsewhere classified",Diseases of the musculoskeletal system and connective tissue,12,0.083333333,a
m25662,m,"Stiffness of left knee, not elsewhere classified",Diseases of the musculoskeletal system and connective tissue,10,0.1,a
m25811,m,"Other specified joint disorders, right shoulder",Diseases of the musculoskeletal system and connective tissue,33,0,a
m25812,m,"Other specified joint disorders, left shoulder",Diseases of the musculoskeletal system and connective tissue,29,0,a
m2602,m,Maxillary hypoplasia,Diseases of the musculoskeletal system and connective tissue,48,0.0625,a
m2603,m,Mandibular hyperplasia,Diseases of the musculoskeletal system and connective tissue,23,0.086956522,a
m2604,m,Mandibular hypoplasia,Diseases of the musculoskeletal system and connective tissue,18,0.333333333,a
m264,m,"Malocclusion, unspecified",Diseases of the musculoskeletal system and connective tissue,60,0.116666667,a
m4124,m,"Other idiopathic scoliosis, thoracic region",Diseases of the musculoskeletal system and connective tissue,10,0.5,c
m4125,m,"Other idiopathic scoliosis, thoracolumbar region",Diseases of the musculoskeletal system and connective tissue,17,0.705882353,c
m4313,m,"Spondylolisthesis, cervicothoracic region",Diseases of the musculoskeletal system and connective tissue,23,0.304347826,a
m4316,m,"Spondylolisthesis, lumbar region",Diseases of the musculoskeletal system and connective tissue,1680,0.311309524,a
m4317,m,"Spondylolisthesis, lumbosacral region",Diseases of the musculoskeletal system and connective tissue,444,0.281531532,a
m4622,m,"Osteomyelitis of vertebra, cervical region",Diseases of the musculoskeletal system and connective tissue,70,0.371428571,c
m4624,m,"Osteomyelitis of vertebra, thoracic region",Diseases of the musculoskeletal system and connective tissue,126,0.182539683,c
m4626,m,"Osteomyelitis of vertebra, lumbar region",Diseases of the musculoskeletal system and connective tissue,260,0.246153846,c
m4627,m,"Osteomyelitis of vertebra, lumbosacral region",Diseases of the musculoskeletal system and connective tissue,62,0.193548387,c
m4628,m,"Osteomyelitis of vertebra, sacral and sacrococcygeal region",Diseases of the musculoskeletal system and connective tissue,216,0.194444444,c
m4642,m,"Discitis, unspecified, cervical region",Diseases of the musculoskeletal system and connective tissue,35,0.257142857,c
m4644,m,"Discitis, unspecified, thoracic region",Diseases of the musculoskeletal system and connective tissue,75,0.093333333,c
m4646,m,"Discitis, unspecified, lumbar region",Diseases of the musculoskeletal system and connective tissue,187,0.197860963,c
m4647,m,"Discitis, unspecified, lumbosacral region",Diseases of the musculoskeletal system and connective tissue,38,0.184210526,c
m4712,m,"Other spondylosis with myelopathy, cervical region",Diseases of the musculoskeletal system and connective tissue,477,0.140461216,c
m4713,m,"Other spondylosis with myelopathy, cervicothoracic region",Diseases of the musculoskeletal system and connective tissue,12,0.416666667,c
m4722,m,"Other spondylosis with radiculopathy, cervical region",Diseases of the musculoskeletal system and connective tissue,326,0.101226994,c
m4725,m,"Other spondylosis with radiculopathy, thoracolumbar region",Diseases of the musculoskeletal system and connective tissue,10,0.7,c
m4726,m,"Other spondylosis with radiculopathy, lumbar region",Diseases of the musculoskeletal system and connective tissue,735,0.349659864,c
m4727,m,"Other spondylosis with radiculopathy, lumbosacral region",Diseases of the musculoskeletal system and connective tissue,167,0.461077844,c
m48061,m,"Spinal stenosis, lumbar region without neurogenic claudication",Diseases of the musculoskeletal system and connective tissue,3179,0.182761875,a
m48062,m,"Spinal stenosis, lumbar region with neurogenic claudication",Diseases of the musculoskeletal system and connective tissue,1232,0.313311688,a
m4807,m,"Spinal stenosis, lumbosacral region",Diseases of the musculoskeletal system and connective tissue,618,0.283171521,a
m5001,m,"Cervical disc disorder with myelopathy, high cervical region",Diseases of the musculoskeletal system and connective tissue,105,0.171428571,c
m50022,m,Cervical disc disorder at C5-C6 level with myelopathy,Diseases of the musculoskeletal system and connective tissue,82,0.12195122,c
m50023,m,Cervical disc disorder at C6-C7 level with myelopathy,Diseases of the musculoskeletal system and connective tissue,53,0.018867925,c
m5011,m,"Cervical disc disorder with radiculopathy, high cervical region",Diseases of the musculoskeletal system and connective tissue,66,0.136363636,a
m50123,m,Cervical disc disorder at C6-C7 level with radiculopathy,Diseases of the musculoskeletal system and connective tissue,90,0.055555556,a
m5115,m,"Intervertebral disc disorders with radiculopathy, thoracolumbar region",Diseases of the musculoskeletal system and connective tissue,11,0.545454545,a
m5116,m,"Intervertebral disc disorders with radiculopathy, lumbar region",Diseases of the musculoskeletal system and connective tissue,1319,0.26914329,a
m5117,m,"Intervertebral disc disorders with radiculopathy, lumbosacral region",Diseases of the musculoskeletal system and connective tissue,474,0.272151899,a
m5416,m,"Radiculopathy, lumbar region",Diseases of the musculoskeletal system and connective tissue,1249,0.159327462,a
m5431,m,"Sciatica, right side",Diseases of the musculoskeletal system and connective tissue,162,0.024691358,a
m5432,m,"Sciatica, left side",Diseases of the musculoskeletal system and connective tissue,141,0.035460993,a
m5441,m,"Lumbago with sciatica, right side",Diseases of the musculoskeletal system and connective tissue,130,0.076923077,a
m5442,m,"Lumbago with sciatica, left side",Diseases of the musculoskeletal system and connective tissue,109,0.055045872,a
m549,m,"Dorsalgia, unspecified",Diseases of the musculoskeletal system and connective tissue,9276,0.032988357,a
m6208,m,"Separation of muscle (nontraumatic), other site",Diseases of the musculoskeletal system and connective tissue,30,0.066666667,a
m62461,m,"Contracture of muscle, right lower leg",Diseases of the musculoskeletal system and connective tissue,16,0,a
m62462,m,"Contracture of muscle, left lower leg",Diseases of the musculoskeletal system and connective tissue,13,0,a
m62561,m,"Muscle wasting and atrophy, not elsewhere classified, right lower leg",Diseases of the musculoskeletal system and connective tissue,14,0.142857143,a
m62562,m,"Muscle wasting and atrophy, not elsewhere classified, left lower leg",Diseases of the musculoskeletal system and connective tissue,15,0.133333333,a
m6701,m,"Short Achilles tendon (acquired), right ankle",Diseases of the musculoskeletal system and connective tissue,15,0.133333333,a
m6702,m,"Short Achilles tendon (acquired), left ankle",Diseases of the musculoskeletal system and connective tissue,10,0,a
m7061,m,"Trochanteric bursitis, right hip",Diseases of the musculoskeletal system and connective tissue,55,0.181818182,a
m7062,m,"Trochanteric bursitis, left hip",Diseases of the musculoskeletal system and connective tissue,54,0.12962963,a
m7541,m,Impingement syndrome of right shoulder,Diseases of the musculoskeletal system and connective tissue,22,0.136363636,a
m7542,m,Impingement syndrome of left shoulder,Diseases of the musculoskeletal system and connective tissue,29,0.137931034,a
m7591,m,"Shoulder lesion, unspecified, right shoulder",Diseases of the musculoskeletal system and connective tissue,13,0,a
m7592,m,"Shoulder lesion, unspecified, left shoulder",Diseases of the musculoskeletal system and connective tissue,10,0,a
m79604,m,Pain in right leg,Diseases of the musculoskeletal system and connective tissue,636,0.089622642,a
m79605,m,Pain in left leg,Diseases of the musculoskeletal system and connective tissue,622,0.057877814,a
m79671,m,Pain in right foot,Diseases of the musculoskeletal system and connective tissue,407,0.058968059,a
m79672,m,Pain in left foot,Diseases of the musculoskeletal system and connective tissue,364,0.049450549,a
m86471,m,"Chronic osteomyelitis with draining sinus, right ankle and foot",Diseases of the musculoskeletal system and connective tissue,13,0.076923077,c
m86472,m,"Chronic osteomyelitis with draining sinus, left ankle and foot",Diseases of the musculoskeletal system and connective tissue,13,0.076923077,c
m86651,m,"Other chronic osteomyelitis, right thigh",Diseases of the musculoskeletal system and connective tissue,47,0.234042553,c
m86652,m,"Other chronic osteomyelitis, left thigh",Diseases of the musculoskeletal system and connective tissue,40,0.325,c
m869,m,"Osteomyelitis, unspecified",Diseases of the musculoskeletal system and connective tissue,1664,0.082932692,c
n138,n,Other obstructive and reflux uropathy,Diseases of the genitourinary system,1200,0.079166667,a
n141,n,"Nephropathy induced by other drugs, medicaments and biological substances",Diseases of the genitourinary system,441,0.215419501,c
n170,n,Acute kidney failure with tubular necrosis,Diseases of the genitourinary system,5126,0.324034335,a
n179,n,"Acute kidney failure, unspecified",Diseases of the genitourinary system,38983,0.10714927,a
n186,n,End stage renal disease,Diseases of the genitourinary system,10661,0.118844386,c
n189,n,"Chronic kidney disease, unspecified",Diseases of the genitourinary system,10003,0.072478257,c
n29,n,Other disorders of kidney and ureter in diseases classified elsewhere,Diseases of the genitourinary system,37,0.081081081,a
n319,n,"Neuromuscular dysfunction of bladder, unspecified",Diseases of the genitourinary system,2444,0.087561375,c
n390,n,"Urinary tract infection, site not specified",Diseases of the genitourinary system,23438,0.072915778,a
n401,n,Benign prostatic hyperplasia with lower urinary tract symptoms,Diseases of the genitourinary system,4679,0.076512075,c
n433,n,"Hydrocele, unspecified",Diseases of the genitourinary system,402,0.047263682,a
n5089,n,Other specified disorders of the male genital organs,Diseases of the genitourinary system,607,0.123558484,a
n750,n,Cyst of Bartholin's gland,Diseases of the genitourinary system,30,0.033333333,a
n751,n,Abscess of Bartholin's gland,Diseases of the genitourinary system,12,0,a
n762,n,Acute vulvitis,Diseases of the genitourinary system,65,0.015384615,a
n764,n,Abscess of vulva,Diseases of the genitourinary system,105,0.057142857,a
n801,n,Endometriosis of ovary,Diseases of the genitourinary system,66,0.015151515,c
n802,n,Endometriosis of fallopian tube,Diseases of the genitourinary system,13,0.076923077,c
n803,n,Endometriosis of pelvic peritoneum,Diseases of the genitourinary system,55,0,c
n805,n,Endometriosis of intestine,Diseases of the genitourinary system,20,0,c
n8110,n,"Cystocele, unspecified",Diseases of the genitourinary system,153,0.026143791,c
n816,n,Rectocele,Diseases of the genitourinary system,87,0.022988506,c
n8301,n,Follicular cyst of right ovary,Diseases of the genitourinary system,14,0,a
n8302,n,Follicular cyst of left ovary,Diseases of the genitourinary system,13,0,a
n83201,n,"Unspecified ovarian cyst, right side",Diseases of the genitourinary system,398,0.025125628,a
n83202,n,"Unspecified ovarian cyst, left side",Diseases of the genitourinary system,413,0.026634383,a
n858,n,Other specified noninflammatory disorders of uterus,Diseases of the genitourinary system,1188,0.002525253,a
n920,n,Excessive and frequent menstruation with regular cycle,Diseases of the genitourinary system,764,0.02486911,c
o1002,o,Pre-existing essential hypertension complicating childbirth,"Pregnancy, childbirth and the puerperium",234,0.004273504,c
o10911,o,"Unspecified pre-existing hypertension complicating pregnancy, first trimester","Pregnancy, childbirth and the puerperium",13,0,c
o1093,o,Unspecified pre-existing hypertension complicating the puerperium,"Pregnancy, childbirth and the puerperium",21,0,c
o114,o,"Pre-existing hypertension with pre-eclampsia, complicating childbirth","Pregnancy, childbirth and the puerperium",201,0.009950249,c
o115,o,"Pre-existing hypertension with pre-eclampsia, complicating the puerperium","Pregnancy, childbirth and the puerperium",14,0,c
o2301,o,"Infections of kidney in pregnancy, first trimester","Pregnancy, childbirth and the puerperium",24,0,a
o2302,o,"Infections of kidney in pregnancy, second trimester","Pregnancy, childbirth and the puerperium",99,0,a
o2341,o,"Unspecified infection of urinary tract in pregnancy, first trimester","Pregnancy, childbirth and the puerperium",33,0,a
o24111,o,"Pre-existing type 2 diabetes mellitus, in pregnancy, first trimester","Pregnancy, childbirth and the puerperium",19,0,c
o2662,o,Liver and biliary tract disorders in childbirth,"Pregnancy, childbirth and the puerperium",347,0.005763689,a
o26831,o,"Pregnancy related renal disease, first trimester","Pregnancy, childbirth and the puerperium",20,0.05,a
o26872,o,"Cervical shortening, second trimester","Pregnancy, childbirth and the puerperium",133,0.007518797,a
o26891,o,"Other specified pregnancy related conditions, first trimester","Pregnancy, childbirth and the puerperium",40,0.025,a
o26893,o,"Other specified pregnancy related conditions, third trimester","Pregnancy, childbirth and the puerperium",1378,0.003628447,a
o30002,o,"Twin pregnancy, unspecified number of placenta and unspecified number of amniotic sacs, second trimester","Pregnancy, childbirth and the puerperium",10,0,a
o30012,o,"Twin pregnancy, monochorionic/monoamniotic, second trimester","Pregnancy, childbirth and the puerperium",10,0.4,a
o30033,o,"Twin pregnancy, monochorionic/diamniotic, third trimester","Pregnancy, childbirth and the puerperium",126,0,a
o30043,o,"Twin pregnancy, dichorionic/diamniotic, third trimester","Pregnancy, childbirth and the puerperium",523,0.005736138,a
o321xx1,o,"Maternal care for breech presentation, fetus 1","Pregnancy, childbirth and the puerperium",94,0,a
o321xx2,o,"Maternal care for breech presentation, fetus 2","Pregnancy, childbirth and the puerperium",150,0.006666667,a
o328xx1,o,"Maternal care for other malpresentation of fetus, fetus 1","Pregnancy, childbirth and the puerperium",12,0,a
o328xx2,o,"Maternal care for other malpresentation of fetus, fetus 2","Pregnancy, childbirth and the puerperium",32,0.03125,a
o3403,o,"Maternal care for unspecified congenital malformation of uterus, third trimester","Pregnancy, childbirth and the puerperium",164,0.006097561,a
o3413,o,"Maternal care for benign tumor of corpus uteri, third trimester","Pregnancy, childbirth and the puerperium",388,0,a
o34211,o,Maternal care for low transverse scar from previous cesarean delivery,"Pregnancy, childbirth and the puerperium",4587,0.003270111,a
o3432,o,"Maternal care for cervical incompetence, second trimester","Pregnancy, childbirth and the puerperium",92,0,a
o358xx1,o,"Maternal care for other (suspected) fetal abnormality and damage, fetus 1","Pregnancy, childbirth and the puerperium",12,0,a
o358xx2,o,"Maternal care for other (suspected) fetal abnormality and damage, fetus 2","Pregnancy, childbirth and the puerperium",14,0,a
o364xx0,o,"Maternal care for intrauterine death, not applicable or unspecified","Pregnancy, childbirth and the puerperium",161,0.01863354,a
o365931,o,"Maternal care for other known or suspected poor fetal growth, third trimester, fetus 1","Pregnancy, childbirth and the puerperium",37,0,a
o365932,o,"Maternal care for other known or suspected poor fetal growth, third trimester, fetus 2","Pregnancy, childbirth and the puerperium",44,0,a
o403xx1,o,"Polyhydramnios, third trimester, fetus 1","Pregnancy, childbirth and the puerperium",13,0,a
o403xx2,o,"Polyhydramnios, third trimester, fetus 2","Pregnancy, childbirth and the puerperium",14,0,a
o411220,o,"Chorioamnionitis, second trimester, not applicable or unspecified","Pregnancy, childbirth and the puerperium",47,0,a
o42912,o,"Preterm premature rupture of membranes, unspecified as to length of time between rupture and onset of labor, second trimester","Pregnancy, childbirth and the puerperium",106,0.028301887,a
o4592,o,"Premature separation of placenta, unspecified, second trimester","Pregnancy, childbirth and the puerperium",43,0,a
o480,o,Post-term pregnancy,"Pregnancy, childbirth and the puerperium",3616,0.000829646,a
o6002,o,"Preterm labor without delivery, second trimester","Pregnancy, childbirth and the puerperium",112,0,a
o6012x0,o,"Preterm labor second trimester with preterm delivery second trimester, not applicable or unspecified","Pregnancy, childbirth and the puerperium",100,0.01,a
o6012x2,o,"Preterm labor second trimester with preterm delivery second trimester, fetus 2","Pregnancy, childbirth and the puerperium",10,0.1,a
o6014x0,o,"Preterm labor third trimester with preterm delivery third trimester, not applicable or unspecified","Pregnancy, childbirth and the puerperium",1125,0.003555556,a
