Id,alphabet,Description,Category,Prevalence_20192,Cost_support_20192,Chronic Indicator
k50113,k,Crohn's disease of large intestine with fistula,Diseases of the digestive system,15,0,c
k50114,k,Crohn's disease of large intestine with abscess,Diseases of the digestive system,11,0.090909091,c
k521,k,Toxic gastroenteritis and colitis,Diseases of the digestive system,706,0.175637394,a
k5901,k,Slow transit constipation,Diseases of the digestive system,210,0.104761905,a
k5903,k,Drug induced constipation,Diseases of the digestive system,1652,0.144673123,a
k592,k,"Neurogenic bowel, not elsewhere classified",Diseases of the digestive system,485,0.210309278,c
k644,k,Residual hemorrhoidal skin tags,Diseases of the digestive system,696,0.054597701,a
k648,k,Other hemorrhoids,Diseases of the digestive system,1572,0.05216285,a
k7031,k,Alcoholic cirrhosis of liver with ascites,Diseases of the digestive system,1900,0.136842105,c
k7290,k,"Hepatic failure, unspecified without coma",Diseases of the digestive system,2315,0.140820734,a
k745,k,"Biliary cirrhosis, unspecified",Diseases of the digestive system,26,0.115384615,c
k7460,k,Unspecified cirrhosis of liver,Diseases of the digestive system,4574,0.070835155,c
k766,k,Portal hypertension,Diseases of the digestive system,3905,0.120870679,c
k831,k,Obstruction of bile duct,Diseases of the digestive system,1481,0.087103309,c
k8681,k,Exocrine pancreatic insufficiency,Diseases of the digestive system,464,0.056034483,a
k909,k,"Intestinal malabsorption, unspecified",Diseases of the digestive system,163,0.110429448,c
l0201,l,Cutaneous abscess of face,Diseases of the skin and subcutaneous tissue,316,0.041139241,a
l0211,l,Cutaneous abscess of neck,Diseases of the skin and subcutaneous tissue,277,0.083032491,a
l02211,l,Cutaneous abscess of abdominal wall,Diseases of the skin and subcutaneous tissue,734,0.09400545,a
l02212,l,"Cutaneous abscess of back [any part, except buttock]",Diseases of the skin and subcutaneous tissue,188,0.106382979,a
l02213,l,Cutaneous abscess of chest wall,Diseases of the skin and subcutaneous tissue,150,0.14,a
l02214,l,Cutaneous abscess of groin,Diseases of the skin and subcutaneous tissue,286,0.048951049,a
l02215,l,Cutaneous abscess of perineum,Diseases of the skin and subcutaneous tissue,214,0.070093458,a
l0231,l,Cutaneous abscess of buttock,Diseases of the skin and subcutaneous tissue,563,0.08348135,a
l02411,l,Cutaneous abscess of right axilla,Diseases of the skin and subcutaneous tissue,74,0.027027027,a
l02412,l,Cutaneous abscess of left axilla,Diseases of the skin and subcutaneous tissue,78,0.012820513,a
l02413,l,Cutaneous abscess of right upper limb,Diseases of the skin and subcutaneous tissue,491,0.067209776,a
l02414,l,Cutaneous abscess of left upper limb,Diseases of the skin and subcutaneous tissue,546,0.047619048,a
l02511,l,Cutaneous abscess of right hand,Diseases of the skin and subcutaneous tissue,319,0.031347962,a
l02512,l,Cutaneous abscess of left hand,Diseases of the skin and subcutaneous tissue,238,0.021008403,a
l02811,l,"Cutaneous abscess of head [any part, except face]",Diseases of the skin and subcutaneous tissue,82,0.073170732,a
l03011,l,Cellulitis of right finger,Diseases of the skin and subcutaneous tissue,328,0.009146341,a
l03012,l,Cellulitis of left finger,Diseases of the skin and subcutaneous tissue,218,0.032110092,a
l03111,l,Cellulitis of right axilla,Diseases of the skin and subcutaneous tissue,31,0.096774194,a
l03112,l,Cellulitis of left axilla,Diseases of the skin and subcutaneous tissue,58,0.068965517,a
l03113,l,Cellulitis of right upper limb,Diseases of the skin and subcutaneous tissue,1432,0.051675978,a
l03114,l,Cellulitis of left upper limb,Diseases of the skin and subcutaneous tissue,1416,0.048022599,a
l03115,l,Cellulitis of right lower limb,Diseases of the skin and subcutaneous tissue,6346,0.059249921,a
l03116,l,Cellulitis of left lower limb,Diseases of the skin and subcutaneous tissue,6338,0.055538025,a
l03211,l,Cellulitis of face,Diseases of the skin and subcutaneous tissue,804,0.024875622,a
l03221,l,Cellulitis of neck,Diseases of the skin and subcutaneous tissue,251,0.09561753,a
l03311,l,Cellulitis of abdominal wall,Diseases of the skin and subcutaneous tissue,1076,0.1133829,a
l03312,l,Cellulitis of back [any part except buttock],Diseases of the skin and subcutaneous tissue,171,0.046783626,a
l03313,l,Cellulitis of chest wall,Diseases of the skin and subcutaneous tissue,316,0.094936709,a
l03314,l,Cellulitis of groin,Diseases of the skin and subcutaneous tissue,251,0.079681275,a
l03315,l,Cellulitis of perineum,Diseases of the skin and subcutaneous tissue,115,0.043478261,a
l03317,l,Cellulitis of buttock,Diseases of the skin and subcutaneous tissue,403,0.084367246,a
l03811,l,"Cellulitis of head [any part, except face]",Diseases of the skin and subcutaneous tissue,75,0.053333333,a
l22,l,Diaper dermatitis,Diseases of the skin and subcutaneous tissue,538,0.19330855,a
l233,l,Allergic contact dermatitis due to drugs in contact with skin,Diseases of the skin and subcutaneous tissue,16,0.0625,a
l89154,l,"Pressure ulcer of sacral region, stage 4",Diseases of the skin and subcutaneous tissue,718,0.194986072,c
l89212,l,"Pressure ulcer of right hip, stage 2",Diseases of the skin and subcutaneous tissue,21,0.095238095,c
l89213,l,"Pressure ulcer of right hip, stage 3",Diseases of the skin and subcutaneous tissue,36,0.166666667,c
l89214,l,"Pressure ulcer of right hip, stage 4",Diseases of the skin and subcutaneous tissue,54,0.148148148,c
l89219,l,"Pressure ulcer of right hip, unspecified stage",Diseases of the skin and subcutaneous tissue,32,0.0625,c
l89222,l,"Pressure ulcer of left hip, stage 2",Diseases of the skin and subcutaneous tissue,24,0,c
l89223,l,"Pressure ulcer of left hip, stage 3",Diseases of the skin and subcutaneous tissue,36,0.222222222,c
l89224,l,"Pressure ulcer of left hip, stage 4",Diseases of the skin and subcutaneous tissue,68,0.117647059,c
l89229,l,"Pressure ulcer of left hip, unspecified stage",Diseases of the skin and subcutaneous tissue,38,0.078947368,c
l89310,l,"Pressure ulcer of right buttock, unstageable",Diseases of the skin and subcutaneous tissue,96,0.177083333,c
l89311,l,"Pressure ulcer of right buttock, stage 1",Diseases of the skin and subcutaneous tissue,83,0.13253012,c
l89312,l,"Pressure ulcer of right buttock, stage 2",Diseases of the skin and subcutaneous tissue,243,0.074074074,c
l89313,l,"Pressure ulcer of right buttock, stage 3",Diseases of the skin and subcutaneous tissue,178,0.117977528,c
l89314,l,"Pressure ulcer of right buttock, stage 4",Diseases of the skin and subcutaneous tissue,141,0.14893617,c
l89316,l,Pressure-induced deep tissue damage of right buttock,Diseases of the skin and subcutaneous tissue,18,0.222222222,c
l89319,l,"Pressure ulcer of right buttock, unspecified stage",Diseases of the skin and subcutaneous tissue,115,0.139130435,c
l89320,l,"Pressure ulcer of left buttock, unstageable",Diseases of the skin and subcutaneous tissue,98,0.163265306,c
l89321,l,"Pressure ulcer of left buttock, stage 1",Diseases of the skin and subcutaneous tissue,68,0.088235294,c
l89322,l,"Pressure ulcer of left buttock, stage 2",Diseases of the skin and subcutaneous tissue,254,0.094488189,c
l89323,l,"Pressure ulcer of left buttock, stage 3",Diseases of the skin and subcutaneous tissue,170,0.129411765,c
l89324,l,"Pressure ulcer of left buttock, stage 4",Diseases of the skin and subcutaneous tissue,139,0.115107914,c
l89326,l,Pressure-induced deep tissue damage of left buttock,Diseases of the skin and subcutaneous tissue,18,0.111111111,c
l89329,l,"Pressure ulcer of left buttock, unspecified stage",Diseases of the skin and subcutaneous tissue,125,0.112,c
l89519,l,"Pressure ulcer of right ankle, unspecified stage",Diseases of the skin and subcutaneous tissue,31,0,c
l89529,l,"Pressure ulcer of left ankle, unspecified stage",Diseases of the skin and subcutaneous tissue,25,0.04,c
l89610,l,"Pressure ulcer of right heel, unstageable",Diseases of the skin and subcutaneous tissue,177,0.107344633,c
l89611,l,"Pressure ulcer of right heel, stage 1",Diseases of the skin and subcutaneous tissue,68,0.220588235,c
l89612,l,"Pressure ulcer of right heel, stage 2",Diseases of the skin and subcutaneous tissue,67,0.089552239,c
l89613,l,"Pressure ulcer of right heel, stage 3",Diseases of the skin and subcutaneous tissue,78,0.192307692,c
l89614,l,"Pressure ulcer of right heel, stage 4",Diseases of the skin and subcutaneous tissue,30,0.166666667,c
l89616,l,Pressure-induced deep tissue damage of right heel,Diseases of the skin and subcutaneous tissue,27,0.296296296,c
l89619,l,"Pressure ulcer of right heel, unspecified stage",Diseases of the skin and subcutaneous tissue,128,0.109375,c
l89620,l,"Pressure ulcer of left heel, unstageable",Diseases of the skin and subcutaneous tissue,179,0.122905028,c
l89621,l,"Pressure ulcer of left heel, stage 1",Diseases of the skin and subcutaneous tissue,72,0.208333333,c
l89622,l,"Pressure ulcer of left heel, stage 2",Diseases of the skin and subcutaneous tissue,72,0.125,c
l89623,l,"Pressure ulcer of left heel, stage 3",Diseases of the skin and subcutaneous tissue,79,0.17721519,c
l89624,l,"Pressure ulcer of left heel, stage 4",Diseases of the skin and subcutaneous tissue,41,0.268292683,c
l89626,l,Pressure-induced deep tissue damage of left heel,Diseases of the skin and subcutaneous tissue,37,0.216216216,c
l89629,l,"Pressure ulcer of left heel, unspecified stage",Diseases of the skin and subcutaneous tissue,134,0.074626866,c
l97519,l,Non-pressure chronic ulcer of other part of right foot with unspecified severity,Diseases of the skin and subcutaneous tissue,1792,0.069754464,c
l97529,l,Non-pressure chronic ulcer of other part of left foot with unspecified severity,Diseases of the skin and subcutaneous tissue,1735,0.073198847,c
l97811,l,Non-pressure chronic ulcer of other part of right lower leg limited to breakdown of skin,Diseases of the skin and subcutaneous tissue,56,0.071428571,c
l97812,l,Non-pressure chronic ulcer of other part of right lower leg with fat layer exposed,Diseases of the skin and subcutaneous tissue,26,0,c
l97818,l,Non-pressure chronic ulcer of other part of right lower leg with other specified severity,Diseases of the skin and subcutaneous tissue,39,0.102564103,c
l97819,l,Non-pressure chronic ulcer of other part of right lower leg with unspecified severity,Diseases of the skin and subcutaneous tissue,211,0.113744076,c
l97821,l,Non-pressure chronic ulcer of other part of left lower leg limited to breakdown of skin,Diseases of the skin and subcutaneous tissue,52,0.038461538,c
l97822,l,Non-pressure chronic ulcer of other part of left lower leg with fat layer exposed,Diseases of the skin and subcutaneous tissue,29,0.034482759,c
l97828,l,Non-pressure chronic ulcer of other part of left lower leg with other specified severity,Diseases of the skin and subcutaneous tissue,37,0.135135135,c
l97829,l,Non-pressure chronic ulcer of other part of left lower leg with unspecified severity,Diseases of the skin and subcutaneous tissue,218,0.096330275,c
l97909,l,Non-pressure chronic ulcer of unspecified part of unspecified lower leg with unspecified severity,Diseases of the skin and subcutaneous tissue,112,0.071428571,c
l97911,l,Non-pressure chronic ulcer of unspecified part of right lower leg limited to breakdown of skin,Diseases of the skin and subcutaneous tissue,42,0.119047619,c
l97912,l,Non-pressure chronic ulcer of unspecified part of right lower leg with fat layer exposed,Diseases of the skin and subcutaneous tissue,17,0.058823529,c
l97919,l,Non-pressure chronic ulcer of unspecified part of right lower leg with unspecified severity,Diseases of the skin and subcutaneous tissue,502,0.083665339,c
l97921,l,Non-pressure chronic ulcer of unspecified part of left lower leg limited to breakdown of skin,Diseases of the skin and subcutaneous tissue,53,0.056603774,c
l97922,l,Non-pressure chronic ulcer of unspecified part of left lower leg with fat layer exposed,Diseases of the skin and subcutaneous tissue,10,0,c
l97929,l,Non-pressure chronic ulcer of unspecified part of left lower leg with unspecified severity,Diseases of the skin and subcutaneous tissue,555,0.073873874,c
m13861,m,"Other specified arthritis, right knee",Diseases of the musculoskeletal system and connective tissue,23,0,c
m13862,m,"Other specified arthritis, left knee",Diseases of the musculoskeletal system and connective tissue,19,0,c
m14671,m,"Charcot's joint, right ankle and foot",Diseases of the musculoskeletal system and connective tissue,25,0.08,c
m14672,m,"Charcot's joint, left ankle and foot",Diseases of the musculoskeletal system and connective tissue,28,0.107142857,c
m19021,m,"Primary osteoarthritis, right elbow",Diseases of the musculoskeletal system and connective tissue,24,0,c
m19022,m,"Primary osteoarthritis, left elbow",Diseases of the musculoskeletal system and connective tissue,18,0,c
m19031,m,"Primary osteoarthritis, right wrist",Diseases of the musculoskeletal system and connective tissue,56,0.035714286,c
m19032,m,"Primary osteoarthritis, left wrist",Diseases of the musculoskeletal system and connective tissue,44,0.045454545,c
m19041,m,"Primary osteoarthritis, right hand",Diseases of the musculoskeletal system and connective tissue,246,0.032520325,c
m19042,m,"Primary osteoarthritis, left hand",Diseases of the musculoskeletal system and connective tissue,229,0.03930131,c
m19071,m,"Primary osteoarthritis, right ankle and foot",Diseases of the musculoskeletal system and connective tissue,197,0.065989848,c
m19072,m,"Primary osteoarthritis, left ankle and foot",Diseases of the musculoskeletal system and connective tissue,165,0.03030303,c
m19171,m,"Post-traumatic osteoarthritis, right ankle and foot",Diseases of the musculoskeletal system and connective tissue,24,0,c
m2011,m,"Hallux valgus (acquired), right foot",Diseases of the musculoskeletal system and connective tissue,32,0.0625,c
m2012,m,"Hallux valgus (acquired), left foot",Diseases of the musculoskeletal system and connective tissue,19,0.052631579,c
m2041,m,"Other hammer toe(s) (acquired), right foot",Diseases of the musculoskeletal system and connective tissue,53,0,c
m2042,m,"Other hammer toe(s) (acquired), left foot",Diseases of the musculoskeletal system and connective tissue,56,0,c
m21331,m,"Wrist drop, right wrist",Diseases of the musculoskeletal system and connective tissue,19,0,a
m21371,m,"Foot drop, right foot",Diseases of the musculoskeletal system and connective tissue,558,0.093189964,a
m21372,m,"Foot drop, left foot",Diseases of the musculoskeletal system and connective tissue,565,0.127433628,a
m2141,m,"Flat foot [pes planus] (acquired), right foot",Diseases of the musculoskeletal system and connective tissue,18,0.111111111,a
m2142,m,"Flat foot [pes planus] (acquired), left foot",Diseases of the musculoskeletal system and connective tissue,15,0.066666667,a
m21611,m,Bunion of right foot,Diseases of the musculoskeletal system and connective tissue,20,0,a
m21612,m,Bunion of left foot,Diseases of the musculoskeletal system and connective tissue,16,0,a
m238x1,m,Other internal derangements of right knee,Diseases of the musculoskeletal system and connective tissue,16,0,c
m238x2,m,Other internal derangements of left knee,Diseases of the musculoskeletal system and connective tissue,17,0.058823529,c
m24511,m,"Contracture, right shoulder",Diseases of the musculoskeletal system and connective tissue,14,0,c
m24512,m,"Contracture, left shoulder",Diseases of the musculoskeletal system and connective tissue,18,0,c
m24541,m,"Contracture, right hand",Diseases of the musculoskeletal system and connective tissue,49,0.06122449,c
m24542,m,"Contracture, left hand",Diseases of the musculoskeletal system and connective tissue,44,0.090909091,c
m24551,m,"Contracture, right hip",Diseases of the musculoskeletal system and connective tissue,44,0,c
m24552,m,"Contracture, left hip",Diseases of the musculoskeletal system and connective tissue,43,0,c
m24561,m,"Contracture, right knee",Diseases of the musculoskeletal system and connective tissue,87,0.011494253,c
m24562,m,"Contracture, left knee",Diseases of the musculoskeletal system and connective tissue,107,0.037383178,c
m24571,m,"Contracture, right ankle",Diseases of the musculoskeletal system and connective tissue,28,0.035714286,c
m24572,m,"Contracture, left ankle",Diseases of the musculoskeletal system and connective tissue,26,0.153846154,c
m25371,m,"Other instability, right ankle",Diseases of the musculoskeletal system and connective tissue,13,0,a
m25471,m,"Effusion, right ankle",Diseases of the musculoskeletal system and connective tissue,40,0,a
m25472,m,"Effusion, left ankle",Diseases of the musculoskeletal system and connective tissue,41,0.048780488,a
m25541,m,Pain in joints of right hand,Diseases of the musculoskeletal system and connective tissue,28,0,a
m25542,m,Pain in joints of left hand,Diseases of the musculoskeletal system and connective tissue,16,0,a
m25561,m,Pain in right knee,Diseases of the musculoskeletal system and connective tissue,1014,0.024654832,a
m25562,m,Pain in left knee,Diseases of the musculoskeletal system and connective tissue,936,0.019230769,a
m25612,m,"Stiffness of left shoulder, not elsewhere classified",Diseases of the musculoskeletal system and connective tissue,15,0,a
m25751,m,"Osteophyte, right hip",Diseases of the musculoskeletal system and connective tissue,22,0,a
m25811,m,"Other specified joint disorders, right shoulder",Diseases of the musculoskeletal system and connective tissue,29,0,a
m25812,m,"Other specified joint disorders, left shoulder",Diseases of the musculoskeletal system and connective tissue,23,0.043478261,a
m25851,m,"Other specified joint disorders, right hip",Diseases of the musculoskeletal system and connective tissue,15,0,a
m25852,m,"Other specified joint disorders, left hip",Diseases of the musculoskeletal system and connective tissue,11,0,a
m2602,m,Maxillary hypoplasia,Diseases of the musculoskeletal system and connective tissue,33,0.03030303,a
m2603,m,Mandibular hyperplasia,Diseases of the musculoskeletal system and connective tissue,17,0,a
m264,m,"Malocclusion, unspecified",Diseases of the musculoskeletal system and connective tissue,58,0.034482759,a
m349,m,"Systemic sclerosis, unspecified",Diseases of the musculoskeletal system and connective tissue,273,0.073260073,c
m4124,m,"Other idiopathic scoliosis, thoracic region",Diseases of the musculoskeletal system and connective tissue,11,0.454545455,c
m4125,m,"Other idiopathic scoliosis, thoracolumbar region",Diseases of the musculoskeletal system and connective tissue,12,0.5,c
m4126,m,"Other idiopathic scoliosis, lumbar region",Diseases of the musculoskeletal system and connective tissue,21,0.285714286,c
m4140,m,"Neuromuscular scoliosis, site unspecified",Diseases of the musculoskeletal system and connective tissue,94,0.265957447,c
m4316,m,"Spondylolisthesis, lumbar region",Diseases of the musculoskeletal system and connective tissue,1730,0.298265896,a
m4317,m,"Spondylolisthesis, lumbosacral region",Diseases of the musculoskeletal system and connective tissue,384,0.34375,a
m4622,m,"Osteomyelitis of vertebra, cervical region",Diseases of the musculoskeletal system and connective tissue,83,0.325301205,c
m4624,m,"Osteomyelitis of vertebra, thoracic region",Diseases of the musculoskeletal system and connective tissue,157,0.248407643,c
m4625,m,"Osteomyelitis of vertebra, thoracolumbar region",Diseases of the musculoskeletal system and connective tissue,33,0.242424242,c
m4626,m,"Osteomyelitis of vertebra, lumbar region",Diseases of the musculoskeletal system and connective tissue,273,0.197802198,c
m4627,m,"Osteomyelitis of vertebra, lumbosacral region",Diseases of the musculoskeletal system and connective tissue,51,0.294117647,c
m4628,m,"Osteomyelitis of vertebra, sacral and sacrococcygeal region",Diseases of the musculoskeletal system and connective tissue,256,0.203125,c
m4642,m,"Discitis, unspecified, cervical region",Diseases of the musculoskeletal system and connective tissue,31,0.322580645,c
m4644,m,"Discitis, unspecified, thoracic region",Diseases of the musculoskeletal system and connective tissue,98,0.255102041,c
m4645,m,"Discitis, unspecified, thoracolumbar region",Diseases of the musculoskeletal system and connective tissue,13,0.076923077,c
m4646,m,"Discitis, unspecified, lumbar region",Diseases of the musculoskeletal system and connective tissue,185,0.151351351,c
m4647,m,"Discitis, unspecified, lumbosacral region",Diseases of the musculoskeletal system and connective tissue,21,0.285714286,c
m4712,m,"Other spondylosis with myelopathy, cervical region",Diseases of the musculoskeletal system and connective tissue,512,0.158203125,c
m4722,m,"Other spondylosis with radiculopathy, cervical region",Diseases of the musculoskeletal system and connective tissue,324,0.111111111,c
m4726,m,"Other spondylosis with radiculopathy, lumbar region",Diseases of the musculoskeletal system and connective tissue,787,0.304955527,c
m4802,m,"Spinal stenosis, cervical region",Diseases of the musculoskeletal system and connective tissue,2396,0.118113523,a
m48061,m,"Spinal stenosis, lumbar region without neurogenic claudication",Diseases of the musculoskeletal system and connective tissue,3511,0.173170037,a
m48062,m,"Spinal stenosis, lumbar region with neurogenic claudication",Diseases of the musculoskeletal system and connective tissue,1403,0.296507484,a
m4807,m,"Spinal stenosis, lumbosacral region",Diseases of the musculoskeletal system and connective tissue,691,0.260492041,a
m50021,m,Cervical disc disorder at C4-C5 level with myelopathy,Diseases of the musculoskeletal system and connective tissue,89,0.112359551,c
m50022,m,Cervical disc disorder at C5-C6 level with myelopathy,Diseases of the musculoskeletal system and connective tissue,64,0.0625,c
m50023,m,Cervical disc disorder at C6-C7 level with myelopathy,Diseases of the musculoskeletal system and connective tissue,50,0.06,c
m50121,m,Cervical disc disorder at C4-C5 level with radiculopathy,Diseases of the musculoskeletal system and connective tissue,79,0.050632911,a
m50122,m,Cervical disc disorder at C5-C6 level with radiculopathy,Diseases of the musculoskeletal system and connective tissue,102,0.039215686,a
m50123,m,Cervical disc disorder at C6-C7 level with radiculopathy,Diseases of the musculoskeletal system and connective tissue,91,0.021978022,a
m5116,m,"Intervertebral disc disorders with radiculopathy, lumbar region",Diseases of the musculoskeletal system and connective tissue,1363,0.236977256,a
m5117,m,"Intervertebral disc disorders with radiculopathy, lumbosacral region",Diseases of the musculoskeletal system and connective tissue,420,0.271428571,a
m5416,m,"Radiculopathy, lumbar region",Diseases of the musculoskeletal system and connective tissue,1429,0.160251924,a
m5441,m,"Lumbago with sciatica, right side",Diseases of the musculoskeletal system and connective tissue,108,0.009259259,a
m5442,m,"Lumbago with sciatica, left side",Diseases of the musculoskeletal system and connective tissue,108,0,a
m549,m,"Dorsalgia, unspecified",Diseases of the musculoskeletal system and connective tissue,9249,0.033841496,a
m62461,m,"Contracture of muscle, right lower leg",Diseases of the musculoskeletal system and connective tissue,11,0.090909091,a
m62462,m,"Contracture of muscle, left lower leg",Diseases of the musculoskeletal system and connective tissue,10,0.1,a
m62561,m,"Muscle wasting and atrophy, not elsewhere classified, right lower leg",Diseases of the musculoskeletal system and connective tissue,21,0,a
m62562,m,"Muscle wasting and atrophy, not elsewhere classified, left lower leg",Diseases of the musculoskeletal system and connective tissue,22,0.045454545,a
m65871,m,"Other synovitis and tenosynovitis, right ankle and foot",Diseases of the musculoskeletal system and connective tissue,37,0.081081081,a
m7071,m,"Other bursitis of hip, right hip",Diseases of the musculoskeletal system and connective tissue,17,0,a
m7072,m,"Other bursitis of hip, left hip",Diseases of the musculoskeletal system and connective tissue,13,0.076923077,a
m7522,m,"Bicipital tendinitis, left shoulder",Diseases of the musculoskeletal system and connective tissue,86,0,a
m7542,m,Impingement syndrome of left shoulder,Diseases of the musculoskeletal system and connective tissue,21,0.047619048,a
m7552,m,Bursitis of left shoulder,Diseases of the musculoskeletal system and connective tissue,16,0.125,a
m79604,m,Pain in right leg,Diseases of the musculoskeletal system and connective tissue,671,0.058122206,a
m79605,m,Pain in left leg,Diseases of the musculoskeletal system and connective tissue,647,0.049459042,a
m79641,m,Pain in right hand,Diseases of the musculoskeletal system and connective tissue,206,0.029126214,a
m79642,m,Pain in left hand,Diseases of the musculoskeletal system and connective tissue,146,0.02739726,a
m79651,m,Pain in right thigh,Diseases of the musculoskeletal system and connective tissue,98,0.051020408,a
m79652,m,Pain in left thigh,Diseases of the musculoskeletal system and connective tissue,100,0.06,a
m79661,m,Pain in right lower leg,Diseases of the musculoskeletal system and connective tissue,232,0.043103448,a
m79662,m,Pain in left lower leg,Diseases of the musculoskeletal system and connective tissue,251,0.023904382,a
m79671,m,Pain in right foot,Diseases of the musculoskeletal system and connective tissue,392,0.038265306,a
m79672,m,Pain in left foot,Diseases of the musculoskeletal system and connective tissue,361,0.030470914,a
m86162,m,"Other acute osteomyelitis, left tibia and fibula",Diseases of the musculoskeletal system and connective tissue,27,0.222222222,c
m86651,m,"Other chronic osteomyelitis, right thigh",Diseases of the musculoskeletal system and connective tissue,43,0.093023256,c
m86652,m,"Other chronic osteomyelitis, left thigh",Diseases of the musculoskeletal system and connective tissue,51,0.058823529,c
m868x7,m,"Other osteomyelitis, ankle and foot",Diseases of the musculoskeletal system and connective tissue,824,0.088592233,c
m869,m,"Osteomyelitis, unspecified",Diseases of the musculoskeletal system and connective tissue,1593,0.082234777,c
m89551,m,"Osteolysis, right thigh",Diseases of the musculoskeletal system and connective tissue,11,0.090909091,a
m90551,m,"Osteonecrosis in diseases classified elsewhere, right thigh",Diseases of the musculoskeletal system and connective tissue,14,0.142857143,a
m90552,m,"Osteonecrosis in diseases classified elsewhere, left thigh",Diseases of the musculoskeletal system and connective tissue,11,0.090909091,a
m94251,m,"Chondromalacia, right hip",Diseases of the musculoskeletal system and connective tissue,21,0,a
m9701xd,m,"Periprosthetic fracture around internal prosthetic right hip joint, subsequent encounter",Diseases of the musculoskeletal system and connective tissue,38,0.026315789,n
n138,n,Other obstructive and reflux uropathy,Diseases of the genitourinary system,1423,0.056921996,a
n141,n,"Nephropathy induced by other drugs, medicaments and biological substances",Diseases of the genitourinary system,559,0.198568873,c
n170,n,Acute kidney failure with tubular necrosis,Diseases of the genitourinary system,5805,0.318001723,a
n179,n,"Acute kidney failure, unspecified",Diseases of the genitourinary system,43250,0.097526012,a
n186,n,End stage renal disease,Diseases of the genitourinary system,11130,0.113836478,c
n189,n,"Chronic kidney disease, unspecified",Diseases of the genitourinary system,10439,0.067056231,c
n29,n,Other disorders of kidney and ureter in diseases classified elsewhere,Diseases of the genitourinary system,47,0.021276596,a
n319,n,"Neuromuscular dysfunction of bladder, unspecified",Diseases of the genitourinary system,2548,0.096938776,c
n390,n,"Urinary tract infection, site not specified",Diseases of the genitourinary system,22536,0.073926163,a
n401,n,Benign prostatic hyperplasia with lower urinary tract symptoms,Diseases of the genitourinary system,5280,0.064015152,c
n50811,n,Right testicular pain,Diseases of the genitourinary system,49,0.020408163,a
n50812,n,Left testicular pain,Diseases of the genitourinary system,39,0,a
n762,n,Acute vulvitis,Diseases of the genitourinary system,68,0.073529412,a
n764,n,Abscess of vulva,Diseases of the genitourinary system,123,0.056910569,a
n801,n,Endometriosis of ovary,Diseases of the genitourinary system,81,0,c
n803,n,Endometriosis of pelvic peritoneum,Diseases of the genitourinary system,51,0,c
n805,n,Endometriosis of intestine,Diseases of the genitourinary system,19,0,c
n808,n,Other endometriosis,Diseases of the genitourinary system,13,0,c
n8110,n,"Cystocele, unspecified",Diseases of the genitourinary system,179,0.022346369,c
n816,n,Rectocele,Diseases of the genitourinary system,80,0.0375,c
n8301,n,Follicular cyst of right ovary,Diseases of the genitourinary system,16,0.0625,a
n8302,n,Follicular cyst of left ovary,Diseases of the genitourinary system,18,0.055555556,a
n858,n,Other specified noninflammatory disorders of uterus,Diseases of the genitourinary system,1261,0.003172086,a
n896,n,Tight hymenal ring,Diseases of the genitourinary system,14,0,a
o00102,o,Left tubal pregnancy without intrauterine pregnancy,"Pregnancy, childbirth and the puerperium",17,0,a
o021,o,Missed abortion,"Pregnancy, childbirth and the puerperium",107,0,a
o081,o,Delayed or excessive hemorrhage following ectopic and molar pregnancy,"Pregnancy, childbirth and the puerperium",17,0,a
o1002,o,Pre-existing essential hypertension complicating childbirth,"Pregnancy, childbirth and the puerperium",252,0.007936508,c
o1093,o,Unspecified pre-existing hypertension complicating the puerperium,"Pregnancy, childbirth and the puerperium",23,0,c
o114,o,"Pre-existing hypertension with pre-eclampsia, complicating childbirth","Pregnancy, childbirth and the puerperium",230,0.013043478,c
o115,o,"Pre-existing hypertension with pre-eclampsia, complicating the puerperium","Pregnancy, childbirth and the puerperium",20,0,c
o2301,o,"Infections of kidney in pregnancy, first trimester","Pregnancy, childbirth and the puerperium",14,0,a
o2302,o,"Infections of kidney in pregnancy, second trimester","Pregnancy, childbirth and the puerperium",81,0,a
o2662,o,Liver and biliary tract disorders in childbirth,"Pregnancy, childbirth and the puerperium",399,0.005012531,a
o26831,o,"Pregnancy related renal disease, first trimester","Pregnancy, childbirth and the puerperium",12,0,a
o26872,o,"Cervical shortening, second trimester","Pregnancy, childbirth and the puerperium",88,0.011363636,a
o26891,o,"Other specified pregnancy related conditions, first trimester","Pregnancy, childbirth and the puerperium",45,0,a
o26893,o,"Other specified pregnancy related conditions, third trimester","Pregnancy, childbirth and the puerperium",1533,0.001304631,a
o30033,o,"Twin pregnancy, monochorionic/diamniotic, third trimester","Pregnancy, childbirth and the puerperium",119,0,a
o30043,o,"Twin pregnancy, dichorionic/diamniotic, third trimester","Pregnancy, childbirth and the puerperium",459,0.004357298,a
o321xx1,o,"Maternal care for breech presentation, fetus 1","Pregnancy, childbirth and the puerperium",93,0,a
o321xx2,o,"Maternal care for breech presentation, fetus 2","Pregnancy, childbirth and the puerperium",143,0.013986014,a
o322xx1,o,"Maternal care for transverse and oblique lie, fetus 1","Pregnancy, childbirth and the puerperium",17,0.117647059,a
o322xx2,o,"Maternal care for transverse and oblique lie, fetus 2","Pregnancy, childbirth and the puerperium",42,0.047619048,a
