Source,Target,Weight
t25231a,t25232a,0.5
t25321a,t25322a,0.3563
t25322a,t25332a,0.2656
t25391a,t25392a,0.3523
t383x6a,z91128,0.271
t43226a,t43596a,0.2459
t447x2a,t464x2a,0.2367
t447x6a,t461x6a,0.2531
t464x5a,t783xxa,0.2277
t84051a,t84061a,0.3492
z01810,z01811,0.3238
z114,z1159,0.2931
z13228,z560,0.2146
z23,z3800,0.5219
z23,z3801,0.2157
z3483,z370,0.2179
z3483,z3a39,0.2273
z370,z3a38,0.2499
z370,z3a39,0.5247
z370,z3a40,0.2534
z430,z431,0.4672
z515,z66,0.415
z559,z639,0.2022
z559,z658,0.2034
z560,z590,0.2052
z560,z915,0.22
z590,z915,0.2122
z62810,z62811,0.4287
z62810,z915,0.2463
z658,z7151,0.2622
z7141,z7151,0.2669
z7901,z86718,0.242
z7902,z955,0.2699
z794,z7982,0.2295
z7982,z7984,0.2041
z7982,z79899,0.341
z7982,z87891,0.296
z7982,z955,0.2124
z79899,z87891,0.2543
z8249,z833,0.3554
z85028,z903,0.2026
z8507,z90411,0.3178
z85118,z902,0.3294
z85528,z905,0.4753
z86711,z86718,0.3348
z880,z882,0.2012
z885,z888,0.2254
z89211,z89212,0.2936
z89511,z89512,0.221
z89611,z89612,0.2333
z91410,z91411,0.3081
z9221,z923,0.4518
z930,z931,0.2963
z930,z9911,0.2861
z951,z955,0.2026
z961,z9841,0.38
z961,z9842,0.3821
z96611,z96612,0.2488
z9841,z9842,0.8768
