Source,Target,Weight
t20211a,t2024xa,0.2828
t20211a,t2026xa,0.3398
t20211a,t2027xa,0.4361
t20211a,t2029xa,0.2301
t20211a,t22231a,0.2785
t20211a,t23241a,0.2398
t2022xa,t2024xa,0.3748
t2022xa,t2026xa,0.2868
t2022xa,t2027xa,0.2819
t2024xa,t2026xa,0.4846
t2024xa,t2027xa,0.2524
t2027xa,t2029xa,0.3151
t2027xa,t2121xa,0.3555
t2027xa,t22231a,0.2732
t2027xa,t22232a,0.2412
t2037xa,t2131xa,0.2141
t2037xa,t2133xa,0.2141
t2037xa,t23352a,0.2491
t2121xa,t22232a,0.3492
t2122xa,t23261a,0.2249
t2122xa,t24212a,0.2187
t2123xa,t2124xa,0.2404
t2123xa,t22231a,0.2055
t2124xa,t2125xa,0.373
t2124xa,t22211a,0.2017
t2124xa,t22212a,0.2192
t2124xa,t24231a,0.2161
t2124xa,t3110,0.2845
t2125xa,t24231a,0.2078
t2125xa,t24232a,0.291
t2131xa,t2132xa,0.4481
t2131xa,t22311a,0.2363
t2131xa,t22331a,0.2813
t2131xa,t22332a,0.2791
t2131xa,t22351a,0.3461
t2131xa,t22352a,0.206
t2132xa,t2133xa,0.2037
t2132xa,t2134xa,0.2542
t2132xa,t22311a,0.2004
t2132xa,t22331a,0.2356
t2132xa,t22332a,0.2641
t2132xa,t22351a,0.2276
t2133xa,t2134xa,0.4203
t2133xa,t2135xa,0.4198
t2133xa,t22311a,0.3839
t2133xa,t22312a,0.3297
t2133xa,t22331a,0.3867
t2133xa,t22332a,0.319
t2133xa,t24331a,0.2203
t2133xa,t3111,0.3321
t2134xa,t2135xa,0.3434
t2134xa,t22311a,0.4156
t2134xa,t22312a,0.2998
t2134xa,t22331a,0.4507
t2134xa,t22332a,0.3212
t2134xa,t24331a,0.2341
t2134xa,t24332a,0.2292
t2134xa,t3111,0.2729
t2135xa,t22311a,0.2757
t2135xa,t22331a,0.2534
t2135xa,t24331a,0.2441
t2135xa,t24332a,0.2305
t2135xa,t3111,0.2587
t22211a,t22212a,0.3989
t22211a,t22231a,0.3583
t22211a,t22232a,0.258
t22211a,t23251a,0.205
t22211a,t23261a,0.2386
t22211a,t3110,0.2643
t22212a,t22231a,0.2743
t22212a,t22232a,0.394
t22212a,t24231a,0.2133
t22212a,t3110,0.297
t22231a,t22232a,0.5137
t22231a,t23261a,0.2055
t22231a,t3110,0.2498
t22232a,t24231a,0.2496
t22232a,t3110,0.2727
t22311a,t22312a,0.5147
t22311a,t22331a,0.6354
t22311a,t22332a,0.3682
t22311a,t22351a,0.2497
t22311a,t24311a,0.2757
t22311a,t24331a,0.3555
t22311a,t24332a,0.2143
t22311a,t3111,0.2657
t22312a,t22331a,0.4685
t22312a,t22332a,0.516
t22312a,t22352a,0.2053
t22312a,t23352a,0.215
t22312a,t24311a,0.2329
t22312a,t24312a,0.2131
t22312a,t24332a,0.2222
t22312a,t3111,0.224
t22331a,t22332a,0.4975
t22331a,t22351a,0.3429
t22331a,t24311a,0.2534
t22331a,t24331a,0.3624
t22331a,t24332a,0.2154
t22331a,t3111,0.2425
t22332a,t22352a,0.2747
t22332a,t24331a,0.214
t22332a,t24332a,0.2027
t22351a,t22352a,0.4366
t22351a,t23352a,0.2095
t22352a,t23352a,0.3041
t23201a,t23202a,0.3836
t23202a,t24222a,0.229
t23241a,t23242a,0.4796
t23241a,t23251a,0.3874
t23241a,t23261a,0.2371
t23242a,t23251a,0.2257
t23242a,t23252a,0.4167
t23251a,t23252a,0.2257
t23252a,t24221a,0.2039
t23351a,t23352a,0.2854
t23351a,t24321a,0.3288
t23352a,t24321a,0.2383
t24201a,t24202a,0.4497
t24211a,t24212a,0.4688
t24211a,t24231a,0.2277
t24211a,t24232a,0.262
t24211a,t3110,0.2881
t24212a,t24231a,0.2277
t24212a,t24232a,0.3275
t24212a,t3110,0.2606
t24221a,t24222a,0.5287
t24231a,t24232a,0.5621
t24231a,t3110,0.296
t24232a,t3110,0.2491
t24311a,t24312a,0.4396
t24311a,t24331a,0.3661
t24311a,t24332a,0.2049
t24311a,t25322a,0.2092
t24312a,t24332a,0.209
t24321a,t24322a,0.3835
t24321a,t25311a,0.2221
t24331a,t24332a,0.3883
t24331a,t25311a,0.2073
t24331a,t25321a,0.2237
t24331a,t25322a,0.2322
t24332a,t25322a,0.2257
t25021a,t25022a,0.66
t25221a,t25222a,0.5096
t25311a,t25331a,0.2308
t25321a,t25322a,0.4707
t300,t310,0.2626
t383x6a,z91128,0.2548
t39016a,t45526a,0.2698
t43226a,t43596a,0.2105
t43596a,z91128,0.2116
t464x5a,t783xxa,0.2484
z01810,z01811,0.2928
z051,z20818,0.3747
z111,z114,0.3931
z111,z653,0.3961
z20828,z7982,0.2418
z20828,z79899,0.3961
z20828,z87891,0.2633
z23,z3800,0.5358
z23,z3801,0.2277
z3483,z3a39,0.2126
z370,z3a38,0.2452
z370,z3a39,0.5198
z370,z3a40,0.2542
z430,z431,0.4834
z430,z9911,0.2591
z515,z66,0.4654
z560,z590,0.2396
z590,z915,0.22
z609,z639,0.4181
z62810,z62811,0.5518
z62810,z915,0.3132
z62811,z915,0.207
z7901,z79899,0.2074
z7901,z86718,0.2313
z7901,z87891,0.2106
z7902,z7982,0.2546
z7902,z955,0.3094
z794,z7982,0.2486
z794,z79899,0.2197
z7982,z7984,0.2042
z7982,z79899,0.3762
z7982,z87891,0.3009
z79899,z87891,0.3351
z8249,z833,0.3155
z8507,z90411,0.3833
z85118,z902,0.3065
z85528,z905,0.474
z86711,z86718,0.3218
z885,z888,0.2009
z89511,z89512,0.2503
z89611,z89612,0.2042
z91410,z91411,0.3278
z9221,z923,0.444
z930,z931,0.3023
z930,z9911,0.2346
z961,z9841,0.3134
z961,z9842,0.3204
z961,z9849,0.2204
z96611,z96612,0.2497
z9841,z9842,0.8538
