Source,Target,Weight
t2135xa,t24312a,0.3362
t2135xa,t24331a,0.2169
t2135xa,t24332a,0.2896
t22211a,t22212a,0.363
t22211a,t22231a,0.3998
t22211a,t22232a,0.3724
t22211a,t23231a,0.215
t22211a,t23232a,0.2053
t22211a,t23241a,0.2486
t22211a,t23262a,0.2266
t22211a,t3110,0.215
t22212a,t22231a,0.3422
t22212a,t22232a,0.4102
t22212a,t23232a,0.2228
t22212a,t23242a,0.2544
t22212a,t23261a,0.2737
t22212a,t23262a,0.3465
t22212a,t23272a,0.2251
t22212a,t3110,0.2505
t22231a,t22232a,0.4561
t22231a,t23261a,0.2331
t22231a,t23262a,0.3555
t22231a,t3110,0.3926
t22232a,t23262a,0.3232
t22232a,t23272a,0.2259
t22232a,t3110,0.3733
t22311a,t22312a,0.2856
t22311a,t22331a,0.431
t22311a,t22332a,0.2569
t22311a,t23361a,0.3398
t22311a,t24311a,0.28
t22311a,t24312a,0.4187
t22311a,t24331a,0.2035
t22312a,t22331a,0.2102
t22312a,t22332a,0.4961
t22312a,t24312a,0.2045
t22331a,t22332a,0.2896
t22331a,t23361a,0.3638
t22331a,t24311a,0.3833
t22331a,t24312a,0.3901
t22331a,t24331a,0.3805
t22331a,t24332a,0.3
t22331a,t25321a,0.2102
t22332a,t23361a,0.2301
t22332a,t24311a,0.2079
t23001a,t23002a,0.3997
t23231a,t23232a,0.3041
t23231a,t23242a,0.2095
t23231a,t23272a,0.2383
t23232a,t23241a,0.2425
t23232a,t23252a,0.3681
t23232a,t23262a,0.3288
t23232a,t23272a,0.2068
t23241a,t23242a,0.4678
t23241a,t23251a,0.6081
t23241a,t23252a,0.459
t23241a,t23261a,0.4671
t23241a,t23262a,0.2166
t23241a,t23271a,0.2589
t23242a,t23251a,0.2941
t23242a,t23252a,0.3398
t23242a,t23261a,0.3561
t23242a,t23262a,0.4711
t23242a,t23271a,0.2095
t23242a,t23272a,0.3211
t23251a,t23252a,0.4757
t23251a,t23261a,0.3561
t23251a,t23271a,0.3492
t23252a,t23272a,0.2301
t23261a,t23262a,0.279
t23261a,t23271a,0.4025
t23261a,t23272a,0.2169
t23262a,t23272a,0.4483
t23262a,t3110,0.2293
t23271a,t23272a,0.3972
t23361a,t23362a,0.3333
t23361a,t24311a,0.2127
t23361a,t25321a,0.2615
t24211a,t24212a,0.5029
t24211a,t24231a,0.2038
t24211a,t24232a,0.233
t24211a,t3110,0.2243
t24212a,t24232a,0.204
t24212a,t3110,0.2399
t24231a,t24232a,0.4438
t24311a,t24312a,0.5665
t24311a,t24321a,0.2605
t24311a,t24331a,0.4092
t24311a,t24332a,0.3067
t24312a,t24331a,0.4185
t24312a,t24332a,0.4389
t24312a,t25321a,0.2045
t24321a,t24331a,0.2341
t24321a,t24332a,0.253
t24331a,t24332a,0.4757
t25221a,t25222a,0.4846
t25321a,t25322a,0.4602
t383x6a,z91128,0.2193
t39016a,t45526a,0.291
t39016a,t464x6a,0.2001
t39016a,t466x6a,0.3869
t401x2a,t43622a,0.2478
t43216a,t43226a,0.2307
t43216a,t43596a,0.2243
t43222a,t43592a,0.2133
t43226a,t43596a,0.2602
t443x6a,t486x6a,0.2744
t461x2a,t466x2a,0.3748
t461x6a,t464x6a,0.2401
t464x5a,t783xxa,0.2399
t84051a,t84061a,0.206
t8621,t86290,0.2921
z01810,z01811,0.2474
z114,z1159,0.752
z23,z3800,0.5894
z23,z3801,0.2469
z3483,z3a39,0.2061
z370,z3a38,0.2465
z370,z3a39,0.5311
z370,z3a40,0.2532
z430,z431,0.4559
z515,z66,0.4164
z559,z77128,0.3559
z590,z915,0.2251
z62810,z62811,0.4578
z62810,z915,0.2831
z62811,z62812,0.2133
z658,z77128,0.2273
z7901,z86718,0.2239
z7901,z87891,0.2058
z7902,z7982,0.2041
z7902,z955,0.2796
z794,z7982,0.2371
z794,z79899,0.2041
z7982,z7984,0.2003
z7982,z79899,0.3514
z7982,z87891,0.3028
z7982,z955,0.214
z79899,z87891,0.2914
z8249,z833,0.3376
z85028,z903,0.2084
z8507,z90411,0.2979
z85118,z902,0.3455
z85528,z905,0.4677
z86711,z86718,0.3367
z885,z888,0.2269
z89511,z89512,0.2059
z89611,z89612,0.2208
z91410,z91411,0.3757
z9221,z923,0.4409
z930,z931,0.2547
z930,z9911,0.2565
z951,z955,0.2052
z961,z9841,0.2955
z961,z9842,0.2914
z96611,z96612,0.2841
z9841,z9842,0.884
