Source,Target,Weight20192
t23342a,t23362a,0.7402
t23342a,t24312a,0.2919
t23342a,t24322a,0.2398
t23351a,t23352a,0.5657
t23351a,t23361a,0.5693
t23351a,t23362a,0.3991
t23351a,t24312a,0.2779
t23351a,t24322a,0.2121
t23351a,t3111,0.2258
t23352a,t23361a,0.4405
t23352a,t23362a,0.6136
t23352a,t24312a,0.2469
t23361a,t23362a,0.5992
t23361a,t24312a,0.2196
t23361a,t24331a,0.1956
t23361a,t3111,0.1815
t23362a,t24312a,0.2873
t23362a,t24322a,0.1534
t23362a,t3111,0.1538
t24211a,t24212a,0.4063
t24211a,t24231a,0.2007
t24212a,t24232a,0.3134
t24221a,t24222a,0.5827
t24222a,t24232a,0.1581
t24231a,t24232a,0.2623
t24232a,t3110,0.2562
t24311a,t24312a,0.3569
t24311a,t24331a,0.3161
t24311a,t25321a,0.153
t24311a,t3111,0.166
t24312a,t24322a,0.1975
t24312a,t24331a,0.18100000000000002
t24312a,t24332a,0.2641
t24312a,t300,0.1541
t24312a,t3111,0.2313
t24322a,t24332a,0.2393
t24322a,t3111,0.1961
t24331a,t24332a,0.2981
t24331a,t25321a,0.1509
t24331a,t3111,0.2187
t24332a,t25312a,0.1915
t24332a,t25321a,0.1509
t24332a,t25322a,0.2102
t25221a,t25222a,0.4704
t25221a,t25231a,0.2698
t25312a,t25321a,0.1975
t25312a,t25322a,0.3064
t25312a,t3111,0.1961
t25321a,t25322a,0.4631
t300,t310,0.2029
t383x6a,z91120,0.1796
t383x6a,z91128,0.22399999999999998
t383x6a,z91138,0.2005
t39016a,t447x6a,0.1519
t39016a,t45526a,0.1951
t39016a,t466x6a,0.2724
t401x2a,t43622a,0.1541
t402x2a,t424x2a,0.19699999999999998
t40602a,t407x2a,0.1725
t407x1a,t424x1a,0.1509
t411x5a,t8859xa,0.1662
t41205a,t8859xa,0.1964
t424x2d,t510x2d,0.1911
t43211a,t43591a,0.1507
t43212d,t43592d,0.2353
t43216a,t43596a,0.2284
t43222a,t43592a,0.1842
t43222d,t43592d,0.1545
t43226a,t43596a,0.2987
t43226d,t43596d,0.2105
t43592d,t510x2d,0.1781
t43596a,z91128,0.2111
t447x1a,t465x1a,0.2161
t447x2a,t461x2a,0.1976
t447x6a,t464x6a,0.2094
t447x6a,t466x6a,0.1973
t451x5a,z5111,0.1637
t45526a,t466x6a,0.20199999999999999
t461x2a,t464x2a,0.1875
t464x5a,t783xxa,0.2677
t464x6a,t466x6a,0.237
t59811a,t79a3xa,0.1521
t79a3xa,t888xxa,0.1626
t8143xa,t8144xa,0.1501
t84050a,t84060a,0.3681
t84622a,t84624a,0.17300000000000001
t8621,t86290,0.1832
z01810,z01811,0.2426
z051,z20818,0.1636
z051,z3801,0.1507
z111,z653,0.2894
z114,z1159,0.8302
z23,z3800,0.5389
z23,z3801,0.2233
z3483,z370,0.19699999999999998
z3483,z3a38,0.1629
z3483,z3a39,0.2067
z370,z3a38,0.2507
z370,z3a39,0.5248
z370,z3a40,0.2535
z430,z431,0.45
z430,z9911,0.2199
z431,z9911,0.165
z515,z66,0.4179
z559,z658,0.1772
z559,z77128,0.2371
z560,z590,0.2334
z560,z915,0.2055
z590,z9114,0.1714
z590,z915,0.2185
z599,z609,0.2089
z599,z639,0.2503
z609,z639,0.3529
z609,z658,0.2069
z62810,z62811,0.4532
z62810,z915,0.282
z62811,z62812,0.2324
z639,z658,0.2333
z658,z77128,0.2011
z66,z7901,0.1516
z7901,z7982,0.1701
z7901,z79899,0.1858
z7901,z86711,0.1792
z7901,z86718,0.2393
z7901,z8673,0.1568
z7901,z87891,0.2088
z7902,z7982,0.2178
z7902,z8673,0.1521
z7902,z951,0.1796
z7902,z955,0.28600000000000003
z794,z7982,0.2369
z794,z79899,0.2035
z794,z87891,0.1625
z794,z992,0.1556
z7951,z9981,0.1669
z7982,z7984,0.2112
z7982,z79899,0.3447
z7982,z8673,0.1545
z7982,z87891,0.3028
z7982,z951,0.1514
z7982,z955,0.2119
z7984,z79899,0.1858
z7984,z87891,0.1519
z79899,z87891,0.2959
z8249,z833,0.3242
z8261,z8349,0.1572
z85028,z903,0.2597
z8507,z90411,0.33799999999999997
z85118,z902,0.2952
z8521,z9002,0.1623
z853,z9013,0.1724
z853,z923,0.1597
z8546,z9079,0.17300000000000001
z8546,z923,0.1579
z85528,z905,0.4765
z86711,z86718,0.3414
z880,z881,0.17
z880,z882,0.1883
z880,z885,0.1738
z880,z888,0.1701
z881,z882,0.2061
z881,z885,0.1538
z881,z888,0.2043
z882,z885,0.161
z882,z888,0.177
z885,z888,0.2301
z89421,z89422,0.2192
z89431,z89432,0.1822
z89511,z89512,0.1966
z89611,z89612,0.2166
z9049,z90710,0.2082
z90722,z9079,0.1602
z9114,z9119,0.1559
z91410,z91411,0.3994
z9221,z923,0.442
z930,z931,0.2702
z930,z9911,0.2632
z951,z955,0.1952
z961,z9841,0.3162
z961,z9842,0.298
z961,z9849,0.2529
z96611,z96612,0.24600000000000002
z96621,z96622,0.2827
z9841,z9842,0.8697
