Source,Target,Weight20192
e43,r627,0.1469
e43,r64,0.1452
e43,r6521,0.0984
e43,t451x5a,0.0582
e43,z515,0.1561
e43,z66,0.1177
e43,z681,0.4077
e43,z6820,0.0539
e43,z6821,0.0536
e43,z79891,0.0529
e43,z9221,0.0608
e43,z923,0.0604
e43,z931,0.0511
e43,z9981,0.0524
e440,e870,0.051
e440,r627,0.0637
e440,r64,0.0601
e440,z515,0.05
e440,z681,0.1766
e440,z6820,0.0601
e440,z6821,0.0606
e440,z6822,0.0509
e441,z681,0.0504
e441,z6822,0.0539
e46,e8339,0.0572
e46,e870,0.0829
e46,e871,0.0583
e46,e872,0.0629
e46,e876,0.0501
e46,g9341,0.0855
e46,j189,0.05
e46,j690,0.0772
e46,j90,0.0742
e46,j9601,0.0623
e46,j9621,0.0527
e46,j9811,0.0542
e46,n170,0.0707
e46,r1310,0.0658
e46,r188,0.0636
e46,r627,0.065
e46,r64,0.0501
e46,r6521,0.0927
e46,t451x5a,0.0562
e46,z515,0.1149
e46,z66,0.0819
e46,z681,0.1672
e46,z6823,0.0509
e509,e60,0.1714
e509,k745,0.0955
e509,k9589,0.0733
e509,q442,0.1676
e512,f1026,0.0522
e538,e559,0.0585
e559,f3481,0.0586
e60,k745,0.1982
e60,q442,0.3492
e631,i781,0.0518
e631,s82042a,0.0535
e631,t2023xa,0.0686
e631,t2134xa,0.0535
e631,t2135xa,0.1145
e631,t22312a,0.0944
e631,t22332a,0.0502
e631,t22351a,0.074
e631,t23341a,0.0769
e631,t23342a,0.0769
e631,t23351a,0.0686
e631,t23352a,0.0799
e631,t23361a,0.0614
e631,t23362a,0.074
e631,t24231a,0.0593
e631,t25312a,0.0799
e631,z481,0.1425
e65,l304,0.0572
e65,l987,0.0633
e65,m6208,0.0585
e6601,e7800,0.081
e6601,e785,0.1016
e6601,e8342,0.0538
e6601,e871,0.0687
e6601,e872,0.0706
e6601,e875,0.0579
e6601,e876,0.0692
e6601,f17210,0.0579
e6601,f329,0.0957
e6601,f419,0.0835
e6601,g4730,0.0754
e6601,g4733,0.2789
e6601,g8929,0.0917
e6601,i10,0.0993
e6601,i110,0.0901
e6601,i129,0.0751
e6601,i130,0.0759
e6601,i2510,0.0735
e6601,i2720,0.0593
e6601,i480,0.0652
e6601,i4891,0.0613
e6601,i5033,0.0567
e6601,i509,0.0609
e6601,j441,0.056
e6601,j449,0.0822
e6601,j45909,0.1026
e6601,j9601,0.076
e6601,j9621,0.0581
e6601,k219,0.1109
e6601,k449,0.0616
e6601,k760,0.0637
e6601,l03115,0.0726
e6601,l03116,0.0769
e6601,m1990,0.0862
e6601,m549,0.0512
e6601,m797,0.0533
e6601,n179,0.0938
e6601,n189,0.0509
e6601,n390,0.0657
e6601,o99214,0.0669
e6601,z6838,0.0528
e6601,z6841,0.3409
e6601,z6842,0.2109
e6601,z6843,0.1804
e6601,z6844,0.0509
e6601,z7901,0.0947
e6601,z794,0.1435
e6601,z7982,0.0865
e6601,z7984,0.1244
e6601,z79899,0.093
e6601,z8249,0.0616
e6601,z833,0.0571
e6601,z86711,0.0549
e6601,z86718,0.066
e6601,z87891,0.0901
e6601,z880,0.0627
e6601,z885,0.0515
e6601,z888,0.057
e6601,z9049,0.0695
e6601,z90710,0.0523
e6601,z9119,0.0564
e6601,z9884,0.058
e6601,z9981,0.0843
e662,e873,0.0528
e662,e874,0.0811
e662,i2729,0.0559
e662,i2781,0.0694
e662,i5033,0.0639
e662,i872,0.0536
e662,i890,0.053
e662,j9602,0.0601
e662,j9621,0.089
e662,j9622,0.2042
e662,z6842,0.0759
e662,z6843,0.1387
e662,z6844,0.1268
e662,z6845,0.1005
e662,z9981,0.0537
e663,z6825,0.0602
e663,z6826,0.059
e663,z6827,0.076
e663,z6828,0.0927
e663,z6829,0.0969
e669,e7800,0.0852
e669,e785,0.1346
e669,e8342,0.0555
e669,e860,0.0578
e669,e871,0.0712
e669,e872,0.0705
e669,e876,0.0844
e669,f17210,0.0733
e669,f329,0.1019
e669,f419,0.0989
e669,g4733,0.1506
e669,g8929,0.0932
e669,i10,0.1236
e669,i110,0.0721
e669,i129,0.0778
e669,i2510,0.1031
e669,i252,0.0579
e669,i480,0.0623
e669,i4891,0.0612
e669,j449,0.0731
e669,j45909,0.0893
e669,j9601,0.069
e669,k219,0.1186
e669,k5900,0.0538
e669,m1990,0.0765
e669,n179,0.0902
e669,n390,0.061
e669,n400,0.0517
e669,o99214,0.1817
e669,z370,0.1058
e669,z3a39,0.0673
e669,z6830,0.0787
e669,z6831,0.0784
e669,z6832,0.0863
e669,z6833,0.0801
e669,z6834,0.0782
e669,z6835,0.079
e669,z6836,0.0674
e669,z6837,0.0582
e669,z6841,0.109
e669,z7901,0.0867
e669,z7902,0.0548
e669,z794,0.1181
e669,z7982,0.1108
e669,z7984,0.1229
e669,z79899,0.1081
e669,z8249,0.0598
e669,z86718,0.0535
e669,z8673,0.0553
e669,z87891,0.1054
e669,z880,0.0545
e669,z9049,0.069
e669,z955,0.0625
e71121,f82,0.1715
e71121,z434,0.1054
e7204,t380x6a,0.0714
e7204,t451x6a,0.0822
e7204,t452x5a,0.0665
e7209,p7449,0.068
e7209,q112,0.0661
e7209,q150,0.0661
e7211,e7212,0.058
e7220,k7290,0.0559
e7521,s06349a,0.0573
e7800,e785,0.1314
e7800,e860,0.077
e7800,e871,0.0768
e7800,e872,0.0758
e7800,e875,0.0593
e7800,e876,0.0743
e7800,f0390,0.0597
e7800,f17210,0.0664
e7800,f329,0.1044
e7800,f419,0.0915
e7800,g4730,0.0625
e7800,g4733,0.1071
e7800,g629,0.0545
e7800,g8929,0.1044
e7800,g9341,0.0569
e7800,h9190,0.0655
e7800,i10,0.1344
e7800,i110,0.0945
e7800,i129,0.1111
e7800,i130,0.0722
e7800,i2510,0.1618
e7800,i252,0.1184
e7800,i255,0.0503
e7800,i2720,0.0533
e7800,i480,0.0952
e7800,i4891,0.0928
e7800,i509,0.0704
e7800,i959,0.0554
e7800,j189,0.061
e7800,j441,0.0567
e7800,j449,0.0965
e7800,j45909,0.0704
e7800,j9601,0.0749
e7800,k219,0.145
e7800,k5900,0.0615
e7800,m109,0.0592
e7800,m1990,0.1452
e7800,m549,0.0621
e7800,m810,0.0608
e7800,n179,0.1031
e7800,n186,0.058
e7800,n189,0.0668
e7800,n390,0.0769
e7800,n400,0.0966
e7800,z66,0.0785
e7800,z7901,0.1152
e7800,z7902,0.1035
e7800,z794,0.1164
e7800,z7982,0.1666
e7800,z7984,0.1386
e7800,z79899,0.0887
e7800,z8249,0.0602
e7800,z85828,0.0566
e7800,z86718,0.0599
e7800,z8673,0.1048
e7800,z87891,0.136
e7800,z880,0.0601
e7800,z885,0.0554
e7800,z9049,0.0939
e7800,z90710,0.0998
e7800,z950,0.0587
e7800,z951,0.0995
e7800,z955,0.1256
e7800,z992,0.0531
e7800,z9981,0.0648
e7801,i25710,0.064
e781,k8590,0.0655
e781,k861,0.0642
e782,i252,0.0574
e782,z955,0.0551
e7849,i2584,0.1061
e7849,t82855a,0.0708
e785,e8342,0.0723
e785,e860,0.1178
e785,e871,0.1402
e785,e872,0.1234
e785,e875,0.0748
e785,e876,0.1603
e785,f0390,0.0666
e785,f17210,0.1325
e785,f329,0.1767
e785,f419,0.148
e785,g4733,0.1413
e785,g629,0.0511
e785,g8929,0.1296
e785,g9341,0.0663
e785,i10,0.4228
e785,i110,0.1302
e785,i129,0.1568
e785,i130,0.093
e785,i2510,0.3905
e785,i252,0.1369
e785,i255,0.067
e785,i2720,0.0592
e785,i480,0.1396
e785,i4891,0.1212
e785,i509,0.0714
e785,i739,0.0529
e785,i959,0.0654
e785,j189,0.0743
e785,j441,0.0598
e785,j449,0.1453
e785,j45909,0.0724
e785,j9601,0.1156
e785,j9621,0.0512
e785,k219,0.2961
e785,k5900,0.0777
e785,m109,0.0551
e785,m1990,0.1174
e785,m810,0.0556
e785,n179,0.2317
e785,n186,0.0726
e785,n189,0.0736
e785,n390,0.1169
e785,n400,0.1169
e785,r531,0.0515
e785,z23,0.0537
e785,z66,0.1291
e785,z7901,0.2064
e785,z7902,0.128
e785,z794,0.2234
e785,z7982,0.3668
e785,z7984,0.1934
e785,z79890,0.0507
e785,z79899,0.3271
e785,z8249,0.0747
e785,z86718,0.0672
e785,z8673,0.1341
e785,z87891,0.336
e785,z880,0.07
e785,z885,0.0528
e785,z888,0.0537
e785,z9049,0.0863
e785,z90710,0.0719
e785,z950,0.0681
e785,z951,0.1237
e785,z955,0.1596
e785,z992,0.0632
e785,z9981,0.0815
e786,f12980,0.0518
e786,t454x5a,0.0509
e789,q792,0.0687
e790,e883,0.0657
e801,e8020,0.075
e801,s72402d,0.0625
e8020,m4326,0.0687
e8021,m4625,0.1025
e807,k7031,0.0536
e807,k7290,0.0668
e807,k8309,0.0623
e807,k831,0.0673
e807,k838,0.0655
e807,r17,0.0512
e8301,t433x5a,0.0584
e8330,h3563,0.0596
e8330,q614,0.0593
e8339,e8342,0.1836
e8339,e8351,0.1332
e8339,e860,0.0685
e8339,e861,0.0604
e8339,e870,0.0753
e8339,e871,0.0838
e8339,e872,0.1012
e8339,e875,0.1215
e8339,e876,0.1074
e8339,e8770,0.0718
e8339,e878,0.0546
e8339,g92,0.0532
e8339,g9341,0.0718
e8339,i120,0.1428
e8339,i132,0.0827
e8339,j690,0.055
e8339,j9601,0.0574
e8339,n170,0.0751
e8339,n179,0.0586
e8339,n186,0.1754
e8339,n2581,0.07
e8339,r6521,0.0797
e8339,z681,0.0512
e8339,z794,0.0517
e8339,z992,0.1653
e8342,e8351,0.1001
e8342,e860,0.1336
e8342,e861,0.0672
e8342,e871,0.1581
e8342,e872,0.1437
e8342,e875,0.0617
e8342,e876,0.2717
e8342,f1010,0.0505
e8342,f10239,0.062
e8342,f17210,0.0612
e8342,f329,0.0668
e8342,f419,0.0645
e8342,g4733,0.0517
e8342,g8929,0.0628
e8342,g92,0.0505
e8342,g9341,0.077
e8342,i10,0.0801
e8342,i110,0.07
e8342,i129,0.0792
e8342,i130,0.0508
e8342,i2510,0.0754
e8342,i2720,0.0531
e8342,i480,0.0742
e8342,i4891,0.0612
e8342,i959,0.0734
e8342,j189,0.0613
e8342,j449,0.0745
e8342,j690,0.0523
e8342,j90,0.0513
e8342,j9601,0.0799
e8342,k219,0.0729
e8342,n170,0.0537
e8342,n179,0.1144
e8342,n390,0.0973
e8342,r197,0.0588
e8342,r6521,0.0626
e8342,t451x5a,0.0539
e8342,z66,0.0781
e8342,z681,0.0581
e8342,z7901,0.0719
e8342,z794,0.0816
e8342,z7982,0.0646
e8342,z7984,0.0672
e8342,z79899,0.0763
e8342,z87891,0.0603
e8342,z9049,0.0553
e8351,e871,0.051
e8351,e872,0.0616
e8351,e875,0.0571
e8351,e876,0.0601
e8351,e878,0.0758
e8351,e8809,0.068
e8351,n170,0.065
e8351,n186,0.052
e8351,r6521,0.0731
e8351,z992,0.0505
e8352,e860,0.0537
e8359,n29,0.2874
e8389,s92251a,0.0624
e839,m4636,0.074
e840,e8419,0.1084
e840,e848,0.4702
e840,j329,0.0981
e840,j4550,0.1008
e840,j470,0.0647
e840,j471,0.0605
e840,k8681,0.1908
e840,k8689,0.1226
e840,k909,0.1383
e8419,e848,0.0607
e8419,k9089,0.115
e8419,q394,0.0564
e848,e849,0.0666
e848,j329,0.0942
e848,j4550,0.0589
e848,j470,0.0512
e848,j479,0.05
e848,k8681,0.2337
e848,k8689,0.0904
e848,k909,0.2185
e848,z2239,0.0628
e849,k8681,0.0775
e849,k909,0.0667
e854,e8581,0.0784
e854,i425,0.0693
e854,i43,0.2593
e854,i611,0.0659
e854,i680,0.4817
e8581,g63,0.0542
e8581,i43,0.0775
e8581,n08,0.1118
e8581,n29,0.1318
e8589,i82722,0.0585
e8589,m4322,0.0951
e8589,s2691xa,0.0508
e860,e861,0.0885
e860,e870,0.0755
e860,e871,0.2117
e860,e872,0.2218
e860,e875,0.0968
e860,e876,0.2198
e860,f0390,0.0746
e860,f17210,0.1108
e860,f329,0.1104
e860,f419,0.0991
e860,g4733,0.052
e860,g8929,0.094
e860,g92,0.0608
e860,g9341,0.1228
e860,i10,0.1343
e860,i110,0.0574
e860,i129,0.1271
e860,i130,0.0541
e860,i2510,0.1034
e860,i252,0.0516
e860,i480,0.0716
e860,i4891,0.0676
e860,i959,0.0968
e860,j189,0.0631
e860,j449,0.0812
e860,j45909,0.0576
e860,j690,0.0525
e860,j9601,0.0841
e860,k219,0.1221
e860,k529,0.0611
e860,k5900,0.0699
e860,m1990,0.0691
e860,m6282,0.0706
e860,n179,0.2758
e860,n189,0.0672
e860,n390,0.1501
e860,n400,0.0578
e860,r000,0.0544
e860,r109,0.0549
e860,r112,0.0704
e860,r197,0.0713
e860,r531,0.0557
e860,r55,0.0503
e860,z515,0.0643
e860,z66,0.1251
e860,z681,0.0682
e860,z7901,0.0886
e860,z794,0.1245
e860,z7982,0.1098
e860,z7984,0.0859
e860,z79899,0.1272
e860,z8673,0.0722
e860,z87891,0.1187
e860,z880,0.0586
e860,z9049,0.0848
e860,z90710,0.0621
e860,z955,0.0516
e861,e870,0.0575
e861,e871,0.1094
e861,e872,0.0692
e861,e875,0.0566
e861,e876,0.0513
e861,e878,0.0554
e861,g9341,0.0555
e861,i959,0.0685
e861,n170,0.0669
e861,n179,0.0635
e861,r6521,0.0614
e870,e872,0.0915
e870,e873,0.0644
e870,e874,0.0924
e870,e875,0.0573
e870,e876,0.0631
e870,e878,0.0939
e870,f0390,0.0582
e870,g92,0.0942
e870,g9340,0.0681
e870,g9341,0.1474
e870,i130,0.0568
e870,j690,0.1531
e870,j90,0.0692
e870,j9600,0.0516
e870,j9601,0.0986
e870,j9602,0.0709
e870,j9621,0.0563
e870,j9811,0.0683
e870,k567,0.0599
e870,k7200,0.0689
e870,m6282,0.0781
e870,n170,0.1336
e870,n179,0.0736
e870,n390,0.0556
e870,r1310,0.0863
e870,r4182,0.0647
e870,r627,0.0552
e870,r6520,0.0523
e870,r6521,0.1597
e870,z515,0.1197
e870,z66,0.0883
e870,z681,0.0621
e870,z781,0.0585
e870,z9911,0.0687
e871,e872,0.218
e871,e875,0.1485
e871,e876,0.2313
e871,e8770,0.058
e871,f1010,0.0513
e871,f17210,0.1143
e871,f329,0.1015
e871,f419,0.0962
e871,g4733,0.0658
e871,g8929,0.0897
e871,g9341,0.1154
e871,i10,0.138
e871,i110,0.0841
e871,i120,0.0599
e871,i129,0.105
e871,i130,0.0786
e871,i2510,0.1395
e871,i252,0.0644
e871,i2720,0.0607
e871,i480,0.1011
e871,i4891,0.0824
e871,i509,0.0545
e871,i959,0.0868
e871,j189,0.0923
e871,j449,0.0987
e871,j45909,0.0519
e871,j690,0.0584
e871,j90,0.0707
e871,j9601,0.1358
e871,j9621,0.0531
e871,j9811,0.0546
e871,k219,0.1203
e871,k5900,0.0804
e871,k766,0.0519
e871,m1990,0.0728
e871,n170,0.0745
e871,n179,0.222
e871,n186,0.1041
e871,n189,0.0635
e871,n390,0.135
e871,n400,0.0567
e871,r188,0.053
e871,r6521,0.0736
e871,z515,0.0844
e871,z66,0.1414
e871,z681,0.0571
e871,z7901,0.1105
e871,z7902,0.064
e871,z794,0.1609
e871,z7982,0.1345
e871,z7984,0.0979
e871,z79899,0.1441
e871,z8673,0.0707
e871,z87891,0.1322
e871,z880,0.0539
e871,z9049,0.0641
e871,z90710,0.0527
e871,z9119,0.0566
e871,z951,0.0548
e871,z955,0.0634
e871,z992,0.0908
e871,z9981,0.0617
e872,e875,0.1896
e872,e876,0.1982
e872,e8770,0.0578
e872,f0390,0.0595
e872,f17210,0.1105
e872,f329,0.0982
e872,f419,0.0889
e872,g4733,0.0709
e872,g8929,0.0864
e872,g92,0.0805
e872,g9341,0.164
e872,i10,0.1044
e872,i110,0.0773
e872,i120,0.0656
e872,i129,0.14
e872,i130,0.0955
e872,i2510,0.1273
e872,i252,0.0607
e872,i2720,0.0571
e872,i480,0.0942
e872,i4891,0.0868
e872,i509,0.0606
e872,i959,0.1055
e872,j189,0.1085
e872,j440,0.0537
e872,j441,0.0718
e872,j449,0.0816
e872,j690,0.1094
e872,j90,0.0729
e872,j9601,0.2239
e872,j9621,0.0814
e872,j9811,0.0668
e872,k219,0.1047
e872,k5900,0.0573
e872,k7200,0.0537
e872,k766,0.0512
e872,m1990,0.0633
e872,m6282,0.0594
e872,n170,0.1313
e872,n179,0.2807
e872,n184,0.0589
e872,n186,0.1085
e872,n189,0.0791
e872,n390,0.1444
e872,n400,0.0583
e872,r188,0.0558
e872,r197,0.051
e872,r4182,0.051
e872,r6520,0.067
e872,r6521,0.1456
e872,r739,0.0588
e872,z515,0.129
e872,z66,0.1753
e872,z681,0.0526
e872,z7901,0.0972
e872,z7902,0.0596
e872,z794,0.1338
e872,z7952,0.0538
e872,z7982,0.1228
e872,z7984,0.1016
e872,z79899,0.1383
e872,z8673,0.0643
e872,z87891,0.1258
e872,z9049,0.0681
e872,z9119,0.0509
e872,z955,0.0565
e872,z992,0.0905
e872,z9981,0.0707
e873,e878,0.059
e873,i5033,0.0556
e873,j9621,0.0606
e873,j9622,0.0693
e873,t502x5a,0.0681
e874,g931,0.0765
e874,g9341,0.0587
e874,i469,0.069
e874,j690,0.0699
e874,j9601,0.052
e874,j9602,0.1227
e874,j9621,0.0716
e874,j9622,0.1526
e874,k7200,0.0966
e874,n170,0.0887
e874,r570,0.0872
e874,r6521,0.1099
e874,z515,0.0538
e874,z9911,0.0689
e875,e8770,0.0884
e875,f17210,0.0513
e875,f329,0.051
e875,g4733,0.061
e875,g8929,0.0583
e875,g9341,0.1081
e875,i110,0.0501
e875,i120,0.1765
e875,i129,0.1181
e875,i130,0.1082
e875,i132,0.1057
e875,i2510,0.0916
e875,i252,0.0631
e875,i255,0.0553
e875,i2720,0.0695
e875,i429,0.053
e875,i480,0.0728
e875,i4891,0.0667
e875,i5022,0.0518
e875,i5023,0.0608
e875,i5032,0.0543
e875,i5033,0.0512
e875,i509,0.0756
e875,i959,0.0833
e875,j189,0.0645
e875,j441,0.057
e875,j449,0.0682
e875,j690,0.0542
e875,j90,0.0564
e875,j9601,0.1024
e875,j9621,0.0695
e875,k219,0.0535
e875,n170,0.1184
e875,n179,0.166
e875,n184,0.0769
e875,n186,0.2697
e875,n189,0.082
e875,n2581,0.0517
e875,n390,0.068
e875,r188,0.0524
e875,r6521,0.0827
e875,z515,0.0817
e875,z66,0.0979
e875,z7901,0.0692
e875,z7902,0.0651
e875,z794,0.1368
e875,z7952,0.0532
e875,z7982,0.08
e875,z7984,0.0678
e875,z79899,0.0724
e875,z8673,0.0551
e875,z87891,0.0695
e875,z9115,0.0598
e875,z9119,0.0687
e875,z951,0.0599
e875,z955,0.0597
e875,z992,0.2541
e875,z9981,0.0738
e876,f0390,0.0585
e876,f17210,0.1439
e876,f329,0.1356
e876,f419,0.1336
e876,g4733,0.0691
e876,g8929,0.108
e876,g92,0.0527
e876,g9341,0.096
e876,i10,0.1912
e876,i110,0.0841
e876,i129,0.0844
e876,i130,0.0552
e876,i2510,0.1364
e876,i252,0.0544
e876,i2720,0.0504
e876,i480,0.0943
e876,i4891,0.0772
e876,i959,0.0694
e876,j189,0.08
e876,j449,0.0953
e876,j45909,0.0669
e876,j690,0.0618
e876,j9601,0.1338
e876,k219,0.1503
e876,k5900,0.0761
e876,m1990,0.0757
e876,n179,0.1973
e876,n390,0.1352
e876,r109,0.0502
e876,r112,0.0524
e876,r197,0.055
e876,r739,0.0526
e876,z515,0.0583
e876,z66,0.1228
e876,z681,0.0567
e876,z7901,0.1141
e876,z7902,0.0547
e876,z794,0.1053
e876,z7982,0.1337
e876,z7984,0.0799
e876,z79899,0.1656
e876,z8249,0.0563
e876,z86718,0.0517
e876,z8673,0.0745
e876,z87891,0.1496
e876,z880,0.0643
e876,z9049,0.0817
e876,z90710,0.073
e876,z955,0.0553
e876,z9981,0.0512
e8770,i120,0.1369
e8770,j810,0.0508
e8770,j811,0.0853
e8770,j90,0.1122
e8770,j9601,0.0687
e8770,j9811,0.0782
e8770,k7031,0.0527
e8770,k766,0.0663
e8770,n170,0.0665
e8770,n186,0.1285
e8770,r188,0.066
e8770,r6521,0.0633
e8770,z9115,0.0619
e8770,z992,0.1284
e8809,k7031,0.0571
e8809,k7290,0.0536
e8809,k766,0.0603
e881,h918x9,0.0689
e881,l987,0.0525
e881,n651,0.0714
e881,t380x5s,0.0714
e881,z411,0.0525
e8840,g901,0.099
e8840,k604,0.0502
e8840,m84477a,0.051
e8841,h54413a,0.0686
e8841,k223,0.0557
e8889,m899,0.0579
e8889,t730xxa,0.124
e889,h6990,0.1071
e889,h9212,0.0518
e889,z209,0.0544
e890,z79890,0.0691
e890,z85850,0.3183
e891,t86891,0.0695
e891,z90410,0.3198
e893,j352,0.0536
f0151,f0281,0.0932
f0151,z9183,0.097
f0280,f05,0.0654
f0280,g20,0.2183
f0280,g301,0.0693
f0280,g309,0.723
f0280,g3183,0.0509
f0280,g9341,0.065
f0280,r296,0.0648
f0280,r627,0.0533
f0280,z515,0.0649
f0280,z66,0.0757
f0280,z9181,0.0511
f0281,f0391,0.0824
f0281,f05,0.0963
f0281,g301,0.0875
f0281,g309,0.1631
f0281,g3183,0.0746
f0281,z9183,0.1314
f0390,f05,0.0686
f0390,f329,0.0564
f0390,g92,0.0527
f0390,g9340,0.0545
f0390,g9341,0.1478
f0390,h9190,0.0805
f0390,i10,0.0539
f0390,i110,0.0645
f0390,i129,0.0851
f0390,i130,0.0629
f0390,i2510,0.0729
f0390,i252,0.0525
f0390,i480,0.0755
f0390,i4891,0.0815
f0390,i509,0.0599
f0390,j189,0.0567
f0390,j449,0.0648
f0390,j690,0.068
f0390,j9601,0.0564
f0390,k219,0.0522
f0390,m1990,0.0652
f0390,m810,0.0699
f0390,n179,0.072
f0390,n189,0.0611
f0390,n390,0.1153
f0390,n400,0.0709
f0390,n401,0.0517
f0390,r1310,0.0618
f0390,r296,0.0672
f0390,r4182,0.0722
f0390,r531,0.0554
f0390,r627,0.0576
f0390,z515,0.1116
f0390,z66,0.1619
f0390,z681,0.0609
f0390,z7901,0.0689
f0390,z7902,0.0567
f0390,z7982,0.0718
f0390,z79890,0.0515
f0390,z79899,0.0501
f0390,z8673,0.1031
f0390,z87891,0.0586
f0390,z90710,0.0587
f0390,z9181,0.0714
f0390,z950,0.0725
f0390,z951,0.059
f0390,z955,0.0512
f0390,z9981,0.0524
f0391,f05,0.1182
f0391,z9183,0.1293
f04,m80052d,0.0525
f04,s72122a,0.0502
f05,g309,0.0696
f05,g9341,0.064
f05,z781,0.0758
f062,z604,0.0654
f0631,f064,0.0739
f070,g219,0.0736
f070,s0240ed,0.0645
f070,s066x9s,0.0712
f0781,g44309,0.1116
f1010,f1210,0.0886
f1010,f1510,0.1071
f1010,f17200,0.0601
f1010,f17210,0.0759
f1010,k7030,0.0733
f1010,k7031,0.0717
f1010,k760,0.0539
f1010,k766,0.0784
f1010,r45851,0.055
f1010,z590,0.0776
f1010,z9114,0.0552
f1011,f1511,0.0684
f1011,k7030,0.0528
f1011,k7031,0.0671
f10121,f15121,0.0559
f10121,t465x2a,0.0537
f10129,s0101xa,0.062
f10129,s0181xa,0.0682
f10129,s022xxa,0.0742
f10129,s066x9a,0.0574
f1014,f1229,0.058
f1019,f1519,0.0548
f1019,f601,0.0667
f1019,s51802a,0.0548
f1020,f1220,0.0686
f1020,f1520,0.0932
f1020,f17200,0.0723
f1020,f17210,0.0586
f1020,f332,0.0832
f1020,f4310,0.0505
f1020,g4700,0.0602
f1020,k7030,0.0719
f1020,k7031,0.07
f1020,k766,0.0707
f1020,r45851,0.0867
f1020,z560,0.0982
f1020,z590,0.0959
f1020,z62810,0.0792
f1020,z62811,0.0509
f1020,z720,0.0527
f1020,z9114,0.0582
f1020,z915,0.0928
f1021,f1521,0.0558
f1021,i8510,0.0619
f1021,k7030,0.0727
f1021,k7031,0.0957
f1021,k7290,0.0526
f1021,k766,0.0564
f10220,f10230,0.0656
f10221,g312,0.0653
f10229,f10231,0.0604
f10229,f10239,0.1817
f10229,k2920,0.0591
f10229,k7010,0.1431
f10229,k7030,0.0809
f10229,k8520,0.0605
f10231,k2920,0.0521
f10231,k7010,0.1401
f10231,k7030,0.0566
f10231,k8520,0.0587
f10231,z781,0.0651
f10239,f1123,0.0591
f10239,f17200,0.0603
f10239,f17210,0.067
f10239,f332,0.1037
f10239,f419,0.0516
f10239,f4310,0.0587
f10239,g4700,0.0647
f10239,k7010,0.1029
f10239,k7030,0.0643
f10239,k760,0.0509
f10239,r45851,0.0811
f10239,r569,0.0502
f10239,z560,0.0786
f10239,z590,0.1078
f10239,z62810,0.0622
f10239,z915,0.0753
f1024,f10280,0.0718
f1024,f10282,0.053
f10251,f10259,0.0505
f10259,f11259,0.0645
f1026,g737,0.0545
f10280,f1029,0.0657
f10282,f1329,0.0629
f10282,k8522,0.0614
f10288,g621,0.0565
f1029,f1229,0.0686
f1029,f1329,0.0707
f1029,m79676,0.0645
f10920,s00511a,0.0513
f10920,s02121a,0.0584
f10920,s52022b,0.0526
f10920,s82209a,0.0599
f10920,s82832b,0.0584
f10920,s92001a,0.0614
f10920,s92345a,0.0599
f10920,s92515a,0.0614
f10920,t65891a,0.0584
f1094,f1097,0.0632
f1097,f11188,0.0579
f1097,r392,0.0552
f1099,f1299,0.0562
f1110,f1210,0.0871
f1110,f1310,0.0509
f1110,f1410,0.0714
f1110,f1510,0.1729
f1110,l02414,0.0519
f1110,l03113,0.0526
f1110,l03114,0.0581
f1110,o99324,0.0528
f1110,z590,0.0571
f1111,f1211,0.0981
f1111,f1411,0.1176
f1111,f1511,0.1681
f11120,k588,0.0606
f11120,s61217a,0.0569
f11129,f14129,0.0526
f11129,f15129,0.1096
f11129,f19129,0.1107
f11129,i201,0.0589
f1114,f1514,0.0755
f11188,f14188,0.148
f11188,f15188,0.09
f11188,m79603,0.0509
f11188,m79a11,0.0642
f11188,s8010xa,0.062
f11188,t22232a,0.0525
f1119,f1519,0.0608
f1119,o23592,0.0564
f1120,f1520,0.1112
f1120,f17200,0.0616
f1120,f17210,0.075
f1120,f319,0.0535
f1120,f329,0.0507
f1120,f332,0.058
f1120,f419,0.0607
f1120,g4700,0.0537
f1120,g8929,0.1171
f1120,g894,0.2181
f1120,m545,0.0597
f1120,m549,0.0838
f1120,m797,0.0746
f1120,r45851,0.068
f1120,z560,0.0711
f1120,z590,0.0889
f1120,z62810,0.0519
f1120,z915,0.067
f1121,f1221,0.0962
f1121,f1421,0.083
f1121,f1521,0.1545
f11229,f15229,0.1307
f1123,f1210,0.081
f1123,f13239,0.0537
f1123,f1510,0.1087
f1123,f1520,0.1743
f1123,f1523,0.0991
f1123,f17200,0.1304
f1123,f17210,0.0577
f1123,f322,0.1018
f1123,f332,0.2601
f1123,f333,0.0829
f1123,g4700,0.1088
f1123,m549,0.0622
f1123,r45851,0.1413
f1123,z560,0.1209
f1123,z590,0.1789
f1123,z62810,0.1214
f1123,z62811,0.0879
f1123,z720,0.098
f1123,z915,0.1291
f1124,f11288,0.1083
f1124,f12288,0.0695
f1124,f1524,0.1185
f11259,f15259,0.0525
f11259,m4645,0.0712
f1190,f1590,0.1268
f1190,o99324,0.1163
f1199,f1299,0.0533
f1210,f1410,0.107
f1210,f1510,0.193
f1210,f17200,0.0512
f1210,f17210,0.0583
f1210,f29,0.0599
f1210,f332,0.0583
f1210,f411,0.0507
f1210,f4310,0.0662
f1210,r45851,0.0731
f1210,z590,0.0913
f1210,z62810,0.0671
f1210,z818,0.0675
f1210,z9114,0.0605
f1210,z915,0.0741
f1211,f1411,0.1338
f1211,f1511,0.1129
f1211,f1611,0.0669
f12129,f14129,0.1052
