Id,alphabet,Description,Category,Prevalence_20192,Prevalence_20201,Prevalence_20202
o3403,o,"Maternal care for unspecified congenital malformation of uterus, third trimester","Pregnancy, childbirth and the puerperium",168.0,139.0,148.0
o3413,o,"Maternal care for benign tumor of corpus uteri, third trimester","Pregnancy, childbirth and the puerperium",450.0,419.0,424.0
o34211,o,Maternal care for low transverse scar from previous cesarean delivery,"Pregnancy, childbirth and the puerperium",4382.0,4165.0,4800.0
o364xx0,o,"Maternal care for intrauterine death, not applicable or unspecified","Pregnancy, childbirth and the puerperium",174.0,157.0,172.0
o480,o,Post-term pregnancy,"Pregnancy, childbirth and the puerperium",3109.0,3193.0,3610.0
o6014x1,o,"Preterm labor third trimester with preterm delivery third trimester, fetus 1","Pregnancy, childbirth and the puerperium",34.0,27.0,30.0
o6014x2,o,"Preterm labor third trimester with preterm delivery third trimester, fetus 2","Pregnancy, childbirth and the puerperium",43.0,34.0,35.0
o9832,o,Other infections with a predominantly sexual mode of transmission complicating childbirth,"Pregnancy, childbirth and the puerperium",566.0,591.0,626.0
o9852,o,Other viral diseases complicating childbirth,"Pregnancy, childbirth and the puerperium",382.0,409.0,823.0
o99281,o,"Endocrine, nutritional and metabolic diseases complicating pregnancy, first trimester","Pregnancy, childbirth and the puerperium",86.0,83.0,102.0
o99321,o,"Drug use complicating pregnancy, first trimester","Pregnancy, childbirth and the puerperium",65.0,49.0,56.0
o99322,o,"Drug use complicating pregnancy, second trimester","Pregnancy, childbirth and the puerperium",78.0,87.0,82.0
o99325,o,Drug use complicating the puerperium,"Pregnancy, childbirth and the puerperium",66.0,51.0,74.0
o99331,o,"Smoking (tobacco) complicating pregnancy, first trimester","Pregnancy, childbirth and the puerperium",52.0,58.0,53.0
o99332,o,"Smoking (tobacco) complicating pregnancy, second trimester","Pregnancy, childbirth and the puerperium",72.0,89.0,65.0
o99335,o,Smoking (tobacco) complicating the puerperium,"Pregnancy, childbirth and the puerperium",63.0,42.0,64.0
o99341,o,"Other mental disorders complicating pregnancy, first trimester","Pregnancy, childbirth and the puerperium",74.0,52.0,65.0
o99345,o,Other mental disorders complicating the puerperium,"Pregnancy, childbirth and the puerperium",156.0,146.0,165.0
p0418,p,Newborn affected by other maternal medication,Certain conditions originating in the perinatal period,44.0,29.0,29.0
p0449,p,Newborn affected by maternal use of other drugs of addiction,Certain conditions originating in the perinatal period,546.0,500.0,565.0
p0701,p,"Extremely low birth weight newborn, less than 500 grams",Certain conditions originating in the perinatal period,30.0,37.0,36.0
p0703,p,"Extremely low birth weight newborn, 750-999 grams",Certain conditions originating in the perinatal period,88.0,96.0,95.0
p0715,p,"Other low birth weight newborn, 1250-1499 grams",Certain conditions originating in the perinatal period,133.0,107.0,105.0
p0721,p,"Extreme immaturity of newborn, gestational age less than 23 completed weeks",Certain conditions originating in the perinatal period,36.0,46.0,41.0
p0723,p,"Extreme immaturity of newborn, gestational age 24 completed weeks",Certain conditions originating in the perinatal period,34.0,39.0,42.0
p0725,p,"Extreme immaturity of newborn, gestational age 26 completed weeks",Certain conditions originating in the perinatal period,67.0,48.0,55.0
p0733,p,"Preterm newborn, gestational age 30 completed weeks",Certain conditions originating in the perinatal period,94.0,88.0,75.0
p09,p,Abnormal findings on neonatal screening,Certain conditions originating in the perinatal period,205.0,192.0,177.0
p220,p,Respiratory distress syndrome of newborn,Certain conditions originating in the perinatal period,816.0,870.0,894.0
p284,p,Other apnea of newborn,Certain conditions originating in the perinatal period,1047.0,937.0,992.0
p2912,p,Neonatal bradycardia,Certain conditions originating in the perinatal period,462.0,423.0,470.0
p590,p,Neonatal jaundice associated with preterm delivery,Certain conditions originating in the perinatal period,1831.0,1583.0,1674.0
p612,p,Anemia of prematurity,Certain conditions originating in the perinatal period,641.0,579.0,660.0
p718,p,Other transitory neonatal disorders of calcium and magnesium metabolism,Certain conditions originating in the perinatal period,37.0,49.0,56.0
p961,p,Neonatal withdrawal symptoms from maternal use of drugs of addiction,Certain conditions originating in the perinatal period,420.0,361.0,485.0
q442,q,Atresia of bile ducts,Congenital and chromosomal abnormalities,22.0,25.0,24.0
q513,q,Bicornate uterus,Congenital and chromosomal abnormalities,125.0,93.0,111.0
r269,r,Unspecified abnormalities of gait and mobility,abnormal clinical findings,2644.0,2697.0,2366.0
r338,r,Other retention of urine,abnormal clinical findings,3521.0,3229.0,3082.0
r402110,r,"Coma scale, eyes open, never, unspecified time",abnormal clinical findings,17.0,22.0,19.0
r402111,r,"Coma scale, eyes open, never, in the field [EMT or ambulance]",abnormal clinical findings,66.0,70.0,63.0
r402112,r,"Coma scale, eyes open, never, at arrival to emergency department",abnormal clinical findings,375.0,354.0,344.0
r402113,r,"Coma scale, eyes open, never, at hospital admission",abnormal clinical findings,138.0,155.0,115.0
r402114,r,"Coma scale, eyes open, never, 24 hours or more after hospital admission",abnormal clinical findings,129.0,122.0,96.0
r402120,r,"Coma scale, eyes open, to pain, unspecified time",abnormal clinical findings,10.0,,
r402121,r,"Coma scale, eyes open, to pain, in the field [EMT or ambulance]",abnormal clinical findings,20.0,15.0,13.0
r402122,r,"Coma scale, eyes open, to pain, at arrival to emergency department",abnormal clinical findings,104.0,114.0,130.0
r402123,r,"Coma scale, eyes open, to pain, at hospital admission",abnormal clinical findings,123.0,100.0,76.0
r402124,r,"Coma scale, eyes open, to pain, 24 hours or more after hospital admission",abnormal clinical findings,127.0,116.0,84.0
r402131,r,"Coma scale, eyes open, to sound, in the field [EMT or ambulance]",abnormal clinical findings,16.0,10.0,12.0
r402133,r,"Coma scale, eyes open, to sound, at hospital admission",abnormal clinical findings,115.0,68.0,64.0
r402134,r,"Coma scale, eyes open, to sound, 24 hours or more after hospital admission",abnormal clinical findings,100.0,98.0,43.0
r402141,r,"Coma scale, eyes open, spontaneous, in the field [EMT or ambulance]",abnormal clinical findings,84.0,60.0,66.0
r402142,r,"Coma scale, eyes open, spontaneous, at arrival to emergency department",abnormal clinical findings,962.0,796.0,797.0
r402143,r,"Coma scale, eyes open, spontaneous, at hospital admission",abnormal clinical findings,457.0,437.0,334.0
r402144,r,"Coma scale, eyes open, spontaneous, 24 hours or more after hospital admission",abnormal clinical findings,117.0,117.0,96.0
r402210,r,"Coma scale, best verbal response, none, unspecified time",abnormal clinical findings,28.0,29.0,46.0
r402211,r,"Coma scale, best verbal response, none, in the field [EMT or ambulance]",abnormal clinical findings,78.0,74.0,65.0
r402212,r,"Coma scale, best verbal response, none, at arrival to emergency department",abnormal clinical findings,460.0,433.0,430.0
r402213,r,"Coma scale, best verbal response, none, at hospital admission",abnormal clinical findings,254.0,257.0,192.0
r402214,r,"Coma scale, best verbal response, none, 24 hours or more after hospital admission",abnormal clinical findings,237.0,230.0,202.0
r402221,r,"Coma scale, best verbal response, incomprehensible words, in the field [EMT or ambulance]",abnormal clinical findings,22.0,17.0,14.0
r402222,r,"Coma scale, best verbal response, incomprehensible words, at arrival to emergency department",abnormal clinical findings,121.0,136.0,115.0
r402223,r,"Coma scale, best verbal response, incomprehensible words, at hospital admission",abnormal clinical findings,104.0,93.0,56.0
r402224,r,"Coma scale, best verbal response, incomprehensible words, 24 hours or more after hospital admission",abnormal clinical findings,99.0,98.0,61.0
r402241,r,"Coma scale, best verbal response, confused conversation, in the field [EMT or ambulance]",abnormal clinical findings,27.0,22.0,22.0
r402244,r,"Coma scale, best verbal response, confused conversation, 24 hours or more after hospital admission",abnormal clinical findings,66.0,89.0,46.0
r402251,r,"Coma scale, best verbal response, oriented, in the field [EMT or ambulance]",abnormal clinical findings,53.0,32.0,43.0
r402252,r,"Coma scale, best verbal response, oriented, at arrival to emergency department",abnormal clinical findings,716.0,555.0,555.0
r402253,r,"Coma scale, best verbal response, oriented, at hospital admission",abnormal clinical findings,348.0,271.0,241.0
r402254,r,"Coma scale, best verbal response, oriented, 24 hours or more after hospital admission",abnormal clinical findings,76.0,54.0,25.0
r402311,r,"Coma scale, best motor response, none, in the field [EMT or ambulance]",abnormal clinical findings,54.0,55.0,47.0
r402312,r,"Coma scale, best motor response, none, at arrival to emergency department",abnormal clinical findings,244.0,234.0,225.0
r402313,r,"Coma scale, best motor response, none, at hospital admission",abnormal clinical findings,68.0,76.0,72.0
r402314,r,"Coma scale, best motor response, none, 24 hours or more after hospital admission",abnormal clinical findings,77.0,79.0,83.0
r402340,r,"Coma scale, best motor response, flexion withdrawal, unspecified time",abnormal clinical findings,10.0,,
r402341,r,"Coma scale, best motor response, flexion withdrawal, in the field [EMT or ambulance]",abnormal clinical findings,24.0,27.0,15.0
r402342,r,"Coma scale, best motor response, flexion withdrawal, at arrival to emergency department",abnormal clinical findings,130.0,129.0,115.0
r402343,r,"Coma scale, best motor response, flexion withdrawal, at hospital admission",abnormal clinical findings,94.0,71.0,56.0
r402344,r,"Coma scale, best motor response, flexion withdrawal, 24 hours or more after hospital admission",abnormal clinical findings,87.0,77.0,56.0
r402351,r,"Coma scale, best motor response, localizes pain, in the field [EMT or ambulance]",abnormal clinical findings,21.0,17.0,20.0
r402353,r,"Coma scale, best motor response, localizes pain, at hospital admission",abnormal clinical findings,148.0,134.0,86.0
r402354,r,"Coma scale, best motor response, localizes pain, 24 hours or more after hospital admission",abnormal clinical findings,126.0,116.0,69.0
r402361,r,"Coma scale, best motor response, obeys commands, in the field [EMT or ambulance]",abnormal clinical findings,75.0,45.0,61.0
r402362,r,"Coma scale, best motor response, obeys commands, at arrival to emergency department",abnormal clinical findings,923.0,735.0,763.0
r402363,r,"Coma scale, best motor response, obeys commands, at hospital admission",abnormal clinical findings,460.0,407.0,337.0
r402364,r,"Coma scale, best motor response, obeys commands, 24 hours or more after hospital admission",abnormal clinical findings,122.0,126.0,89.0
r41840,r,Attention and concentration deficit,abnormal clinical findings,122.0,161.0,195.0
r41844,r,Frontal lobe and executive function deficit,abnormal clinical findings,136.0,120.0,157.0
r419,r,Unspecified symptoms and signs involving cognitive functions and awareness,abnormal clinical findings,454.0,498.0,573.0
r440,r,Auditory hallucinations,abnormal clinical findings,307.0,262.0,333.0
r441,r,Visual hallucinations,abnormal clinical findings,414.0,352.0,423.0
r45851,r,Suicidal ideations,abnormal clinical findings,23957.0,21687.0,22034.0
r5081,r,Fever presenting with conditions classified elsewhere,abnormal clinical findings,1359.0,1170.0,1128.0
r530,r,Neoplastic (malignant) related fatigue,abnormal clinical findings,184.0,128.0,73.0
r6889,r,Other general symptoms and signs,abnormal clinical findings,739.0,821.0,727.0
r94120,r,Abnormal auditory function study,abnormal clinical findings,259.0,291.0,357.0
s0011xd,s,"Contusion of right eyelid and periocular area, subsequent encounter",Injury or poisoning,12.0,12.0,16.0
s0012xd,s,"Contusion of left eyelid and periocular area, subsequent encounter",Injury or poisoning,11.0,26.0,
s0231xa,s,"Fracture of orbital floor, right side, initial encounter for closed fracture",Injury or poisoning,144.0,151.0,135.0
s0231xd,s,"Fracture of orbital floor, right side, subsequent encounter for fracture with routine healing",Injury or poisoning,15.0,18.0,12.0
s0232xa,s,"Fracture of orbital floor, left side, initial encounter for closed fracture",Injury or poisoning,160.0,148.0,149.0
s0232xd,s,"Fracture of orbital floor, left side, subsequent encounter for fracture with routine healing",Injury or poisoning,14.0,19.0,15.0
s0240ca,s,"Maxillary fracture, right side, initial encounter for closed fracture",Injury or poisoning,149.0,140.0,119.0
s0240cd,s,"Maxillary fracture, right side, subsequent encounter for fracture with routine healing",Injury or poisoning,16.0,20.0,20.0
s0240da,s,"Maxillary fracture, left side, initial encounter for closed fracture",Injury or poisoning,153.0,143.0,140.0
s0240ea,s,"Zygomatic fracture, right side, initial encounter for closed fracture",Injury or poisoning,128.0,119.0,92.0
s0240ed,s,"Zygomatic fracture, right side, subsequent encounter for fracture with routine healing",Injury or poisoning,16.0,12.0,14.0
s0240fa,s,"Zygomatic fracture, left side, initial encounter for closed fracture",Injury or poisoning,122.0,118.0,114.0
s02611a,s,"Fracture of condylar process of right mandible, initial encounter for closed fracture",Injury or poisoning,47.0,27.0,28.0
s02612a,s,"Fracture of condylar process of left mandible, initial encounter for closed fracture",Injury or poisoning,44.0,18.0,29.0
s061x7a,s,"Traumatic cerebral edema with loss of consciousness of any duration with death due to brain injury prior to regaining consciousness, initial encounter",Injury or poisoning,19.0,25.0,32.0
s065x1a,s,"Traumatic subdural hemorrhage with loss of consciousness of 30 minutes or less, initial encounter",Injury or poisoning,147.0,144.0,132.0
s065x7a,s,"Traumatic subdural hemorrhage with loss of consciousness of any duration with death due to brain injury before regaining consciousness, initial encounter",Injury or poisoning,46.0,37.0,39.0
s065x9d,s,"Traumatic subdural hemorrhage with loss of consciousness of unspecified duration, subsequent encounter",Injury or poisoning,189.0,191.0,199.0
s066x1a,s,"Traumatic subarachnoid hemorrhage with loss of consciousness of 30 minutes or less, initial encounter",Injury or poisoning,139.0,154.0,147.0
s066x7a,s,"Traumatic subarachnoid hemorrhage with loss of consciousness of any duration with death due to brain injury prior to regaining consciousness, initial encounter",Injury or poisoning,45.0,42.0,35.0
s066x9d,s,"Traumatic subarachnoid hemorrhage with loss of consciousness of unspecified duration, subsequent encounter",Injury or poisoning,131.0,108.0,130.0
s12300d,s,"Unspecified displaced fracture of fourth cervical vertebra, subsequent encounter for fracture with routine healing",Injury or poisoning,20.0,14.0,22.0
s12400a,s,"Unspecified displaced fracture of fifth cervical vertebra, initial encounter for closed fracture",Injury or poisoning,92.0,57.0,90.0
s12400d,s,"Unspecified displaced fracture of fifth cervical vertebra, subsequent encounter for fracture with routine healing",Injury or poisoning,18.0,26.0,27.0
s12401a,s,"Unspecified nondisplaced fracture of fifth cervical vertebra, initial encounter for closed fracture",Injury or poisoning,22.0,10.0,14.0
s12490a,s,"Other displaced fracture of fifth cervical vertebra, initial encounter for closed fracture",Injury or poisoning,21.0,,20.0
s12500a,s,"Unspecified displaced fracture of sixth cervical vertebra, initial encounter for closed fracture",Injury or poisoning,113.0,111.0,140.0
s12500d,s,"Unspecified displaced fracture of sixth cervical vertebra, subsequent encounter for fracture with routine healing",Injury or poisoning,32.0,31.0,36.0
s12501a,s,"Unspecified nondisplaced fracture of sixth cervical vertebra, initial encounter for closed fracture",Injury or poisoning,24.0,16.0,20.0
s12590a,s,"Other displaced fracture of sixth cervical vertebra, initial encounter for closed fracture",Injury or poisoning,43.0,20.0,28.0
s12590d,s,"Other displaced fracture of sixth cervical vertebra, subsequent encounter for fracture with routine healing",Injury or poisoning,16.0,10.0,11.0
s12600a,s,"Unspecified displaced fracture of seventh cervical vertebra, initial encounter for closed fracture",Injury or poisoning,119.0,124.0,155.0
s12600d,s,"Unspecified displaced fracture of seventh cervical vertebra, subsequent encounter for fracture with routine healing",Injury or poisoning,38.0,44.0,40.0
s12690a,s,"Other displaced fracture of seventh cervical vertebra, initial encounter for closed fracture",Injury or poisoning,36.0,23.0,33.0
s12690d,s,"Other displaced fracture of seventh cervical vertebra, subsequent encounter for fracture with routine healing",Injury or poisoning,11.0,13.0,19.0
s20221a,s,"Contusion of right back wall of thorax, initial encounter",Injury or poisoning,11.0,,13.0
s20222a,s,"Contusion of left back wall of thorax, initial encounter",Injury or poisoning,13.0,,10.0
s22010a,s,"Wedge compression fracture of first thoracic vertebra, initial encounter for closed fracture",Injury or poisoning,14.0,10.0,
s22018a,s,"Other fracture of first thoracic vertebra, initial encounter for closed fracture",Injury or poisoning,23.0,21.0,25.0
s22019a,s,"Unspecified fracture of first thoracic vertebra, initial encounter for closed fracture",Injury or poisoning,79.0,77.0,100.0
s22019d,s,"Unspecified fracture of first thoracic vertebra, subsequent encounter for fracture with routine healing",Injury or poisoning,17.0,30.0,20.0
s22020a,s,"Wedge compression fracture of second thoracic vertebra, initial encounter for closed fracture",Injury or poisoning,20.0,11.0,11.0
s22028a,s,"Other fracture of second thoracic vertebra, initial encounter for closed fracture",Injury or poisoning,22.0,17.0,29.0
s22029a,s,"Unspecified fracture of second thoracic vertebra, initial encounter for closed fracture",Injury or poisoning,62.0,53.0,80.0
s22029d,s,"Unspecified fracture of second thoracic vertebra, subsequent encounter for fracture with routine healing",Injury or poisoning,14.0,22.0,16.0
s22030a,s,"Wedge compression fracture of third thoracic vertebra, initial encounter for closed fracture",Injury or poisoning,26.0,15.0,16.0
s22038a,s,"Other fracture of third thoracic vertebra, initial encounter for closed fracture",Injury or poisoning,24.0,18.0,29.0
s22039a,s,"Unspecified fracture of third thoracic vertebra, initial encounter for closed fracture",Injury or poisoning,59.0,57.0,65.0
s22039d,s,"Unspecified fracture of third thoracic vertebra, subsequent encounter for fracture with routine healing",Injury or poisoning,18.0,19.0,16.0
s22040a,s,"Wedge compression fracture of fourth thoracic vertebra, initial encounter for closed fracture",Injury or poisoning,20.0,15.0,10.0
s22048a,s,"Other fracture of fourth thoracic vertebra, initial encounter for closed fracture",Injury or poisoning,17.0,14.0,29.0
s22049a,s,"Unspecified fracture of fourth thoracic vertebra, initial encounter for closed fracture",Injury or poisoning,52.0,63.0,72.0
s22049d,s,"Unspecified fracture of fourth thoracic vertebra, subsequent encounter for fracture with routine healing",Injury or poisoning,19.0,24.0,16.0
s22051a,s,"Stable burst fracture of T5-T6 vertebra, initial encounter for closed fracture",Injury or poisoning,21.0,11.0,11.0
s22058a,s,"Other fracture of T5-T6 vertebra, initial encounter for closed fracture",Injury or poisoning,34.0,26.0,40.0
s22058d,s,"Other fracture of T5-T6 vertebra, subsequent encounter for fracture with routine healing",Injury or poisoning,13.0,,
s22059a,s,"Unspecified fracture of T5-T6 vertebra, initial encounter for closed fracture",Injury or poisoning,76.0,95.0,115.0
s22059d,s,"Unspecified fracture of T5-T6 vertebra, subsequent encounter for fracture with routine healing",Injury or poisoning,23.0,26.0,24.0
s22061a,s,"Stable burst fracture of T7-T8 vertebra, initial encounter for closed fracture",Injury or poisoning,21.0,10.0,20.0
s22068a,s,"Other fracture of T7-T8 thoracic vertebra, initial encounter for closed fracture",Injury or poisoning,32.0,32.0,42.0
s22068d,s,"Other fracture of T7-T8 thoracic vertebra, subsequent encounter for fracture with routine healing",Injury or poisoning,11.0,,14.0
s22069d,s,"Unspecified fracture of T7-T8 vertebra, subsequent encounter for fracture with routine healing",Injury or poisoning,29.0,34.0,34.0
s22071a,s,"Stable burst fracture of T9-T10 vertebra, initial encounter for closed fracture",Injury or poisoning,12.0,,11.0
s233xxa,s,"Sprain of ligaments of thoracic spine, initial encounter",Injury or poisoning,10.0,12.0,
s31819a,s,"Unspecified open wound of right buttock, initial encounter",Injury or poisoning,13.0,,15.0
s31829a,s,"Unspecified open wound of left buttock, initial encounter",Injury or poisoning,12.0,,14.0
s32018a,s,"Other fracture of first lumbar vertebra, initial encounter for closed fracture",Injury or poisoning,71.0,84.0,95.0
s32019a,s,"Unspecified fracture of first lumbar vertebra, initial encounter for closed fracture",Injury or poisoning,253.0,261.0,278.0
s32019d,s,"Unspecified fracture of first lumbar vertebra, subsequent encounter for fracture with routine healing",Injury or poisoning,63.0,78.0,62.0
s32028a,s,"Other fracture of second lumbar vertebra, initial encounter for closed fracture",Injury or poisoning,70.0,62.0,80.0
s32029a,s,"Unspecified fracture of second lumbar vertebra, initial encounter for closed fracture",Injury or poisoning,218.0,246.0,240.0
s32029d,s,"Unspecified fracture of second lumbar vertebra, subsequent encounter for fracture with routine healing",Injury or poisoning,66.0,61.0,47.0
s32038a,s,"Other fracture of third lumbar vertebra, initial encounter for closed fracture",Injury or poisoning,57.0,52.0,76.0
s32039a,s,"Unspecified fracture of third lumbar vertebra, initial encounter for closed fracture",Injury or poisoning,181.0,200.0,211.0
s32039d,s,"Unspecified fracture of third lumbar vertebra, subsequent encounter for fracture with routine healing",Injury or poisoning,49.0,50.0,38.0
s32048a,s,"Other fracture of fourth lumbar vertebra, initial encounter for closed fracture",Injury or poisoning,51.0,54.0,73.0
s32049a,s,"Unspecified fracture of fourth lumbar vertebra, initial encounter for closed fracture",Injury or poisoning,149.0,169.0,166.0
s32049d,s,"Unspecified fracture of fourth lumbar vertebra, subsequent encounter for fracture with routine healing",Injury or poisoning,40.0,47.0,40.0
s32058a,s,"Other fracture of fifth lumbar vertebra, initial encounter for closed fracture",Injury or poisoning,41.0,35.0,52.0
s32059a,s,"Unspecified fracture of fifth lumbar vertebra, initial encounter for closed fracture",Injury or poisoning,132.0,109.0,112.0
s32059d,s,"Unspecified fracture of fifth lumbar vertebra, subsequent encounter for fracture with routine healing",Injury or poisoning,34.0,29.0,32.0
s32432a,s,"Displaced fracture of anterior column [iliopubic] of left acetabulum, initial encounter for closed fracture",Injury or poisoning,39.0,32.0,27.0
s32442a,s,"Displaced fracture of posterior column [ilioischial] of left acetabulum, initial encounter for closed fracture",Injury or poisoning,14.0,14.0,13.0
s335xxa,s,"Sprain of ligaments of lumbar spine, initial encounter",Injury or poisoning,10.0,,
s40021a,s,"Contusion of right upper arm, initial encounter",Injury or poisoning,104.0,81.0,77.0
s40021d,s,"Contusion of right upper arm, subsequent encounter",Injury or poisoning,13.0,14.0,12.0
s40022a,s,"Contusion of left upper arm, initial encounter",Injury or poisoning,99.0,85.0,94.0
s40022d,s,"Contusion of left upper arm, subsequent encounter",Injury or poisoning,13.0,12.0,13.0
s40811a,s,"Abrasion of right upper arm, initial encounter",Injury or poisoning,108.0,100.0,132.0
s40811d,s,"Abrasion of right upper arm, subsequent encounter",Injury or poisoning,16.0,11.0,21.0
s40812a,s,"Abrasion of left upper arm, initial encounter",Injury or poisoning,124.0,123.0,140.0
s40812d,s,"Abrasion of left upper arm, subsequent encounter",Injury or poisoning,15.0,16.0,23.0
s41101a,s,"Unspecified open wound of right upper arm, initial encounter",Injury or poisoning,11.0,11.0,12.0
s41102a,s,"Unspecified open wound of left upper arm, initial encounter",Injury or poisoning,14.0,12.0,16.0
s41111d,s,"Laceration without foreign body of right upper arm, subsequent encounter",Injury or poisoning,19.0,14.0,22.0
s41112d,s,"Laceration without foreign body of left upper arm, subsequent encounter",Injury or poisoning,33.0,25.0,45.0
s50811d,s,"Abrasion of right forearm, subsequent encounter",Injury or poisoning,11.0,15.0,21.0
s50812d,s,"Abrasion of left forearm, subsequent encounter",Injury or poisoning,14.0,15.0,22.0
s51811d,s,"Laceration without foreign body of right forearm, subsequent encounter",Injury or poisoning,57.0,63.0,53.0
s51812d,s,"Laceration without foreign body of left forearm, subsequent encounter",Injury or poisoning,98.0,117.0,124.0
s52041a,s,"Displaced fracture of coronoid process of right ulna, initial encounter for closed fracture",Injury or poisoning,12.0,,
s52121a,s,"Displaced fracture of head of right radius, initial encounter for closed fracture",Injury or poisoning,32.0,23.0,26.0
s52501b,s,"Unspecified fracture of the lower end of right radius, initial encounter for open fracture type I or II",Injury or poisoning,17.0,13.0,20.0
s52601b,s,"Unspecified fracture of lower end of right ulna, initial encounter for open fracture type I or II",Injury or poisoning,16.0,15.0,12.0
s56221a,s,"Laceration of other flexor muscle, fascia and tendon at forearm level, right arm, initial encounter",Injury or poisoning,11.0,13.0,15.0
s56521a,s,"Laceration of other extensor muscle, fascia and tendon at forearm level, right arm, initial encounter",Injury or poisoning,11.0,,
s60511a,s,"Abrasion of right hand, initial encounter",Injury or poisoning,124.0,118.0,134.0
s60512a,s,"Abrasion of left hand, initial encounter",Injury or poisoning,116.0,108.0,115.0
s61215a,s,"Laceration without foreign body of left ring finger without damage to nail, initial encounter",Injury or poisoning,13.0,16.0,17.0
s61217a,s,"Laceration without foreign body of left little finger without damage to nail, initial encounter",Injury or poisoning,19.0,,20.0
s61511a,s,"Laceration without foreign body of right wrist, initial encounter",Injury or poisoning,91.0,76.0,77.0
s61511d,s,"Laceration without foreign body of right wrist, subsequent encounter",Injury or poisoning,34.0,30.0,28.0
s61512a,s,"Laceration without foreign body of left wrist, initial encounter",Injury or poisoning,129.0,130.0,122.0
s61512d,s,"Laceration without foreign body of left wrist, subsequent encounter",Injury or poisoning,68.0,64.0,61.0
s6401xa,s,"Injury of ulnar nerve at wrist and hand level of right arm, initial encounter",Injury or poisoning,17.0,11.0,11.0
s66124a,s,"Laceration of flexor muscle, fascia and tendon of right ring finger at wrist and hand level, initial encounter",Injury or poisoning,10.0,,
s71111d,s,"Laceration without foreign body, right thigh, subsequent encounter",Injury or poisoning,16.0,19.0,34.0
s71112d,s,"Laceration without foreign body, left thigh, subsequent encounter",Injury or poisoning,17.0,12.0,23.0
s8001xa,s,"Contusion of right knee, initial encounter",Injury or poisoning,203.0,180.0,151.0
s8002xa,s,"Contusion of left knee, initial encounter",Injury or poisoning,216.0,174.0,153.0
s8011xd,s,"Contusion of right lower leg, subsequent encounter",Injury or poisoning,19.0,20.0,14.0
s8012xd,s,"Contusion of left lower leg, subsequent encounter",Injury or poisoning,21.0,21.0,10.0
s80211a,s,"Abrasion, right knee, initial encounter",Injury or poisoning,352.0,327.0,391.0
s80211d,s,"Abrasion, right knee, subsequent encounter",Injury or poisoning,27.0,26.0,34.0
s80212a,s,"Abrasion, left knee, initial encounter",Injury or poisoning,357.0,348.0,383.0
s80212d,s,"Abrasion, left knee, subsequent encounter",Injury or poisoning,24.0,26.0,33.0
s80811a,s,"Abrasion, right lower leg, initial encounter",Injury or poisoning,138.0,120.0,140.0
s80811d,s,"Abrasion, right lower leg, subsequent encounter",Injury or poisoning,23.0,20.0,19.0
s80812a,s,"Abrasion, left lower leg, initial encounter",Injury or poisoning,140.0,127.0,145.0
s80812d,s,"Abrasion, left lower leg, subsequent encounter",Injury or poisoning,24.0,22.0,24.0
s80861a,s,"Insect bite (nonvenomous), right lower leg, initial encounter",Injury or poisoning,23.0,,13.0
s80862a,s,"Insect bite (nonvenomous), left lower leg, initial encounter",Injury or poisoning,19.0,,16.0
s80921a,s,"Unspecified superficial injury of right lower leg, initial encounter",Injury or poisoning,12.0,10.0,
s80922a,s,"Unspecified superficial injury of left lower leg, initial encounter",Injury or poisoning,10.0,12.0,
s82201b,s,"Unspecified fracture of shaft of right tibia, initial encounter for open fracture type I or II",Injury or poisoning,23.0,34.0,23.0
s82202b,s,"Unspecified fracture of shaft of left tibia, initial encounter for open fracture type I or II",Injury or poisoning,30.0,31.0,30.0
s82202d,s,"Unspecified fracture of shaft of left tibia, subsequent encounter for closed fracture with routine healing",Injury or poisoning,21.0,25.0,35.0
s82241a,s,"Displaced spiral fracture of shaft of right tibia, initial encounter for closed fracture",Injury or poisoning,10.0,,19.0
s82252b,s,"Displaced comminuted fracture of shaft of left tibia, initial encounter for open fracture type I or II",Injury or poisoning,10.0,11.0,16.0
s82401b,s,"Unspecified fracture of shaft of right fibula, initial encounter for open fracture type I or II",Injury or poisoning,19.0,28.0,24.0
s82402b,s,"Unspecified fracture of shaft of left fibula, initial encounter for open fracture type I or II",Injury or poisoning,20.0,23.0,26.0
s82402d,s,"Unspecified fracture of shaft of left fibula, subsequent encounter for closed fracture with routine healing",Injury or poisoning,28.0,30.0,29.0
s82441a,s,"Displaced spiral fracture of shaft of right fibula, initial encounter for closed fracture",Injury or poisoning,13.0,,
s82452b,s,"Displaced comminuted fracture of shaft of left fibula, initial encounter for open fracture type I or II",Injury or poisoning,12.0,10.0,10.0
s83412a,s,"Sprain of medial collateral ligament of left knee, initial encounter",Injury or poisoning,18.0,,
s83512a,s,"Sprain of anterior cruciate ligament of left knee, initial encounter",Injury or poisoning,21.0,,17.0
s90511a,s,"Abrasion, right ankle, initial encounter",Injury or poisoning,26.0,19.0,26.0
s90512a,s,"Abrasion, left ankle, initial encounter",Injury or poisoning,20.0,23.0,27.0
s90811a,s,"Abrasion, right foot, initial encounter",Injury or poisoning,26.0,25.0,39.0
s90812a,s,"Abrasion, left foot, initial encounter",Injury or poisoning,26.0,16.0,31.0
s90821a,s,"Blister (nonthermal), right foot, initial encounter",Injury or poisoning,58.0,56.0,72.0
s90822a,s,"Blister (nonthermal), left foot, initial encounter",Injury or poisoning,71.0,63.0,65.0
