Source,Target,Weight20192
h401190,h43819,0.102
h4311,s0531xa,0.1284
h4312,s0280xa,0.1096
h43819,h524,0.109
h47033,h4720,0.1145
h47039,q040,0.1014
h47039,q300,0.1274
h47039,q564,0.2011
h4720,h5000,0.1023
h4720,q604,0.1498
h4901,h4911,0.11699999999999999
h4912,h5501,0.1661
h5442a3,z4509,0.105
h5703,t465x1a,0.1023
h6001,h6011,0.1655
h6001,q172,0.1569
h6002,h6012,0.1228
h6091,h70001,0.1195
h6092,h70002,0.2438
h6092,h7292,0.1227
h70002,h7292,0.1556
h8120,h933x9,0.1661
h9041,z822,0.1107
i10,i2510,0.2205
i10,j449,0.1108
i10,k219,0.2796
i10,m1990,0.1069
i10,n179,0.1446
i10,n390,0.111
i10,z66,0.1005
i10,z7901,0.1397
i10,z794,0.1459
i10,z7982,0.2781
i10,z7984,0.1682
i10,z79899,0.3188
i10,z8673,0.1016
i10,z87891,0.2975
i110,i2510,0.20199999999999999
i110,i252,0.1606
i110,i255,0.1555
i110,i2720,0.1478
i110,i429,0.1259
i110,i480,0.1644
i110,i4891,0.1495
i110,i5022,0.2024
i110,i5023,0.127
i110,i5032,0.1991
i110,i5033,0.1279
i110,i509,0.3063
i110,j189,0.1003
i110,j441,0.1212
i110,j449,0.1395
i110,j9601,0.1346
i110,j9621,0.1147
i110,z66,0.1191
i110,z7901,0.1895
i110,z7902,0.127
i110,z7982,0.1453
i110,z7984,0.1052
i110,z8673,0.1038
i110,z87891,0.1134
i110,z950,0.1068
i110,z951,0.1361
i110,z955,0.1477
i110,z95810,0.1166
i110,z9981,0.145
i120,n186,0.628
i120,n2581,0.1514
i120,z9115,0.1198
i120,z992,0.6279
i129,i2510,0.1403
i129,k219,0.11900000000000001
i129,n179,0.2567
i129,n184,0.1431
i129,n189,0.3541
i129,n390,0.1164
i129,n400,0.1045
i129,z66,0.1132
i129,z7901,0.1124
i129,z794,0.1602
i129,z7982,0.1414
i129,z7984,0.1129
i129,z79899,0.1104
i129,z8673,0.1112
i129,z87891,0.1255
i130,i2510,0.1576
i130,i252,0.1278
i130,i255,0.1733
i130,i2720,0.1519
i130,i429,0.1281
i130,i480,0.1435
i130,i4891,0.1077
i130,i5022,0.1938
i130,i5023,0.1463
i130,i5032,0.2016
i130,i5033,0.1504
i130,i509,0.2073
i130,j449,0.1128
i130,j9601,0.1039
i130,j9621,0.1069
i130,n170,0.1071
i130,n179,0.1814
i130,n184,0.1833
i130,n189,0.2223
i130,z66,0.1135
i130,z7901,0.1372
i130,z7902,0.1153
i130,z794,0.1131
i130,z7982,0.1012
i130,z950,0.1051
i130,z951,0.1322
i130,z955,0.1158
i130,z95810,0.1268
i130,z9981,0.1178
i132,i5022,0.1163
i132,i5032,0.1282
i132,i509,0.1236
i132,n186,0.3922
i132,n2581,0.1414
i132,z9115,0.1088
i132,z992,0.3862
i214,i255,0.1188
i21a9,i97190,0.1242
i21a9,t82867a,0.1798
i2510,i252,0.3066
i2510,i255,0.1535
i2510,i480,0.1846
i2510,i4891,0.1578
i2510,i509,0.1172
i2510,j449,0.1864
i2510,j9601,0.1441
i2510,k219,0.2154
i2510,m1990,0.1151
i2510,n179,0.23399999999999999
i2510,n390,0.1095
i2510,n400,0.133
i2510,z66,0.14800000000000002
i2510,z7901,0.2373
i2510,z7902,0.2283
i2510,z794,0.2091
i2510,z7982,0.3936
i2510,z7984,0.1552
i2510,z79899,0.2276
i2510,z8673,0.1555
i2510,z87891,0.2822
i2510,z950,0.1056
i2510,z951,0.295
i2510,z955,0.3845
i2510,z9981,0.1105
i252,i255,0.1899
i252,i480,0.1139
i252,i5022,0.1055
i252,i509,0.1093
i252,j449,0.1197
i252,z7901,0.1209
i252,z7902,0.205
i252,z794,0.1074
i252,z7982,0.1767
i252,z8673,0.1377
i252,z87891,0.1131
i252,z951,0.2209
i252,z955,0.3682
i252,z95810,0.1127
i2542,i9788,0.1383
i255,i472,0.1445
i255,i5022,0.2268
i255,i5023,0.2486
i255,i5043,0.1207
i255,z7902,0.1312
i255,z951,0.1921
i255,z955,0.1531
i255,z95810,0.2668
i25811,t86290,0.1016
i2690,i330,0.2053
i2690,i76,0.2653
i2720,i480,0.1201
i2720,i5023,0.11599999999999999
i2720,i5032,0.107
i2720,i5033,0.1493
i2720,j441,0.1048
i2720,j9621,0.1457
i2720,z7901,0.1084
i2720,z9981,0.1525
i2729,i2781,0.2531
i2729,i50810,0.1274
i288,i7789,0.1012
i312,i314,0.1447
i313,i314,0.1244
i330,i76,0.2428
i350,z006,0.2196
i370,q255,0.1108
i420,i5023,0.134
i420,i5043,0.1017
i420,z95810,0.1456
i424,q382,0.1081
i428,z95810,0.1093
i429,i5022,0.1544
i429,i5023,0.166
i429,i509,0.1
i429,z95810,0.1508
i462,i4901,0.2605
i469,i4901,0.1062
i469,k7200,0.111
i471,i4892,0.1001
i472,i4901,0.1005
i472,i493,0.1095
i472,i5023,0.1211
i472,r570,0.126
i472,z95810,0.1446
i480,i4892,0.10099999999999999
i480,j449,0.1194
i480,j9601,0.1172
i480,k219,0.1043
i480,n179,0.1317
i480,n400,0.1
i480,z66,0.1377
i480,z7901,0.3061
i480,z7902,0.1019
i480,z7982,0.1349
i480,z8673,0.1225
i480,z87891,0.1287
i480,z950,0.1315
i480,z951,0.1142
i480,z955,0.1168
i480,z9981,0.1098
i4820,z7901,0.1042
i4891,i509,0.1187
i4891,j449,0.1157
i4891,j9601,0.10099999999999999
i4891,n179,0.1126
i4891,z66,0.1344
i4891,z7901,0.2507
i4891,z7982,0.1182
i4891,z8673,0.10800000000000001
i4891,z87891,0.1144
i4891,z950,0.1253
i4891,z951,0.1048
i4901,r570,0.1178
i495,z950,0.2226
i5022,z951,0.1037
i5022,z95810,0.2242
i5023,r0602,0.1101
i5023,z95810,0.2162
i5033,j441,0.1122
i5033,j9621,0.1525
i5033,r0602,0.1129
i5033,z9981,0.1219
i5043,z95810,0.1066
i5082,i5084,0.1072
i5084,z95811,0.23399999999999999
i509,j449,0.1041
i509,z7901,0.1098
i509,z950,0.1019
i509,z951,0.105
i509,z955,0.1012
i509,z9981,0.1057
i5189,q676,0.249
i602,i67848,0.1836
i609,i611,0.1014
i609,i615,0.17300000000000001
i610,i615,0.1322
i611,i615,0.1157
i6201,i6203,0.2141
i6302,i63542,0.1053
i63032,i63312,0.1298
i6340,i76,0.1125
i639,r29810,0.2418
i639,r4701,0.1812
i639,r471,0.1891
i639,r4781,0.1298
i69020,i69051,0.4311
i69020,i69091,0.3321
i69020,i69098,0.2141
i69051,i69054,0.1
i69051,i69091,0.4096
i69054,i69091,0.11699999999999999
i69054,i69098,0.1692
i69091,i69098,0.3555
i69110,i69111,0.4308
i69110,i69112,0.2339
i69110,i69114,0.5
i69110,i69154,0.1067
i69111,i69112,0.3308
i69111,i69114,0.4786
i69111,i69118,0.3329
i69111,i69122,0.13699999999999998
i69111,i69128,0.1374
i69111,i69151,0.1192
i69111,i69154,0.1327
i69111,i69191,0.1405
i69111,i69192,0.1934
i69111,i69193,0.2289
i69112,i69114,0.2339
i69112,i69118,0.2729
i69112,i69128,0.1096
i69112,i69151,0.106
i69112,i69193,0.1096
i69114,i69193,0.2945
i69118,i69120,0.2585
i69118,i69122,0.1987
i69118,i69128,0.1027
i69118,i69151,0.2417
i69118,i69191,0.1837
i69118,i69192,0.212
i69118,i69193,0.1027
i69118,i69198,0.1499
i69119,i69120,0.2
i69119,i69122,0.2406
i69119,i69128,0.1045
i69119,i69151,0.2264
i69119,i69154,0.2998
i69119,i69191,0.3437
i69119,i69192,0.1744
i69119,i69198,0.2243
i69120,i69122,0.2386
i69120,i69151,0.4134
i69120,i69191,0.3615
i69120,i69192,0.1795
i69120,i69198,0.2394
i69122,i69128,0.10300000000000001
i69122,i69151,0.3004
i69122,i69154,0.2237
i69122,i69191,0.4307
i69122,i69192,0.5032
i69122,i69198,0.235
i69128,i69192,0.1601
i69151,i69191,0.3242
i69151,i69192,0.1946
i69151,i69198,0.2719
i69154,i69191,0.2871
i69154,i69192,0.2446
i69154,i69198,0.1769
i69191,i69192,0.3101
i69191,i69198,0.29600000000000004
i69192,i69198,0.1576
i69218,i69254,0.14400000000000002
i69218,i69291,0.3293
i69218,i69298,0.12300000000000001
i69218,z4549,0.1
i69219,i69220,0.2035
i69219,i69251,0.2084
i69219,i69291,0.2774
i69219,i69298,0.1524
i69220,i69251,0.3614
i69220,i69291,0.146
i69220,i69298,0.1783
i69251,i69291,0.136
i69251,i69298,0.1141
i69254,i69291,0.1997
i69254,i69298,0.1124
i69291,i69298,0.1114
i69310,i69311,0.28
i69310,i69312,0.2924
i69310,i69314,0.675
i69311,i69312,0.2097
i69311,i69314,0.3365
i69311,i69318,0.1968
i69311,i69322,0.1251
i69311,i69391,0.1226
i69311,i69393,0.1372
i69312,i69314,0.2832
i69312,i69318,0.1507
i69314,r279,0.1131
i69318,i69320,0.10099999999999999
i69318,i69322,0.1452
i69318,i69391,0.1382
i69318,i69392,0.1257
i69318,i69393,0.1938
i69318,r41841,0.1441
i69319,i69320,0.1553
i69319,i69322,0.2166
i69319,i69391,0.239
i69319,i69392,0.179
i69319,i69393,0.1413
i69319,i69398,0.1513
i69320,i69322,0.2408
i69320,i69351,0.3088
i69320,i69391,0.2997
i69320,i69392,0.1725
i69320,i69398,0.158
i69322,i69351,0.1885
i69322,i69354,0.1535
i69322,i69391,0.4074
i69322,i69392,0.3676
i69322,i69393,0.1433
i69322,i69398,0.1926
i69341,i69344,0.11900000000000001
i69351,i69391,0.2023
i69351,i69392,0.1278
i69351,i69398,0.1232
i69354,i69391,0.1666
i69354,i69392,0.129
i69354,i69398,0.1202
i69391,i69392,0.2971
i69391,i69393,0.1227
i69391,i69398,0.1731
i69391,r1312,0.1518
i69392,i69398,0.1476
i69398,r269,0.1051
i69398,r6889,0.1119
i69919,i69922,0.1725
i69920,i69951,0.1786
i70202,i7092,0.1102
i70232,i70242,0.1499
i70232,l97219,0.1223
i70234,l97416,0.124
i70235,i70245,0.126
i70238,i70248,0.2956
i70239,i70249,0.2353
i70242,l97229,0.1335
i70243,l97321,0.1378
i70244,l97424,0.1111
i70244,l97428,0.1189
i724,t81718a,0.1883
i7300,m349,0.2033
i739,z7902,0.1013
i7409,i745,0.1229
i743,i745,0.142
i743,i998,0.1637
i774,k551,0.1172
i788,i97130,0.1599
i803,m60061,0.1159
i803,m60062,0.1213
i81,i8510,0.105
i82210,i82290,0.1119
i82211,i82221,0.1931
i82220,i823,0.1434
i82220,i82422,0.1456
i82220,i82423,0.1562
i82221,i82522,0.1159
i82290,i82b11,0.1072
i82411,i82431,0.3735
i82411,i82441,0.1254
i82412,i82422,0.1305
i82412,i82432,0.3834
i82412,i82442,0.1349
i82413,i82423,0.1045
i82413,i82433,0.3663
i82413,i82443,0.1228
i82419,i82439,0.1019
i82431,i82441,0.2664
i82432,i82442,0.2387
i82433,i82443,0.2447
i82441,i82451,0.196
i82442,i82452,0.2583
i82443,i82453,0.1075
i82443,i82493,0.1768
i82452,i82462,0.1188
i82511,i82531,0.3518
i82512,i82532,0.4222
i82513,i82533,0.3037
i82531,i82541,0.1614
i82542,i82592,0.1429
i82621,i82a11,0.1322
i82621,i82b11,0.1615
i82621,t82868a,0.1096
i82622,i82a12,0.1374
i82622,i82b12,0.1645
i82a11,i82b11,0.3046
i82a12,i82b12,0.28600000000000003
i82a12,i82c12,0.1363
i82a13,o2233,0.1
i82a19,i82b19,0.1472
i82b11,i82c11,0.1596
i82b12,i82c12,0.1608
i83009,l97909,0.2296
i83013,i83023,0.1843
i83013,l97311,0.1042
i83013,l97312,0.1579
i83018,i83028,0.4999
i83018,l97812,0.1169
i83018,l97819,0.2324
i83018,l97822,0.1162
i83018,l97829,0.12
i83019,i83029,0.4878
i83023,l97212,0.1186
i83023,l97328,0.14800000000000002
i83028,l97819,0.1315
i83028,l97821,0.1146
i83028,l97829,0.2035
i8311,i8312,0.7462
i83218,i83228,0.6027
i83218,l97811,0.1487
i83218,l97818,0.1066
i83228,l97811,0.1054
i83228,l97821,0.1551
i83228,l97822,0.1504
i83892,l97212,0.1159
i8500,i864,0.131
i8500,k3189,0.1152
i8500,k766,0.1354
i8510,k3189,0.2052
i8510,k7030,0.1163
i8510,k7031,0.2139
i8510,k7040,0.1059
i8510,k7290,0.1566
i8510,k7469,0.1271
i8510,k7581,0.1179
i8510,k766,0.261
i8510,k767,0.1114
i8511,i864,0.11599999999999999
i8511,k3189,0.2037
i8511,k766,0.1265
i861,n433,0.1167
i861,n453,0.1413
i872,i878,0.1143
i872,i890,0.1169
i872,l03116,0.1152
i878,i890,0.1045
i952,t447x5a,0.1074
i959,n179,0.1027
i97611,m96831,0.1169
j0100,j0120,0.1242
j0110,j0120,0.2857
j0120,j0130,0.1215
j1008,j129,0.12300000000000001
j181,j440,0.1318
j189,j440,0.2696
j189,j441,0.1657
j189,j90,0.1041
j189,j9601,0.2108
j189,j9621,0.1533
j189,z66,0.1281
j189,z9981,0.1342
j209,j440,0.1813
j209,j441,0.1043
j209,j45901,0.1028
j320,j322,0.121
j321,j322,0.2319
j321,j323,0.1185
j322,j323,0.2443
j342,j343,0.2393
j342,j3489,0.1078
j343,m2602,0.1099
j390,m4622,0.1009
j439,z9981,0.1166
j440,j441,0.4157
j440,j9601,0.1087
j440,j9621,0.2455
j440,j9622,0.1193
j440,r0602,0.1111
j440,z9981,0.1888
j441,j9601,0.1367
j441,j9621,0.3346
j441,j9622,0.1577
j441,r0602,0.1281
j441,t380x5a,0.1043
j441,z7951,0.1405
j441,z7952,0.1023
j441,z9981,0.3034
j449,k219,0.1367
j449,m1990,0.1056
j449,n179,0.1213
j449,z66,0.1126
j449,z7901,0.1493
j449,z7902,0.1042
j449,z794,0.10400000000000001
j449,z7951,0.1204
j449,z7982,0.1416
j449,z79899,0.1146
j449,z8673,0.107
j449,z87891,0.1595
j449,z955,0.1191
j449,z9981,0.2025
j4520,o9952,0.1236
j45909,k219,0.1167
j45909,o9952,0.113
j470,j471,0.225
j690,j9601,0.198
j690,n170,0.1015
j690,r1310,0.1417
j690,r6521,0.1672
j690,z515,0.1501
j690,z66,0.1233
j691,t65291a,0.1
j698,j9588,0.1071
j705,t59811a,0.4064
j8481,n8300,0.1
j850,j851,0.2033
j853,j9851,0.2615
j90,j9601,0.1162
j90,j9811,0.19
j90,r188,0.10300000000000001
j90,r6521,0.1004
j954,t410x5a,0.285
j95812,t8182xa,0.1108
j9601,j9602,0.1068
j9601,j9811,0.1133
j9601,n170,0.1018
j9601,n179,0.1844
j9601,r6521,0.1518
j9601,z515,0.153
j9601,z66,0.204
j9601,z7901,0.1142
j9601,z794,0.1012
j9601,z7982,0.12300000000000001
j9601,z79899,0.1249
j9601,z87891,0.1224
j9610,z930,0.1385
j9611,z9981,0.2147
j9621,j9622,0.3215
j9621,r0602,0.1229
j9621,z515,0.1189
j9621,z66,0.12
j9621,z7951,0.1297
j9621,z7952,0.1063
j9621,z9981,0.415
j9622,z9981,0.1494
j9851,k223,0.1294
j99,k77,0.1
k011,s02652a,0.1135
k029,k041,0.1141
k029,k047,0.2655
k029,k122,0.1414
k029,l0201,0.1069
k029,l03211,0.1446
k029,m272,0.1172
k041,k122,0.1592
k047,k122,0.1384
k047,l03211,0.1438
k122,l0201,0.2153
k122,l0211,0.1562
k122,m272,0.1786
k219,m1990,0.1445
k219,n179,0.1574
k219,n390,0.1037
k219,z66,0.10400000000000001
k219,z7901,0.1516
k219,z794,0.1338
k219,z7982,0.2177
k219,z7984,0.1205
k219,z79899,0.2266
k219,z87891,0.2517
k219,z9049,0.1128
k254,k264,0.1229
k257,k267,0.1009
k259,k269,0.1225
k2970,k449,0.1187
k2971,k2981,0.1043
k311,k315,0.1663
k3189,k7030,0.1144
k3189,k7031,0.1647
k3189,k7290,0.1141
k3189,k766,0.3587
k3189,k920,0.1379
k3532,k381,0.13
k435,z432,0.1013
k435,z433,0.1568
k50012,k50013,0.1613
k50112,k50113,0.1168
k50113,k50114,0.3041
k50812,k50813,0.1819
k50913,k50914,0.17300000000000001
k521,t3695xa,0.2564
k55019,k55039,0.1035
k55021,k55049,0.1039
k55049,k5931,0.1102
k567,k9189,0.1486
k5730,k648,0.1773
k5901,r530,0.314
k5903,t310,0.1125
k5903,t402x5a,0.521
k5903,t40605a,0.2735
k592,n319,0.2185
k611,l0231,0.1145
k625,k648,0.1025
k631,k650,0.1459
k631,k659,0.1393
k632,t8183xa,0.1151
k635,k648,0.1782
k644,k648,0.2012
k648,k921,0.1061
k651,t8143xa,0.1343
k652,k7031,0.1461
k652,k767,0.1468
k660,z5331,0.1274
k6812,m4626,0.171
k6812,m4646,0.1294
k7010,k7030,0.135
k7010,k8520,0.1562
k7011,k7031,0.1756
k7011,k7040,0.1552
k7011,k767,0.1322
k7030,k7290,0.1426
k7030,k766,0.1747
k7031,k7040,0.1888
k7031,k7290,0.2361
k7031,k766,0.3284
k7031,k767,0.1715
k7040,k766,0.1022
k7040,k767,0.1269
k7200,n170,0.1244
k7200,r570,0.188
k7200,r6521,0.1482
k7290,k7460,0.1587
k7290,k7469,0.11800000000000001
k7290,k7581,0.1425
k7290,k766,0.2741
k7290,k767,0.1135
k7290,r188,0.1301
k745,q442,0.2076
k7460,k7581,0.1719
k7460,k766,0.2201
k7460,r188,0.2562
k7469,k7581,0.18899999999999997
k7469,k766,0.1244
k7469,r188,0.1038
k7581,k766,0.1548
k7581,r188,0.1262
k766,k767,0.1088
k766,r188,0.2181
k8000,k82a1,0.1722
k810,k82a1,0.1415
k8309,k831,0.1725
k831,o2662,0.2262
k8511,k8581,0.1168
k8520,k860,0.1463
k8590,k861,0.163
k860,k863,0.1177
k861,k863,0.1322
k861,k8681,0.1261
k912,k9589,0.1119
k9412,r1901,0.1333
l0201,l03211,0.2169
l0201,l03213,0.1049
l0201,m272,0.1261
l0211,l03221,0.2816
l02211,l03311,0.2532
l02212,l03312,0.2399
l02213,l03313,0.2033
l02214,l03314,0.3223
l02214,n492,0.1029
l02215,l03315,0.221
l02215,n492,0.1257
l02216,l03316,0.1078
l02216,q644,0.1386
l02219,t85695a,0.1414
l0231,l03317,0.3855
l02411,l02412,0.1222
l02411,l03111,0.3435
l02411,l732,0.1315
l02412,l03112,0.4795
l02412,l732,0.1057
l02413,l02414,0.18899999999999997
l02413,l03113,0.2096
l02414,l03114,0.2403
l02511,l03011,0.2746
l02511,l03113,0.1132
l02512,l03012,0.2529
l02611,l03031,0.1079
l02611,l97519,0.1422
l02611,m86171,0.1622
l02612,l03032,0.1454
l02612,l97529,0.1707
l02612,m86172,0.1809
l02811,l03811,0.2338
l03031,l97519,0.145
l03031,m86171,0.1452
l03032,l97529,0.1239
l03032,m86172,0.125
l03113,l03114,0.1043
l03115,l03116,0.2552
l03115,l97519,0.1549
l03116,l97529,0.1447
l03211,l03213,0.1288
l22,p375,0.2012
l22,p590,0.1023
l22,p8388,0.1262
l233,t490x5a,0.4159
l270,t360x5a,0.1399
l270,t361x5a,0.1767
l270,t368x5a,0.1794
l813,q8501,0.1192
l89154,m4628,0.2975
l89210,l89220,0.179
l89212,l89222,0.2217
l89213,l89223,0.3056
l89214,l89224,0.3746
l89216,l89626,0.1082
l89216,l89896,0.1554
l89219,l89229,0.2496
l89224,l89314,0.1382
l89310,l89320,0.4795
l89311,l89321,0.4877
l89312,l89322,0.4888
l89313,l89323,0.4285
l89314,l89324,0.3758
l89314,m4628,0.1038
l89316,l89326,0.3889
l89319,l89329,0.4419
l89510,l89520,0.1299
l89511,l89512,0.1
l89519,l89529,0.3551
l89523,l89813,0.1322
l89610,l89620,0.3333
l89611,l89621,0.5712
l89612,l89622,0.2732
l89613,l89623,0.2641
l89614,l89624,0.3263
l89616,l89626,0.3088
l89616,l89896,0.1957
l89619,l89629,0.4252
l89620,l89890,0.1153
l905,l910,0.1011
l910,o9972,0.1742
l928,t2134xa,0.1483
l97211,l97221,0.1847
l97212,l97222,0.1159
l97219,l97229,0.1935
l97222,l97922,0.1644
l97311,l97321,0.145
l97312,l97322,0.1753
l97319,l97329,0.1818
l97411,l97421,0.1351
l97418,l97428,0.1113
l97419,l97429,0.1731
l97511,l97521,0.1526
l97512,l97522,0.1559
l97514,m86171,0.1121
l97518,l97528,0.128
l97519,l97529,0.2085
l97519,m86171,0.1796
l97519,m868x7,0.1393
l97519,m869,0.1393
l97524,m86172,0.1068
l97529,m86172,0.1675
l97529,m868x7,0.138
l97529,m869,0.1483
l97811,l97821,0.4071
l97812,l97822,0.3508
l97818,l97828,0.3946
l97819,l97829,0.3763
l97911,l97921,0.5193
l97912,l97922,0.2151
l97919,l97929,0.4923
l987,m6208,0.1655
m00051,m00052,0.1078
m00052,m00852,0.1159
m00061,t8453xa,0.1942
m00062,t8454xa,0.1305
m00811,m00812,0.1002
m00811,m65811,0.1886
m00841,s61431a,0.1198
m069,m797,0.1114
m069,z7952,0.1341
m10071,m10072,0.1509
m11261,m11262,0.1195
m13811,m13812,0.1667
m13861,m13862,0.4995
m14671,m14672,0.3391
m1611,z96642,0.149
m1612,z96641,0.1521
m1652,s72002s,0.1807
m1711,z96652,0.1278
m1712,z96651,0.1522
m19011,m19012,0.1363
m19011,m75101,0.1773
m19012,m75102,0.1659
m19021,m19022,0.2263
m19031,m19032,0.2331
m19041,m19042,0.7879
m19071,m19072,0.2329
m19171,m24571,0.2209
m19171,m25371,0.2073
m19171,m65871,0.1283
m19171,s82891s,0.1018
m1990,m810,0.1042
m1990,z7982,0.1157
m1990,z87891,0.111
m1990,z90710,0.1154
m2010,m2142,0.10300000000000001
m2011,m2012,0.3631
m2011,m2041,0.2021
m2011,m21611,0.251
m2012,m2042,0.1196
m2041,m2042,0.2935
m21061,m21062,0.1309
m21071,m21072,0.14800000000000002
m21161,m21162,0.1817
m21161,m24561,0.1658
m21162,m24562,0.1358
m21171,m21172,0.1661
m21172,m25372,0.1322
m21371,m21372,0.2181
m2141,m2142,0.4225
m2141,m62461,0.1341
m21611,m21612,0.3313
m21962,m24572,0.1132
m2241,m2242,0.133
m2242,s83242a,0.1589
m238x1,m238x2,0.3029
m24411,m25311,0.1129
m24412,s42142a,0.1169
m24451,m24452,0.1017
m24511,m24512,0.2481
m24511,m24541,0.107
m24512,m75112,0.1657
m24541,m24542,0.5249
m24551,m24552,0.3908
m24551,m24561,0.1741
m24551,m24562,0.1444
m24552,m24561,0.1749
m24552,m24562,0.18100000000000002
m24561,m24562,0.3651
m24571,m24572,0.285
m24571,m25371,0.17300000000000001
m24571,m65871,0.2078
m24662,t8482xa,0.1208
m25371,m65871,0.1442
m25431,o99311,0.1288
m25471,m25472,0.2349
m25511,m25512,0.1715
m25531,m25532,0.1068
m25541,m25542,0.4385
m25551,m25552,0.1241
m25561,m25562,0.2753
m25571,m25572,0.15
m25611,m7521,0.1538
m25612,m7522,0.2059
m25751,m94251,0.2325
m25811,m25812,0.2675
m25851,m25852,0.3041
m25851,m25861,0.1378
m2602,m2603,0.4972
m2602,m2604,0.1754
m2602,m264,0.2714
m2603,m2619,0.1168
m2603,m264,0.2085
m2604,m2609,0.1874
m2604,p91819,0.1131
m264,s02611a,0.149
m264,s02622a,0.1153
m264,s0266xa,0.1465
m264,s0266xb,0.1299
m300,m3131,0.1639
m3481,m3489,0.115
m40202,m532x2,0.1201
m41124,m41126,0.1109
m4124,m4125,0.3475
m4124,m4126,0.2386
m4125,m4126,0.1169
m4312,m4712,0.11699999999999999
m4313,m4713,0.1374
m4313,m5413,0.1307
m4316,m4726,0.2059
m4316,m48061,0.245
m4316,m48062,0.3495
m4316,m4807,0.1188
m4316,m5116,0.2429
m4316,m5416,0.2523
m4317,m4727,0.1224
m4317,m4807,0.2459
m4317,m5117,0.1883
m4317,m5417,0.1368
m4622,m4642,0.3656
m4623,t8463xa,0.1239
m4624,m4644,0.4104
m4625,m4645,0.3589
m4625,m4649,0.1114
m4626,m4646,0.4476
m4627,m4647,0.3123
m4712,m4722,0.2564
m4712,m4802,0.2064
m4716,m5106,0.1292
m4722,m4802,0.1302
m4726,m48061,0.1211
m4726,m48062,0.2058
m4726,m4807,0.1034
m4726,m5116,0.2695
m4726,m5117,0.1032
m4727,m4807,0.1579
m4727,m5117,0.1854
m4802,m5412,0.154
m4803,m5413,0.1355
m4805,m5135,0.1155
m48061,m5116,0.2318
m48061,m5416,0.2008
m48062,m5116,0.2245
m48062,m5416,0.1806
m4807,m5116,0.1147
m4807,m5117,0.3139
m4807,m5137,0.125
m4807,m5417,0.1238
m4854xa,m4856xa,0.1705
m4854xd,m4856xd,0.1919
m5000,m5010,0.102
m5001,m5011,0.1608
m50021,m50022,0.1127
m50021,m50121,0.2781
m50022,m50023,0.1543
m50022,m50122,0.2895
m50023,m50123,0.3508
m50121,m50122,0.1083
m50122,m50123,0.1433
m50221,m50223,0.1376
m50222,m50223,0.1393
m50321,m50322,0.1159
m50321,m50323,0.1672
m50322,m50323,0.1277
m5104,m5114,0.1994
m5114,m5115,0.1754
m5116,m5117,0.14800000000000002
m532x4,s233xxa,0.1
m5431,m5432,0.1867
m5441,m5442,0.3704
m60074,m65172,0.1811
m62461,m62462,0.4757
m62561,m62562,0.6975
m65812,m7542,0.1096
m65812,m7552,0.129
m7061,m7062,0.1403
m7071,m7072,0.3304
m7501,m7502,0.1829
m75121,m7521,0.1642
m7541,m7542,0.1429
m7541,m7551,0.1133
m7542,m7552,0.3214
m7551,m7552,0.1216
m7661,m7662,0.1903
m79601,m79602,0.122
m79604,m79605,0.3064
m79641,m79642,0.2046
m79651,m79652,0.20199999999999999
m79661,m79662,0.2614
m79671,m79672,0.2396
m80031a,s52531a,0.1054
m80052d,s0121xd,0.1
m85851,m85852,0.1589
m85861,s82241a,0.1
m86152,m86652,0.1299
m86162,t84623a,0.203
m86171,m86671,0.1119
m8618,m8668,0.1084
m86651,m86652,0.212
m868x4,z89021,0.1043
m87252,s72002k,0.1
m87252,s72002s,0.1644
m87851,m87852,0.1705
m89551,t84050a,0.1737
m89551,t84060a,0.2281
m90551,m90552,0.3177
m90552,n08,0.1036
m960,t84216a,0.1433
m960,t84226a,0.1851
m9701xd,s72111d,0.2058
m9711xa,s72401a,0.1549
m9711xd,s72401d,0.1753
m9711xd,t84114a,0.1333
m9712xa,s72452a,0.1192
m9712xd,s72402d,0.1174
n022,n042,0.1457
n138,n401,0.2864
n138,r338,0.133
n141,t508x5a,0.5817
n170,r6521,0.23399999999999999
n179,n189,0.1554
n179,n390,0.1653
n179,z515,0.1007
n179,z66,0.1818
n179,z7901,0.1699
n179,z794,0.207
n179,z7982,0.2151
n179,z7984,0.1284
n179,z79899,0.2046
n179,z87891,0.2069
n186,n2581,0.1505
n186,z794,0.1665
n186,z9115,0.1234
n186,z992,0.8873
n2581,z992,0.152
n3081,r3989,0.1159
n319,z87440,0.1094
n319,z993,0.1009
n3289,r310,0.1097
n390,z66,0.1494
n390,z7901,0.1056
n390,z794,0.1132
n390,z7982,0.1076
n390,z79899,0.1115
n390,z87891,0.10400000000000001
n400,z7901,0.1085
n400,z7982,0.1027
n400,z87891,0.1108
n400,z951,0.1103
n400,z955,0.1053
n401,r310,0.1016
n401,r338,0.5856
n433,n453,0.1431
n433,n492,0.1386
n433,n5089,0.1583
n452,n454,0.12
n492,n5089,0.13
n50811,n50812,0.2161
n50819,n5082,0.1151
n5082,n5089,0.1012
n651,t8544xa,0.1437
n750,n751,0.1036
n762,n764,0.3317
n800,n801,0.1063
n800,n9410,0.1042
n800,n946,0.1167
n801,n803,0.3333
n801,n805,0.1329
n803,n805,0.2282
n805,n808,0.2457
n8110,n816,0.2386
n815,n816,0.1047
n8301,n8302,0.2936
n8311,n8312,0.1104
n83201,n83202,0.177
n83201,o3483,0.11599999999999999
